cohort_date,horizon_weeks,n_symbols,cohort_ret,bench_ret,alpha
2022-03-31,10,22,-0.10685408973672751,-0.30065438844163916,0.19380029870491167
2022-03-31,13,22,-0.19807502595923207,-0.3776158672255736,0.17954084126634154
2022-06-30,8,23,0.12010888178532926,0.3189655172413792,-0.19885663545604998
2022-06-30,10,23,0.08540124915213049,0.15517241379310343,-0.06977116464097294
2022-06-30,13,23,-0.10709684999271189,-0.06321839080459779,-0.0438784591881141
2022-09-30,8,21,-0.15910787905286078,-0.3571428571428571,0.19803497808999632
2022-09-30,10,21,-0.06955848365364638,-0.11428571428571421,0.044727230632067835
2022-09-30,13,21,-0.08928803411597534,-0.22857142857142865,0.1392833944554533
2023-01-03,8,5,0.1002375732603582,-0.013888888888889062,0.11412646214924727
2023-01-03,10,5,0.06932410426965578,0.02777777777777768,0.0415463264918781
2023-01-03,13,5,0.10870256547440738,0.10416666666666674,0.004535898807740635
2023-03-31,8,5,0.14275293950462126,0.12903225806451601,0.013720681440105242
2023-03-31,10,5,0.1484437080749248,0.20645161290322567,-0.05800790482830087
2023-03-31,13,5,0.2839050035970313,0.2451612903225806,0.0387437132744507
2023-06-30,8,6,0.08638312309920793,0.15608465608465627,-0.06970153298544834
2023-06-30,10,6,0.21145649740425718,0.322751322751323,-0.11129482534706583
2023-06-30,13,6,0.031826430878762156,0.039682539682539986,-0.00785610880377783
2023-10-02,8,6,0.014344411047514272,-0.02369668246445511,0.03804109351196938
2023-10-02,10,6,0.037353529813306696,0.04028436018957304,-0.002930830376266347
2023-10-02,13,6,0.06031610944498881,0.04976303317535535,0.010553076269633456
2024-01-02,8,9,0.17762009765476988,0.060948081264108334,0.11667201639066155
2024-01-02,10,9,0.13717883563580974,0.04063205417607252,0.09654678145973722
2024-01-02,13,9,0.1720080862530565,0.004514672686230403,0.1674934135668261
2024-04-01,8,6,0.15107056683202516,-0.11513568312751077,0.2662062499595359
2024-04-01,10,6,0.172786783272003,-0.11265010920371166,0.2854368924757147
2024-04-01,13,6,0.23176412816959205,-0.1747894572986899,0.4065535854682819
2024-07-01,8,10,0.12594155485521746,-0.024844720496894568,0.15078627535211203
2024-07-01,10,10,0.10252963582119703,-0.08159040017267083,0.18412003599386786
2024-07-01,13,10,0.11816749373155769,-0.03021084214037284,0.14837833587193053
2024-09-30,8,12,-0.018617094834455516,-0.08852459016393421,0.0699074953294787
2024-09-30,10,12,0.025447679830419605,-0.11803278688524588,0.14348046671566547
2024-09-30,13,12,0.050721458766423255,-0.16393442622950816,0.2146558849959314
2024-12-31,8,11,0.06035965800294612,0.06349206349206349,-0.0031324054891173694
2024-12-31,10,11,0.04488013714899718,0.19841269841269835,-0.15353256126370116
2024-12-31,13,11,-0.09151777123700901,0.07142857142857162,-0.1629463426655806
