entry_date,exit_signal_date,exit_date,entry_px,exit_px,ret,hold_days,exit_reason,sell_tier,mkt_dd_count,stk_dd_count,sell_v4,sell_mkt_dd,sell_stk_dd,symbol
2022-03-23,2022-03-29,2022-03-30,34068.0,31886.100000000002,-0.06404543853469524,7,SELL_V4,MA50,4.0,1.0,True,False,False,STB
2022-08-25,2022-08-25,2022-08-26,25601.1,25648.600000000002,0.0018553890262529293,1,STOCK_DD,,2.0,4.0,False,False,True,STB
2022-12-22,2022-12-22,2022-12-23,23797.5,23403.100000000002,-0.01657316945057241,1,MARKET_DD,,5.0,2.0,False,True,False,STB
2018-03-15,2018-03-15,2018-03-16,4272.962653427203,4354.118108705716,0.018992783663442703,1,STOCK_DD,,3.0,4.0,False,False,True,SHB
2018-08-14,2018-08-14,2018-08-15,2892.467026935338,2815.444792095425,-0.026628561059698796,1,STOCK_DD,,3.0,3.0,False,False,True,SHB
2018-08-28,2018-08-28,2018-08-29,2826.729139959534,2848.1825222360694,0.007589472218354265,1,STOCK_DD,,4.0,3.0,False,False,True,SHB
2018-09-19,2018-09-19,2018-09-20,2760.9912529837316,2815.444792095425,0.01972245984222032,1,STOCK_DD,,3.0,3.0,False,False,True,SHB
2019-01-22,2019-03-05,2019-03-06,2366.5639311289124,2455.329760548336,0.03750831669993371,43,MARKET_DD,,5.0,2.0,False,True,False,SHB
2019-03-07,2019-03-19,2019-03-20,2498.0397050805186,2586.2806811109135,0.03532408866477588,13,STOCK_DD,,3.0,3.0,False,False,True,SHB
2019-06-21,2019-06-21,2019-06-24,2333.694987641011,2324.3788399857576,-0.003992015968063756,3,MARKET_DD,,7.0,1.0,False,True,False,SHB
2019-07-18,2019-08-05,2019-08-06,2235.088157177306,2095.2147290012463,-0.06258072091111877,19,STOCK_DD,,3.0,3.0,False,False,True,SHB
2019-09-17,2019-10-21,2019-10-22,2103.6123832257,2127.952459141891,0.01157060878243521,35,SELL_V4,MA10,3.0,2.0,True,False,False,SHB
2019-10-29,2019-10-29,2019-10-30,2235.088157177306,2160.690189282535,-0.03328636843959143,1,STOCK_DD,,3.0,4.0,False,False,True,SHB
2019-11-05,2019-11-05,2019-11-06,2202.2192136894046,2193.4279194231794,-0.003992015968063867,1,STOCK_DD,,3.0,4.0,False,False,True,SHB
2019-11-11,2019-11-13,2019-11-14,2235.088157177306,2193.4279194231794,-0.018639192203827593,3,MARKET_DD,,5.0,1.0,False,True,False,SHB
2019-11-18,2019-11-18,2019-11-19,2202.2192136894046,2127.952459141891,-0.03372359758095733,1,MARKET_DD,,5.0,0.0,False,True,False,SHB
2019-12-17,2019-12-17,2019-12-18,2103.6123832257,2062.4769988606017,-0.019554640718562832,1,MARKET_DD,,9.0,2.0,False,True,False,SHB
2020-01-09,2020-02-07,2020-02-10,2136.4813267136014,2825.0142824799887,0.3222742680487214,32,STOCK_DD,,4.0,3.0,False,False,True,SHB
2020-02-25,2020-02-25,2020-02-26,2796.3885767753313,2904.5921495921016,0.03869404049044767,1,MARKET_DD,,6.0,4.0,False,True,True,SHB
2020-02-27,2020-02-27,2020-02-28,3195.872659171807,3501.4261529329447,0.09560878243513016,1,MARKET_DD,,5.0,4.0,False,True,True,SHB
2020-03-12,2020-03-12,2020-03-13,4434.273314600881,4257.415890498011,-0.03988419557281808,1,MARKET_DD,,7.0,1.0,False,True,False,SHB
2020-05-11,2020-05-11,2020-05-12,6791.22940074009,6963.063372309832,0.025302336503463696,1,STOCK_DD,,3.0,6.0,False,False,True,SHB
2020-08-14,2020-08-14,2020-08-17,5073.447846435243,4933.827760950967,-0.027519763622361415,3,MARKET_DD,,5.0,4.0,False,True,True,SHB
2020-08-20,2020-08-20,2020-08-21,5393.035112352425,5331.717096511529,-0.01136985288681891,1,STOCK_DD,,4.0,4.0,False,False,True,SHB
2020-09-14,2020-10-07,2020-10-08,5832.467602988549,6167.284701188709,0.05740573647226088,24,SELL_V4,MA10,3.0,2.0,True,False,False,SHB
2020-10-15,2020-10-19,2020-10-20,6231.951685385024,6366.22936896899,0.02154665028916547,5,STOCK_DD,,2.0,3.0,False,False,True,SHB
2020-10-26,2020-10-28,2020-10-29,6471.642134822909,5968.340033408428,-0.07777038515561441,3,SELL_V4,MA10,3.0,2.0,True,False,False,SHB
2020-11-26,2020-11-26,2020-11-27,6831.177808979738,6803.907638085608,-0.003992015968063867,1,STOCK_DD,,1.0,4.0,False,False,True,SHB
2020-12-02,2020-12-02,2020-12-03,6911.074625459032,6963.063372309832,0.007522527199935514,1,STOCK_DD,,2.0,4.0,False,False,True,SHB
2020-12-09,2020-12-09,2020-12-10,7030.919850177976,6923.274438753775,-0.015310288513881387,1,STOCK_DD,,2.0,4.0,False,False,True,SHB
2020-12-22,2020-12-29,2020-12-30,7110.8166666572715,6843.6965716416635,-0.0375653188006011,8,SELL_V4,MA10,3.0,2.0,True,False,False,SHB
2021-01-06,2021-01-19,2021-01-20,7070.868258417623,6764.118704529551,-0.04338216222921387,14,UGLY_BAR,MA50,2.0,3.0,True,False,True,SHB
2021-02-24,2021-05-05,2021-05-06,6511.590543062557,11554.706304678713,0.7744829359685534,71,SELL_V4,MA10,2.0,1.0,True,False,False,SHB
2021-05-10,2021-05-11,2021-05-12,10766.096020585024,10285.439324240522,-0.044645403071408185,2,SELL_V4,MA20,3.0,2.0,True,False,False,SHB
2021-05-14,2021-06-16,2021-06-17,11557.074503730046,11817.313266148685,0.02251770223810934,34,STOCK_DD,,4.0,3.0,False,False,True,SHB
2021-08-06,2021-08-06,2021-08-09,12699.598979383965,12605.134150558597,-0.0074384103764787435,3,MARKET_DD,,5.0,2.0,False,True,False,SHB
2021-08-16,2021-08-20,2021-08-23,12743.542228447579,12298.759362176967,-0.03490260857595129,7,STOCK_DD,,4.0,3.0,False,False,True,SHB
2021-10-05,2021-10-15,2021-10-18,12304.109737811454,12233.107621809471,-0.005770601653835028,13,UGLY_BAR,MA50,3.0,2.0,True,False,False,SHB
2021-11-25,2021-11-26,2021-11-29,13799.10894540071,13202.919426943039,-0.04320492872522641,4,MARKET_DD,,5.0,2.0,False,True,False,SHB
2022-01-07,2022-01-07,2022-01-10,12196.456528513623,12012.492265497354,-0.015083418908285906,3,MARKET_DD,,6.0,2.0,False,True,False,SHB
2022-01-13,2022-01-13,2022-01-14,12060.638527082512,11687.830312375805,-0.030911150671629528,1,MARKET_DD,,5.0,2.0,False,True,False,SHB
2022-01-17,2022-01-17,2022-01-18,12196.456528513623,11579.609661335286,-0.05057590831699643,1,MARKET_DD,,5.0,3.0,False,True,True,SHB
2022-01-27,2022-02-14,2022-02-15,12114.965727654957,11958.381939977098,-0.012924822999740182,19,UGLY_BAR,MA50,4.0,1.0,True,False,False,SHB
2022-03-15,2022-03-15,2022-03-16,11979.147726223846,11768.995800656192,-0.01754314500251175,1,MARKET_DD,,5.0,5.0,False,True,True,SHB
2022-07-06,2022-07-06,2022-07-07,7442.826478424794,7304.893945234877,-0.018532278508676114,1,MARKET_DD,,6.0,3.0,False,True,True,SHB
2022-08-16,2022-08-18,2022-08-19,8692.352091591,8387.100455640046,-0.035117265469061576,3,STOCK_DD,,2.0,3.0,False,False,True,SHB
2022-10-28,2022-10-28,2022-10-31,6193.300865258589,6060.356458268936,-0.02146584024932585,3,MARKET_DD,,5.0,3.0,False,True,True,SHB
2022-11-07,2022-11-07,2022-11-08,6193.300865258589,5789.804830667643,-0.06515040095248115,1,STOCK_DD,,4.0,3.0,False,False,True,SHB
2018-07-19,2018-07-19,2018-07-20,6077.253905551209,5995.345854623811,-0.01347780629217743,1,MARKET_DD,,6.0,3.0,False,True,True,DCM
2018-07-31,2018-07-31,2018-08-01,6019.375296926912,6024.169632771041,0.000796483955166627,1,STOCK_DD,,3.0,3.0,False,False,True,DCM
2018-08-06,2018-08-29,2018-08-30,6077.253905551209,6331.1568623000185,0.041779224744400434,24,SELL_V4,MA10,4.0,3.0,True,False,True,DCM
2018-09-20,2018-09-21,2018-09-24,6608.276091614764,6519.211026526752,-0.013477806292177541,4,STOCK_DD,,3.0,3.0,False,False,True,DCM
2018-09-25,2018-09-25,2018-09-26,6671.212054392046,6769.949912162398,0.014800587504237184,1,STOCK_DD,,3.0,3.0,False,False,True,DCM
2018-11-28,2018-11-28,2018-11-29,6356.5322405056295,6519.211026526752,0.025592379597241255,1,STOCK_DD,,4.0,4.0,False,False,True,DCM
2018-12-25,2018-12-25,2018-12-26,6356.5322405056295,6550.553387231206,0.030523112191458646,1,MARKET_DD,,6.0,2.0,False,True,False,DCM
2019-05-23,2019-05-31,2019-06-03,5399.905606290921,5334.469791898333,-0.01211795523172765,11,MARKET_DD,,5.0,3.0,False,True,True,DCM
2019-07-30,2019-08-05,2019-08-06,5274.033680736355,5014.777712712887,-0.049157055816767325,7,SELL_V4,MA50,3.0,2.0,True,False,False,DCM
2019-09-03,2019-09-10,2019-09-11,5286.62087329181,5296.8589590529855,0.001936602984507152,8,STOCK_DD,,4.0,3.0,False,False,True,DCM
2019-09-20,2019-09-24,2019-09-25,5456.547972790477,5309.395903472047,-0.02696797866567202,5,STOCK_DD,,3.0,3.0,False,False,True,DCM
2019-10-16,2019-10-25,2019-10-28,5351.801579926078,5134.052577729906,-0.040687046958713946,12,STOCK_DD,,3.0,3.0,False,False,True,DCM
2020-03-05,2020-03-05,2020-03-06,4450.445524359581,4334.48701234574,-0.02605548396877122,1,STOCK_DD,,4.0,3.0,False,False,True,DCM
2020-04-09,2020-04-09,2020-04-10,4612.407940594186,4460.734206880083,-0.03288385061937171,1,MARKET_DD,,5.0,3.0,False,True,True,DCM
2020-05-13,2020-05-13,2020-05-14,6055.985998337405,5961.673075232816,-0.015573504154481554,1,STOCK_DD,,2.0,3.0,False,False,True,DCM
2020-05-21,2020-05-21,2020-05-22,5760.228542604647,5933.618143114072,0.030101166859435313,1,STOCK_DD,,1.0,3.0,False,False,True,DCM
2020-05-25,2020-05-25,2020-05-26,6041.9023099691785,6235.2086633905565,0.03199428648530467,1,STOCK_DD,,1.0,3.0,False,False,True,DCM
2020-06-10,2020-06-11,2020-06-12,6168.655505283217,5744.24735131256,-0.06880075465507329,2,UGLY_BAR,MA20,2.0,3.0,True,False,True,DCM
2020-08-14,2020-08-14,2020-08-17,6126.404440178538,6038.824138559357,-0.014295546837359674,3,MARKET_DD,,5.0,3.0,False,True,True,DCM
2020-08-24,2020-09-17,2020-09-18,6513.705870304768,7013.733029685665,0.07676538814263378,25,STOCK_DD,,3.0,3.0,False,False,True,DCM
2020-10-09,2020-10-09,2020-10-12,8591.04990461818,8486.616965919653,-0.01215601583717818,3,STOCK_DD,,3.0,4.0,False,False,True,DCM
2020-10-19,2020-10-19,2020-10-20,8872.723671982709,8626.891626513367,-0.02770649177834794,1,STOCK_DD,,2.0,4.0,False,False,True,DCM
2020-12-16,2020-12-16,2020-12-17,9329.68798106755,9292.443717670076,-0.003992015968063645,1,STOCK_DD,,2.0,4.0,False,False,True,DCM
2020-12-22,2020-12-22,2020-12-23,9403.733123774435,10288.06268742044,0.09404026592484338,1,STOCK_DD,,3.0,3.0,False,False,True,DCM
2021-01-19,2021-01-20,2021-01-21,11254.861691446566,10509.311347364965,-0.06624251497005973,2,SELL_V4,MA10,2.0,1.0,True,False,False,DCM
2021-02-19,2021-02-19,2021-02-22,10144.184550843285,10398.687017392702,0.02508850911316074,3,MARKET_DD,,5.0,5.0,False,True,True,DCM
2021-03-01,2021-03-01,2021-03-02,10144.184550843285,10656.810453994647,0.05053396855923209,1,STOCK_DD,,4.0,3.0,False,False,True,DCM
2021-03-18,2021-03-22,2021-03-23,13180.035401825584,12537.424063523116,-0.048756419744779955,5,STOCK_DD,,2.0,3.0,False,False,True,DCM
2021-03-24,2021-03-24,2021-03-25,12846.832259644601,12463.674510208273,-0.029825076072638623,1,STOCK_DD,,4.0,3.0,False,False,True,DCM
2021-03-29,2021-03-29,2021-03-30,12550.651688817059,12943.046606754748,0.03126490382067737,1,STOCK_DD,,4.0,3.0,False,False,True,DCM
2021-04-01,2021-04-01,2021-04-02,13180.035401825584,13422.418703301219,0.0183901859202944,1,STOCK_DD,,3.0,3.0,False,False,True,DCM
2021-04-13,2021-04-15,2021-04-16,13476.215972653124,12721.79794681022,-0.05598144370599445,3,STOCK_DD,,3.0,3.0,False,False,True,DCM
2021-05-17,2021-05-19,2021-05-20,13143.012830472142,12316.17540357859,-0.06291079812206568,3,SELL_V4,MA50,2.0,2.0,True,False,False,DCM
2021-05-24,2021-05-27,2021-05-28,12735.764545584272,12537.424063523116,-0.015573504154481554,4,STOCK_DD,,3.0,3.0,False,False,True,DCM
2021-06-03,2021-06-03,2021-06-04,13698.351400773783,13311.794373328956,-0.028219237201273173,1,STOCK_DD,,4.0,3.0,False,False,True,DCM
2021-09-01,2021-09-16,2021-09-17,19172.592433601596,19019.054916124987,-0.008008177193999155,16,SELL_V4,MA10,2.0,3.0,True,False,True,DCM
2021-10-14,2021-10-14,2021-10-15,24738.8289465827,25025.072258059197,0.011570608782435432,1,STOCK_DD,,3.0,4.0,False,False,True,DCM
2021-11-08,2021-11-08,2021-11-09,28217.726767195894,28374.581929522505,0.005558745522653563,1,STOCK_DD,,2.0,3.0,False,False,True,DCM
2022-02-24,2022-03-07,2022-03-08,24777.483366811735,33495.09671463307,0.35183610937251886,12,MARKET_DD,,5.0,1.0,False,True,False,DCM
2022-04-20,2022-04-20,2022-04-21,34015.88980155122,32070.59260148201,-0.05718789693340598,1,STOCK_DD,,3.0,4.0,False,False,True,DCM
2022-08-17,2022-08-31,2022-09-05,27114.411858502302,30922.473392139076,0.14044418715439244,19,STOCK_DD,,4.0,3.0,False,False,True,DCM
2022-10-26,2022-10-26,2022-10-27,26622.91194565936,26108.684658270457,-0.019315215722401247,1,MARKET_DD,,5.0,6.0,False,True,True,DCM
2022-12-07,2022-12-07,2022-12-08,24574.995642147103,24558.481506685654,-0.0006719893546238698,1,MARKET_DD,,5.0,4.0,False,True,True,DCM
2022-12-21,2022-12-21,2022-12-22,23510.079164320727,22518.740517758273,-0.04216653800413084,1,SELL_V4,MA50,5.0,4.0,True,True,True,DCM
2018-08-01,2018-08-01,2018-08-02,9009.234579662554,9208.523829785689,0.02212055290168702,1,STOCK_DD,,3.0,4.0,False,False,True,PVD
2019-05-03,2019-05-03,2019-05-06,12990.843869550872,12569.29895014543,-0.03244938694040478,3,MARKET_DD,,5.0,4.0,False,True,True,PVD
2019-05-08,2019-05-08,2019-05-09,12754.64670828631,13375.884979031767,0.04870681916590125,1,MARKET_DD,,6.0,4.0,False,True,True,PVD
2019-11-06,2019-11-06,2019-11-07,12619.676901849423,12384.456318525647,-0.018639192203827704,1,STOCK_DD,,3.0,5.0,False,False,True,PVD
2019-12-19,2019-12-19,2019-12-20,11283.475818124187,11312.36905513089,0.0025606681374097384,1,MARKET_DD,,7.0,5.0,False,True,True,PVD
2019-12-31,2020-01-10,2020-01-13,11283.475818124187,11127.526423511104,-0.013821042126273442,13,SELL_V4,MA50,4.0,1.0,True,False,False,PVD
2020-02-21,2020-02-21,2020-02-24,9984.3914311691,9316.068633637204,-0.06693675845335334,3,MARKET_DD,,5.0,3.0,False,True,True,PVD
2020-06-03,2020-06-03,2020-06-04,8536.840257133432,8428.824001862231,-0.012652954959645801,1,STOCK_DD,,1.0,4.0,False,False,True,PVD
2020-07-10,2020-07-13,2020-07-14,7794.506321730524,7726.422001707045,-0.008734911130120593,4,SELL_V4,MA50,2.0,2.0,True,False,False,PVD
2020-08-25,2020-09-04,2020-09-07,8091.439895891687,8170.044317594532,0.009714515922284228,13,STOCK_DD,,2.0,3.0,False,False,True,PVD
2020-09-23,2020-09-23,2020-09-24,8573.956953903578,8465.792528186188,-0.012615461717258247,1,STOCK_DD,,2.0,3.0,False,False,True,PVD
2020-09-28,2020-10-07,2020-10-08,8759.540437754305,8946.38337039763,0.021330220914103748,10,STOCK_DD,,3.0,3.0,False,False,True,PVD
2020-12-29,2021-01-20,2021-01-21,11580.409392285352,16118.27747724532,0.3918573110189878,23,STOCK_DD,,2.0,3.0,False,False,True,PVD
2021-05-31,2021-05-31,2021-06-01,15589.012643461048,16783.710951076544,0.07663720178690236,1,STOCK_DD,,3.0,4.0,False,False,True,PVD
2021-06-10,2021-06-21,2021-06-22,17407.73078519817,17633.987056527567,0.012997459239304288,12,MARKET_DD,,5.0,1.0,False,True,False,PVD
2021-08-11,2021-08-11,2021-08-12,14772.445314517852,14454.693792667247,-0.02150974433043462,1,MARKET_DD,,5.0,3.0,False,True,True,PVD
2021-09-07,2021-09-08,2021-09-09,14289.928256505962,13493.512108244362,-0.05573269046322926,2,SELL_V4,MA50,3.0,2.0,True,False,False,PVD
2021-09-16,2021-09-24,2021-09-27,14995.145495138724,16118.27747724532,0.07489970553941627,11,STOCK_DD,,2.0,3.0,False,False,True,PVD
2021-11-03,2021-11-03,2021-11-04,20933.81697836198,20554.50063612018,-0.018119788791211677,1,STOCK_DD,,2.0,3.0,False,False,True,PVD
2021-11-08,2021-11-08,2021-11-09,22232.901365317066,22698.675162909694,0.020949753248095115,1,STOCK_DD,,2.0,3.0,False,False,True,PVD
2022-03-30,2022-03-30,2022-03-31,26872.48846158524,26025.84253206584,-0.03150604867612827,1,STOCK_DD,,3.0,3.0,False,False,True,PVD
2022-08-02,2022-08-04,2022-08-05,15366.312462840177,15615.505519239503,0.016216841678961202,3,STOCK_DD,,2.0,3.0,False,False,True,PVD
2022-08-30,2022-08-31,2022-09-05,21557.377484100423,19909.769537030363,-0.07642896026129564,6,STOCK_DD,,4.0,3.0,False,False,True,PVD
2022-09-06,2022-09-06,2022-09-07,21116.4311264711,20300.157175011354,-0.03865586692045142,1,STOCK_DD,,4.0,3.0,False,False,True,PVD
2022-10-10,2022-10-10,2022-10-11,19989.56821252948,20056.164901273238,0.003331572149818385,1,MARKET_DD,,7.0,1.0,False,True,False,PVD
2022-10-18,2022-10-18,2022-10-19,21459.389404627236,20690.54481299234,-0.035827887603787745,1,MARKET_DD,,6.0,1.0,False,True,False,PVD
2018-06-25,2018-06-25,2018-06-26,9801.97744105448,9705.419274175947,-0.009850886462369313,1,STOCK_DD,,3.0,3.0,False,False,True,PC1
2018-07-09,2018-07-09,2018-07-10,9427.195950661218,9475.705208514975,0.005145671958834752,1,MARKET_DD,,8.0,3.0,False,True,True,PC1
2018-07-11,2018-07-11,2018-07-12,9398.366605246352,9332.133917476871,-0.007047255182885626,1,MARKET_DD,,8.0,2.0,False,True,False,PC1
2018-07-27,2018-07-27,2018-07-30,9398.366605246352,9332.133917476871,-0.007047255182885626,3,MARKET_DD,,5.0,1.0,False,True,False,PC1
2018-08-01,2018-08-02,2018-08-03,9513.683986905817,9159.848368231143,-0.037192282102461616,2,SELL_V4,MA20,2.0,1.0,True,False,False,PC1
2018-09-10,2018-09-10,2018-09-11,8305.013680387558,8222.327837752313,-0.009956135632925966,1,MARKET_DD,,5.0,2.0,False,True,False,PC1
2018-09-14,2018-10-11,2018-10-12,8619.974279044967,8255.349234691079,-0.04230001535390737,28,UGLY_BAR,MA50,2.0,3.0,True,False,True,PC1
2018-12-24,2018-12-24,2018-12-25,8205.552438706267,7760.028280609614,-0.05429544950503018,1,MARKET_DD,,5.0,2.0,False,True,False,PC1
2019-01-16,2019-01-16,2019-01-17,7956.899334503047,7908.6245668340525,-0.006067032601463573,1,MARKET_DD,,5.0,2.0,False,True,False,PC1
2019-01-22,2019-01-22,2019-01-23,7857.438092821759,7528.878502038263,-0.04181510396927657,1,STOCK_DD,,3.0,3.0,False,False,True,PC1
2019-01-24,2019-02-25,2019-02-26,7592.208115004991,7611.431994385174,0.0025320537963375855,33,SELL_V4,MA50,3.0,2.0,True,False,False,PC1
2019-03-13,2019-03-13,2019-03-14,7956.899334503047,7859.092471425906,-0.012292082501663248,1,STOCK_DD,,3.0,3.0,False,False,True,PC1
2019-03-15,2019-03-19,2019-03-20,8023.206828957239,8123.26364693602,0.012470925916761688,5,STOCK_DD,,3.0,3.0,False,False,True,PC1
2019-04-16,2019-04-16,2019-04-17,7990.053081730143,7908.6245668340525,-0.010191235785690034,1,SELL_V4,MA50,5.0,1.0,True,True,False,PC1
2019-06-18,2019-06-18,2019-06-19,7791.130598367567,7925.135265303435,0.01719964326665835,1,UGLY_BAR,MA50,9.0,3.0,True,True,True,PC1
2019-08-19,2019-08-19,2019-08-20,7121.424904380227,6934.493357140505,-0.026249177622408748,1,STOCK_DD,,3.0,3.0,False,False,True,PC1
2019-09-20,2019-09-27,2019-09-30,8354.7443012282,8281.76635224209,-0.008734911130120704,10,STOCK_DD,,3.0,3.0,False,False,True,PC1
2019-10-30,2019-10-30,2019-10-31,7877.330341158017,7707.194045507591,-0.02159821770600201,1,STOCK_DD,,2.0,3.0,False,False,True,PC1
2019-11-14,2019-11-14,2019-11-15,8076.252824520593,7925.135265303435,-0.018711345781343702,1,MARKET_DD,,5.0,2.0,False,True,False,PC1
2020-05-29,2020-06-05,2020-06-08,6842.9334276726195,7211.873091426125,0.05391542496402568,10,STOCK_DD,,1.0,3.0,False,False,True,PC1
2020-08-24,2020-08-24,2020-08-25,7638.623361122925,7727.00688367085,0.01157060878243521,1,STOCK_DD,,3.0,3.0,False,False,True,PC1
2020-09-14,2020-09-24,2020-09-25,7877.330341158017,8598.771762854227,0.09158450775217242,11,STOCK_DD,,2.0,3.0,False,False,True,PC1
2020-10-05,2020-10-07,2020-10-08,8752.58926795335,8935.590011629623,0.020908183632734945,3,STOCK_DD,,3.0,3.0,False,False,True,PC1
2020-10-20,2020-10-20,2020-10-21,8911.727254643412,9034.654202445918,0.013793840889649633,1,STOCK_DD,,2.0,3.0,False,False,True,PC1
2020-12-16,2020-12-16,2020-12-17,10789.555497586132,10651.381796567815,-0.012806245915249148,1,STOCK_DD,,2.0,4.0,False,False,True,PC1
2021-01-06,2021-01-06,2021-01-07,11219.228061649297,11150.665318281932,-0.006111181891536144,1,STOCK_DD,,3.0,3.0,False,False,True,PC1
2021-01-27,2021-01-27,2021-01-28,10980.521081614204,10318.526115425071,-0.06028811941334722,1,STOCK_DD,,3.0,4.0,False,False,True,PC1
2021-02-03,2021-02-03,2021-02-04,12030.831793768606,12220.558579097897,0.01577004720717312,1,STOCK_DD,,4.0,3.0,False,False,True,PC1
2021-03-01,2021-03-01,2021-03-02,14226.93601009145,13433.104274689322,-0.055797800372409556,1,STOCK_DD,,4.0,3.0,False,False,True,PC1
2021-03-10,2021-03-10,2021-03-11,13654.039258007231,13409.328868893412,-0.017922197562916242,1,STOCK_DD,,2.0,3.0,False,False,True,PC1
2021-03-12,2021-03-12,2021-03-15,14155.32391608092,13932.387796403438,-0.015749277162369957,3,STOCK_DD,,2.0,3.0,False,False,True,PC1
2021-03-22,2021-03-22,2021-03-23,14513.384386133557,14122.59104277072,-0.026926410337220208,1,STOCK_DD,,2.0,3.0,False,False,True,PC1
2021-05-31,2021-05-31,2021-06-01,12555.98714984581,13528.205897872964,0.07743068995089653,1,STOCK_DD,,3.0,3.0,False,False,True,PC1
2021-06-11,2021-06-21,2021-06-22,13057.271807919502,13551.981303668874,0.03788766160549106,11,MARKET_DD,,5.0,2.0,False,True,False,PC1
2021-07-28,2021-07-28,2021-07-29,12532.1164518423,12458.312637057,-0.005889174032886468,1,MARKET_DD,,5.0,0.0,False,True,False,PC1
2021-07-30,2021-07-30,2021-08-02,12890.176921894938,12743.617506607921,-0.011369852886819132,3,MARKET_DD,,5.0,0.0,False,True,False,PC1
2021-08-05,2021-08-05,2021-08-06,12794.694129880898,12981.371564567025,0.014590222539994757,1,MARKET_DD,,5.0,1.0,False,True,False,PC1
2021-08-30,2021-09-07,2021-09-08,16709.4886024564,15977.072694851724,-0.04383233532934139,9,STOCK_DD,,3.0,3.0,False,False,True,PC1
2021-09-30,2021-09-30,2021-10-01,18141.73048266695,18449.714897626396,0.01697657316945045,1,STOCK_DD,,3.0,4.0,False,False,True,PC1
2021-10-13,2021-10-13,2021-10-14,18762.368630758185,18830.12139036096,0.003611098413859315,1,STOCK_DD,,3.0,3.0,False,False,True,PC1
2021-11-30,2021-11-30,2021-12-01,22314.328493680347,21454.92619022946,-0.038513473694459566,1,STOCK_DD,,4.0,3.0,False,False,True,PC1
2022-02-21,2022-02-21,2022-02-22,21712.78690399192,21169.621320678536,-0.025015931198289598,1,STOCK_DD,,3.0,3.0,False,False,True,PC1
2022-02-24,2022-02-24,2022-02-25,21770.07657920034,21683.170085870202,-0.003992015968063756,1,STOCK_DD,,4.0,5.0,False,False,True,PC1
2022-03-29,2022-03-30,2022-03-31,28587.54792900255,26818.657737786827,-0.06187624750498988,2,STOCK_DD,,3.0,3.0,False,False,True,PC1
2022-07-21,2022-07-25,2022-07-26,21684.142066387707,21597.578625004924,-0.003992015968063756,5,SELL_V4,MA50,4.0,2.0,True,False,False,PC1
2022-07-29,2022-08-01,2022-08-02,21684.142066387707,21226.68229458872,-0.02109651239133359,4,SELL_V4,MA50,3.0,0.0,True,False,False,PC1
2022-08-03,2022-08-22,2022-08-23,21884.655929617187,21569.04813804983,-0.014421418942220376,20,STOCK_DD,,2.0,3.0,False,False,True,PC1
2022-08-25,2022-08-25,2022-08-26,23288.252972223516,22852.92005102899,-0.018693240824623425,1,STOCK_DD,,2.0,3.0,False,False,True,PC1
2022-12-26,2022-12-26,2022-12-27,14033.105942302955,13058.403879345775,-0.06945732947251038,1,MARKET_DD,,6.0,2.0,False,True,False,PC1
2018-03-20,2018-03-20,2018-03-21,17980.748192478117,18119.93828583672,0.007741062377861985,1,STOCK_DD,,2.0,3.0,False,False,True,DXG
2018-04-05,2018-04-05,2018-04-06,17863.073138862426,17815.204524237917,-0.002679752484490927,1,STOCK_DD,,2.0,6.0,False,False,True,DXG
2018-05-16,2018-05-16,2018-05-17,16851.06767776745,17018.208532364115,0.009918710065901948,1,MARKET_DD,,5.0,1.0,False,True,False,DXG
2018-05-21,2018-05-21,2018-05-22,17180.557827891393,16422.805644317214,-0.044105214229075984,1,MARKET_DD,,6.0,1.0,False,True,False,DXG
2018-06-13,2018-06-13,2018-06-14,17339.654500379813,17588.295077139726,0.014339419320867464,1,MARKET_DD,,5.0,3.0,False,True,True,DXG
2018-08-03,2018-08-03,2018-08-06,13855.766863033561,13826.942816667075,-0.002080292390267302,3,STOCK_DD,,2.0,3.0,False,False,True,DXG
2018-08-30,2018-08-31,2018-09-04,15212.089531008056,14886.47866468754,-0.021404742961629086,5,MARKET_DD,,5.0,1.0,False,True,False,DXG
2019-02-12,2019-02-12,2019-02-13,13137.713685870593,13164.732911654284,0.002056615513911675,1,STOCK_DD,,2.0,3.0,False,False,True,DXG
2019-02-28,2019-03-05,2019-03-06,13350.47018280777,13562.058854661958,0.01584878052659633,6,MARKET_DD,,5.0,1.0,False,True,False,DXG
2019-06-21,2019-06-21,2019-06-24,9866.582545461519,10171.544140996468,0.030908533337637545,3,MARKET_DD,,7.0,1.0,False,True,False,DXG
2019-07-15,2019-07-15,2019-07-16,9999.555356047254,9880.17178279084,-0.011938888181084684,1,MARKET_DD,,5.0,4.0,False,True,True,DXG
2019-07-18,2019-07-18,2019-07-19,10105.933604515842,10171.544140996468,0.006492278600693346,1,STOCK_DD,,4.0,3.0,False,False,True,DXG
2019-09-09,2019-09-09,2019-09-10,10215.23223735425,10174.452867145252,-0.003992015968063867,1,STOCK_DD,,3.0,3.0,False,False,True,DXG
2019-10-23,2019-10-23,2019-10-24,10688.786049681934,10646.116245092386,-0.003992015968063867,1,STOCK_DD,,3.0,5.0,False,False,True,DXG
2019-11-07,2019-11-07,2019-11-08,10959.38822815489,11016.708899193703,0.00523028018038052,1,STOCK_DD,,3.0,4.0,False,False,True,DXG
