date,symbol,name,exchange,icbCode,industryCode,lead_prob_20d,lead_prob_from_current_action,lead_prob_from_historical_analogs,expected_return_20d_from_analogs,expected_drawdown_20d_from_analogs,close_vs_ma20,close_vs_ma50,dist_to_52w_high,rs20,rs60,vol_thrust20,accum20,median_traded_value_20d
2026-04-29,ASM,CTCP Tập Đoàn Sao Mai,HSX,35101010,8630,0.13156710544546268,0.16313421089092534,0.1,-0.006818042242114758,-0.04600937866933126,-0.01736626232655558,-0.029611499879347636,-0.40985324947589097,-0.11606532668050529,-0.09744549780925282,0.7250743310208126,2.0,1482038.5
2026-04-29,PVL,CTCP Địa ốc Dầu khí,UPCOM,35101010,8630,0.12364917129954539,0.047298342599090756,0.2,-0.06076675262230273,-0.14098798611146507,-0.06396255850234,-0.14432401597261835,-0.4,-0.1697625097790969,-0.2986069379950832,,-2.0,0.0
2026-04-29,NTC,CTCP Khu Công nghiệp Nam Tân Uyên,HSX,35101010,8630,0.1209312434484624,0.2418624868969248,0.0,-0.04452019396190025,-0.05009942360359452,-0.008768853034023194,-0.030890784889303413,-0.21499999999999997,-0.11776671145976914,-0.09832954548468087,0.8297872340425532,1.0,666740.0
2026-04-29,CIG,CTCP COMA 18,HSX,35101015,8630,0.11365805525965907,0.22731611051931813,0.0,-0.01941954896290914,-0.0453598237940574,0.05061777600637707,-0.005283018867924594,-0.3632850241545894,-0.09341635593294306,-0.2375985346337387,1.6622222222222223,1.0,140400.0
2026-04-29,CRE,CTCP Bất động sản Thế Kỷ,HSX,35101015,8630,0.10893916203775213,0.21787832407550425,0.0,-0.040341307026313854,-0.06004589648816092,-0.006669688532020879,0.024633963877311205,-0.34444444444444444,-0.14490366410782962,-0.01419473561413076,0.8409893992932862,-1.0,1529511.0
2026-04-29,IDV,CTCP Phát triển Hạ tầng Vĩnh Phúc,HNX,35101010,8630,0.10353248200594947,0.20706496401189894,0.0,-0.07477514059711002,-0.09666358729984437,0.004526837680534523,-0.05269149455195976,-0.2074829931972788,-0.08979526087079992,-0.14023347625083493,0.24516129032258063,2.0,180190.0
2026-04-29,PV2,CTCP Đầu tư PV2,HNX,35101010,8630,0.10194001595686983,0.10388003191373965,0.1,0.00211965811965808,-0.03472079772079778,-0.004524886877827927,-0.04761904761904756,-0.3529411764705882,-0.15074077064866198,-0.13289265228079739,0.2754617414248021,-2.0,208450.0
2026-04-29,VRG,CTCP Phát triển Đô thị và Khu công nghiệp Cao su Việt Nam,UPCOM,35101010,8630,0.09387833934543018,0.18775667869086035,0.0,-0.025589175643474342,-0.06761896162653322,0.009685940710302265,-0.0019728443773936455,-0.410958904109589,-0.10141455656272269,-0.018672999101606802,0.336283185840708,0.0,95300.0
2026-04-29,HD6,CTCP Đầu tư và Phát triển Nhà số 6 Hà Nội,UPCOM,35101010,8630,0.09348253148770103,0.13696506297540204,0.05,0.01358716513180957,-0.04057860365047275,-0.004920721705850228,-0.025487256371814038,-0.41290322580645167,-0.1072625097790969,-0.1378926522807976,0.55,0.0,36605.0
2026-04-29,SGR,Tổng CTCP Địa ốc Sài Gòn,HSX,35101015,8630,0.08791307587781366,0.12582615175562734,0.05,-0.02550917547307177,-0.09693620709976936,-0.023293172690763142,-0.037548280883935914,-0.5742296918767508,-0.13910964353705868,-0.11081550094548609,0.6555977229601518,0.0,1633182.5
2026-04-29,CCL,CTCP Đầu tư và Phát triển Đô thị Dầu khí Cửu Long,HSX,35101010,8630,0.0861319929207684,0.1222639858415368,0.05,-0.06082527573873083,-0.0892879397477392,-0.0048154093097912964,-0.03392933660550812,-0.3876543209876543,-0.10524230775889487,-0.1502839566286236,0.27526132404181186,0.0,286172.0
2026-04-29,AGG,CTCP Đầu tư và Phát triển Bất động sản An Gia,HSX,35101010,8630,0.08579972653627219,0.12159945307254437,0.05,-0.015629421696486838,-0.03829887392653271,-0.008849557522123908,-0.044151115157032406,-0.4298642533936652,-0.12671776269738488,-0.14392713503941823,0.47307692307692306,1.0,3616340.0
2026-04-29,FIT,CTCP Tập đoàn F.I.T,HSX,35101010,8630,0.0808194211523833,0.1616388423047666,0.0,-0.030918934399562024,-0.06449449309990339,-0.0185207030789194,-0.04665872215601796,-0.3078202995008319,-0.13302363390087668,-0.14259976525150886,0.829144881092933,1.0,1242039.5
2026-04-29,TIG,CTCP Tập đoàn Đầu tư Thăng Long,HNX,35101010,8630,0.07983934803134829,0.05967869606269658,0.1,-0.07564088819300598,-0.12608563940937506,-0.03012490815576785,-0.09215955983493807,-0.4,-0.17768504499036453,-0.23642206404550348,0.3057435090479937,0.0,4276920.0
2026-04-29,MBT,CTCP Bất động sản cho thuê Minh Bảo Tín,UPCOM,35101015,8630,0.07691571199641124,0.07691571199641124,,,,-0.09456740442655931,-0.10996835443037978,-0.45783132530120485,-0.28908069159727867,-0.19471083409897927,20.0,-1.0,1000.0
2026-04-29,CSC,CTCP Tập đoàn Cotana,HNX,35101010,8630,0.07488935659418644,0.09977871318837286,0.05,-0.016674439991219852,-0.05761597738693092,-0.029451137884872858,-0.062944293653871,-0.4609665427509293,-0.1341081473629896,-0.12874631081738275,0.4727272727272727,-1.0,161170.0
2026-04-29,API,CTCP Đầu tư Châu Á - Thái Bình Dương,HNX,35101010,8630,0.0731067599444663,0.09621351988893262,0.05,-0.043447227828816694,-0.0791019994335739,-0.019264448336252293,-0.04109589041095896,-0.49090909090909096,-0.15810996740621563,-0.1378926522807976,0.3944055944055944,-1.0,414230.0
2026-04-29,SSH,CTCP Phát triển Sunshine Homes,UPCOM,35101010,8630,0.07226605544684425,0.09453211089368851,0.05,0.0014341664566390189,-0.03499667456450086,-0.1000662690523525,-0.13233490083827426,-0.39483065953654184,-0.20433697786420324,-0.014363240516091502,,1.0,0.0
2026-04-29,PFL,CTCP Dầu khí Đông Đô,UPCOM,35101010,8630,0.06882354708660278,0.03764709417320556,0.1,-0.04468914320476366,-0.1173370026991192,-0.08045977011494243,-0.16247906197654938,-0.4736842105263158,-0.27392917644576353,-0.24366188305002834,0.9900568181818182,0.0,144355.0
2026-04-29,HU6,CTCP Đầu tư Phát triển Nhà và Đô thị HUD6,UPCOM,35101010,8630,0.06709291545777124,0.13418583091554248,0.0,-0.01042563046287901,-0.08113702903941251,-0.02777777777777779,-0.02552204176334094,-0.288135593220339,-0.17392917644576356,-0.07955931894746415,0.0,1.0,13230.0
2026-04-29,KHG,CTCP Tập đoàn Khải Hoàn Land,HSX,35101015,8630,0.06370865294729099,0.12741730589458197,0.0,0.013442034414315717,-0.031026006001093766,-0.009485589201021605,-0.045090039392234105,-0.38013698630136983,-0.12356685760518382,-0.20001840078379152,0.97064971846657,0.0,32467490.0
2026-04-29,LAI,CTCP Đầu tư Xây dựng Long An IDICO,UPCOM,35101015,8630,0.060128868693109676,0.12025773738621935,0.0,-0.04748643744051495,-0.069390351350547,0.004847950639047971,-0.04682274247491647,-0.6068965517241379,-0.12450388908944166,-0.18077586395962952,0.8641975308641975,-1.0,91890.0
2026-04-29,CKG,CTCP Tập đoàn CIC,HSX,35101015,8630,0.05735082398950303,0.11470164797900606,0.0,-0.08401336194398286,-0.11060186369884217,-0.010685970355050034,-0.043779569534217355,-0.5189944134078213,-0.1673061779013677,-0.14231631254368937,0.6795252225519288,1.0,292010.5
2026-04-29,SDU,CTCP Đầu tư Xây dựng và Phát triển Đô thị Sông Đà,HNX,35101010,8630,0.05650589002020497,0.01301178004040994,0.1,0.10163426326785548,-0.07502850097327275,-0.1725639629831246,-0.3471912042604365,-0.7361111111111112,-0.4225778250944122,-0.6149868931184939,,-2.0,0.0
2026-04-29,DRH,CTCP DRH Holdings,HSX,35101010,8630,0.056233003200184185,0.11246600640036837,0.0,-0.09023873133941851,-0.10138614388506335,-0.03278025091056247,-0.086880110032857,-0.3964646464646464,-0.20195947947606663,0.08343762294856027,0.6323942081041644,-4.0,1162624.5
2026-04-29,IDJ,CTCP Đầu tư IDJ Việt Nam,HNX,35101010,8630,0.05558563945571626,0.11117127891143253,0.0,-0.06717060575321877,-0.1013700322112685,-0.03797468354430389,-0.052369077306733125,-0.5529411764705883,-0.15726250977909695,-0.18680569575905837,1.2110821980713302,0.0,1315910.0
2026-04-29,EIN,CTCP Đầu tư - Thương mại - Dịch vụ Điện lực,UPCOM,35101010,8630,0.047380399079729664,0.09476079815945933,0.0,-0.050073964252427314,-0.11334529638245514,-0.02748414376321351,-0.05582922824302139,-0.42500000000000004,-0.18726250977909698,-0.16104080042894575,0.9583333333333334,-1.0,5770.0
2026-04-29,VNI,CTCP Đầu tư Bất động sản Việt Nam,UPCOM,35101010,8630,0.03492425230767842,0.06984850461535684,0.0,-0.05566380939594669,-0.07648395360180367,-0.02341137123745818,-0.06721185790953244,-0.45925925925925926,-0.171365073881661,-0.15406912286903285,0.0,-1.0,5595.0
2026-04-29,HPI,CTCP Khu công nghiệp Hiệp Phước,UPCOM,35101010,8630,0.013236504876169732,0.013236504876169732,,,,-0.2736277342137844,-0.23717059639389737,-0.4808259587020648,-0.31802484161766187,-0.3333559727441179,,0.0,0.0
