symbol,date,stock_p20,adv50_vnd,label_wave_20d
DRH,2025-07-03,0.7884633635605995,2573275240.0,1.0
DRH,2025-07-04,0.7109099546111896,2563078420.0,1.0
DRH,2025-07-07,0.6575701166610854,2589794780.0,1.0
DRH,2025-07-08,0.6427486694559701,2663950840.0,1.0
DRH,2025-07-09,0.8258263437468603,2692279900.0,0.0
DRH,2025-07-10,0.7162879340343357,2794498220.0,0.0
DRH,2025-07-11,0.7702520720411954,3404144180.0,0.0
DRH,2025-07-14,0.690771480272544,3752966920.0,0.0
DRH,2025-07-15,0.9103419208902634,3973924460.0,0.0
DRH,2025-07-16,0.885339627608414,4108884660.0,0.0
DRH,2025-07-17,0.9308390664738316,4272177380.0,0.0
DRH,2025-07-18,0.7416537287270364,4580947520.0,0.0
DRH,2025-07-21,0.6706347113984962,5049062320.0,0.0
DRH,2025-07-22,0.6632804776890994,5293063760.0,0.0
DRH,2025-07-23,0.8571011827896076,5598613820.0,0.0
DRH,2025-07-24,0.8356330323934762,5657956760.0,0.0
DRH,2025-07-25,0.8863656617324805,5750889400.0,0.0
DRH,2025-07-28,0.9381230878343052,6024537900.0,0.0
DRH,2025-07-29,0.696902382458432,6221214660.0,0.0
DRH,2025-07-31,0.8443762377324587,6329273780.0,0.0
DRI,2025-03-05,0.6403741604554753,21419601000.0,0.0
DRI,2025-03-06,0.6447205032049552,21617811800.0,0.0
DRI,2025-05-14,0.5867847763290073,19929368600.0,0.0
DRI,2025-06-13,0.6698277261570476,16048500200.0,0.0
DRI,2025-06-16,0.5939895748583283,15910443400.0,0.0
DRI,2025-06-25,0.5977375321655409,15236394600.0,0.0
DRI,2025-06-30,0.5984394151852087,15213732600.0,0.0
DRI,2025-07-01,0.5725201184965749,15396450200.0,0.0
DST,2025-03-03,0.668441016960351,3005803800.0,0.0
DVN,2025-03-03,0.708065117962291,3866753800.0,0.0
DVN,2025-03-04,0.6260320224879468,3976796200.0,0.0
DVN,2025-03-06,0.6080974737093239,4096531400.0,0.0
DXS,2025-03-18,0.6320407251497855,11766978740.0,0.0
DXS,2025-03-19,0.6441326240089496,11827992580.0,0.0
DXS,2025-03-20,0.5819881338503747,12018807340.0,0.0
DXS,2025-03-26,0.5612697527790252,11497729420.0,0.0
DXS,2025-03-27,0.549619600538573,11408113180.0,0.0
DXS,2025-05-12,0.6224495944757231,12197293880.0,1.0
DXS,2025-05-13,0.6212595371776468,12172871480.0,1.0
DXS,2025-05-14,0.5680787472817177,12034766600.0,1.0
DXS,2025-05-16,0.6097306472332008,12098560080.0,1.0
DXS,2025-05-19,0.5831297171430194,12047241840.0,1.0
DXS,2025-05-23,0.5468701377547568,11912254420.0,1.0
DXS,2025-06-05,0.6365482477079781,14003534640.0,1.0
DXS,2025-06-06,0.6447471020986502,15747523560.0,0.0
DXS,2025-06-09,0.6158597900951328,16590751560.0,1.0
DXS,2025-06-10,0.6301492983674463,17302029960.0,1.0
DXS,2025-06-11,0.6075554063904376,17990260560.0,1.0
DXS,2025-06-13,0.616353316271,20081622780.0,0.0
DXS,2025-06-16,0.5863684946315374,20853506020.0,1.0
DXS,2025-06-24,0.6000670168611195,22949504720.0,1.0
DXS,2025-06-25,0.5890456282439732,24170013500.0,1.0
DXS,2025-07-02,0.5997713810722642,26834482020.0,1.0
DXS,2025-07-03,0.6735075983266273,27870139620.0,1.0
DXS,2025-07-24,0.6734521126060293,41860677700.0,0.0
DXS,2025-07-25,0.733371264551947,42844883900.0,0.0
DXS,2025-07-28,0.7607610306406498,44339618900.0,0.0
DXS,2025-07-29,0.6781933832483176,46747743580.0,1.0
E1VFVN30,2025-05-20,0.6019301550577144,10707531380.0,0.0
E1VFVN30,2025-05-21,0.6665458089035392,10741745720.0,0.0
E1VFVN30,2025-05-22,0.5969292496475218,10610692600.0,0.0
E1VFVN30,2025-05-29,0.6088381234298545,10451028200.0,0.0
E1VFVN30,2025-05-30,0.6127693054664557,10871377400.0,0.0
E1VFVN30,2025-06-27,0.5668011194970571,8356146700.0,1.0
E1VFVN30,2025-06-30,0.6542656719178318,8483221660.0,1.0
E1VFVN30,2025-07-02,0.5805181929424663,8219413080.0,1.0
EIB,2025-06-04,0.6609001522331566,220566129700.0,0.0
EIB,2025-06-05,0.6155785173904562,221758703900.0,0.0
EVF,2025-06-13,0.6042317801869986,134518531080.0,1.0
EVF,2025-07-03,0.5655200115997032,134636924700.0,1.0
EVF,2025-07-07,0.6219794881484006,134700736060.0,1.0
EVF,2025-07-08,0.7289170265007834,138379200860.0,1.0
EVF,2025-07-09,0.6236860876084971,141226272700.0,1.0
EVF,2025-07-11,0.6011165175352635,143811550180.0,1.0
EVF,2025-07-14,0.7268020690866741,147752711980.0,1.0
EVF,2025-07-15,0.6487021225320208,151881466780.0,1.0
EVF,2025-07-16,0.6843102847790243,153302937180.0,1.0
EVF,2025-07-17,0.6862511308173775,154370518280.0,1.0
EVF,2025-07-18,0.7765963742210078,158605843960.0,1.0
EVF,2025-07-21,0.704604863880079,166572854200.0,1.0
EVF,2025-07-22,0.7576607551801782,169667416000.0,1.0
EVF,2025-07-23,0.7518289668249132,174595037040.0,1.0
EVF,2025-07-24,0.6424748715115283,182718583540.0,0.0
EVF,2025-07-29,0.7608011588908117,205155195600.0,0.0
EVF,2025-07-30,0.7579392051426812,212657338100.0,0.0
EVS,2025-07-28,0.7384669351281655,2560051600.0,0.0
FCM,2025-04-11,0.5888586583420115,2049666860.0,0.0
FCN,2025-04-23,0.5854347212990465,21561654500.0,0.0
FCN,2025-04-28,0.5558602473176302,21452679700.0,0.0
FIR,2025-03-19,0.6337239453516623,2008075400.0,0.0
FIR,2025-03-20,0.6275963782908908,2037989760.0,0.0
FIR,2025-03-21,0.6274909885162737,2098987520.0,0.0
FIR,2025-03-24,0.6299224532469159,2063316640.0,0.0
FIR,2025-03-25,0.661775254955971,2076539600.0,0.0
FIR,2025-03-26,0.6571585798739095,2066935100.0,0.0
FIR,2025-03-27,0.6166238327083348,2064496300.0,0.0
FIR,2025-03-28,0.6146348749045589,2079080300.0,0.0
FIR,2025-03-31,0.5744565354229353,2018146160.0,0.0
FIR,2025-04-01,0.761039393993282,2054247320.0,0.0
FIR,2025-04-02,0.6175995838589178,2071938800.0,0.0
FIR,2025-04-03,0.602962619582464,2110616160.0,0.0
FIR,2025-04-04,0.601798943558287,2197701160.0,1.0
FIR,2025-04-09,0.5754519936825571,2289841760.0,1.0
FIR,2025-04-10,0.7044287185693463,2419429580.0,1.0
FIR,2025-04-11,0.6743552618334547,2582436620.0,1.0
FIR,2025-04-14,0.7211135219514349,2712738380.0,1.0
FIR,2025-04-29,0.6595822105801807,3052111120.0,0.0
FIR,2025-05-05,0.606276434936241,3150135920.0,0.0
FIR,2025-05-06,0.6032478295902035,3262760480.0,0.0
FIR,2025-05-07,0.6037526005640744,3381288920.0,0.0
FIR,2025-05-09,0.5984537528456807,3468502740.0,0.0
FIR,2025-05-14,0.630818287620415,3687485620.0,0.0
FIR,2025-05-21,0.5699257236100402,4040719780.0,0.0
FIR,2025-05-28,0.6101057405137094,4259631560.0,0.0
FIR,2025-06-10,0.6617332728919014,4330574220.0,0.0
FIR,2025-06-17,0.6302163524682334,4644903900.0,0.0
FIR,2025-07-02,0.5719527676384557,4124128760.0,0.0
FIR,2025-07-15,0.649397107495153,4156964300.0,0.0
FIT,2025-03-28,0.6885404457391009,3346774500.0,0.0
FIT,2025-03-31,0.6562496645472273,4139949540.0,0.0
FIT,2025-04-01,0.6740975838247849,4378581160.0,0.0
FIT,2025-04-02,0.7862641516113447,4747458380.0,0.0
FIT,2025-04-03,0.568390085444564,4989814620.0,0.0
FIT,2025-04-04,0.6392796032661047,5579260940.0,0.0
FIT,2025-04-08,0.4991946687400463,5975109360.0,0.0
FRT,2025-05-05,0.6020453039657175,89512025800.0,0.0
FRT,2025-05-06,0.6161914977441809,89023831000.0,0.0
FRT,2025-05-07,0.6767222287702032,89774979800.0,0.0
FRT,2025-05-08,0.6471366514996385,88305670800.0,0.0
FRT,2025-05-09,0.5820903400105379,85624602400.0,0.0
FRT,2025-06-10,0.6722066424114783,78242006200.0,0.0
FTS,2025-07-08,0.5810213872803103,148377337900.0,0.0
FTS,2025-07-09,0.6912696186144941,152879213000.0,0.0
FTS,2025-07-10,0.6204467610597019,154349286500.0,0.0
FTS,2025-07-11,0.6588833105808631,161646087700.0,0.0
G36,2025-06-04,0.796068830709915,3392070000.0,0.0
G36,2025-06-05,0.7963768802020843,3765531400.0,0.0
G36,2025-06-06,0.8212796924834861,4031948600.0,0.0
G36,2025-06-09,0.7930517368496051,4219276200.0,0.0
G36,2025-06-10,0.716205968024331,4410615600.0,0.0
G36,2025-06-11,0.7386975753941216,4504770800.0,0.0
G36,2025-06-12,0.770299529129473,5081229800.0,0.0
G36,2025-06-13,0.7653769674660268,5228868400.0,0.0
G36,2025-06-16,0.7426252417727268,5520406800.0,0.0
G36,2025-06-17,0.7148560263464414,5750804200.0,0.0
G36,2025-06-18,0.6363935796025696,5896407000.0,0.0
G36,2025-06-19,0.6329607652081941,5948465000.0,0.0
G36,2025-06-20,0.6827549069583457,6020272000.0,0.0
G36,2025-06-23,0.6080693905830765,6273166600.0,0.0
G36,2025-06-24,0.6282443649340049,6432529000.0,0.0
G36,2025-06-25,0.5980678799826626,6604558200.0,0.0
G36,2025-06-26,0.609165248306966,6693565200.0,0.0
G36,2025-06-27,0.6434335655445502,6899456800.0,0.0
GEE,2025-03-10,0.6388548404911741,34521553200.0,0.0
GEE,2025-03-11,0.6671413103664038,36377048800.0,0.0
GEE,2025-03-12,0.6898046868461318,38021413100.0,0.0
GEE,2025-03-13,0.684027204076709,39171906700.0,0.0
GEE,2025-03-14,0.7106243833133714,40265957900.0,0.0
GEE,2025-03-17,0.7116072183713393,41654154600.0,0.0
GEE,2025-03-18,0.5721757255801428,42282256800.0,0.0
GEE,2025-04-04,0.565593455816045,60818580100.0,0.0
GEE,2025-04-09,0.4887638060012804,62072974100.0,1.0
GEE,2025-04-14,0.6070078369358994,67432271700.0,1.0
GEE,2025-04-15,0.6669117547303511,70799208200.0,1.0
GEE,2025-04-16,0.634120453726789,71628450400.0,1.0
GEE,2025-04-17,0.7441725718874299,74142322600.0,1.0
GEE,2025-04-18,0.7674279658240182,76117834600.0,0.0
GEE,2025-04-21,0.7149848675266511,77969833200.0,0.0
GEE,2025-04-22,0.7154425909061248,80090897200.0,0.0
GEE,2025-04-23,0.6013661962146706,80907519700.0,1.0
GEE,2025-04-24,0.6030411256518711,81380169700.0,1.0
GEE,2025-04-25,0.6675862453935659,83308117000.0,0.0
GEE,2025-04-28,0.5586366226874068,83854257400.0,1.0
GEE,2025-05-20,0.5758940040801106,91263199600.0,0.0
GEE,2025-06-20,0.6586929535076305,102036228400.0,1.0
GEE,2025-06-23,0.5902925300260766,104676565200.0,1.0
GEE,2025-07-17,0.6586900793525525,105098189600.0,0.0
GEE,2025-07-18,0.6864156666584387,107013573600.0,0.0
GEG,2025-03-14,0.589665459741149,9637405900.0,0.0
GEG,2025-03-19,0.5830337740591622,10384702800.0,0.0
GEG,2025-03-20,0.6172275125011264,10534865400.0,0.0
GEG,2025-03-21,0.7282111250554162,10618077000.0,0.0
GEG,2025-03-24,0.6261276837373952,10787397000.0,0.0
GEG,2025-03-25,0.6533138182857932,10940293800.0,0.0
GEG,2025-03-26,0.6218625617496314,11097689700.0,0.0
GEG,2025-03-27,0.5606613285346267,11583758100.0,0.0
GEG,2025-03-28,0.7016759832364126,11786255300.0,0.0
GEG,2025-03-31,0.621477872908572,12110845800.0,0.0
GEG,2025-04-01,0.7095415157118299,12214977800.0,0.0
GEG,2025-04-02,0.6982112642555922,12359335300.0,0.0
GEG,2025-04-24,0.5860939929947075,17284970000.0,1.0
GEG,2025-05-20,0.5764881950542713,27569819700.0,0.0
GEG,2025-05-21,0.6070430257228691,28858498800.0,0.0
GEG,2025-05-29,0.6320409498378148,31389623600.0,0.0
GEG,2025-05-30,0.5942211796939364,31738229000.0,0.0
GEG,2025-06-02,0.6722513493511437,33225311100.0,0.0
GEG,2025-06-27,0.5732675089424035,40750747000.0,0.0
GEX,2025-03-20,0.602719420398003,172161461500.0,0.0
GEX,2025-03-25,0.5841627196471763,185000105600.0,0.0
GEX,2025-04-01,0.6496733493668442,208827454400.0,0.0
GEX,2025-04-02,0.6782712441919244,224211590800.0,0.0
GEX,2025-04-03,0.6261961623968582,237400059600.0,0.0
GEX,2025-04-04,0.6466177621892502,247009850000.0,0.0
GEX,2025-04-08,0.4807330428340832,251275386700.0,1.0
GEX,2025-04-09,0.4829132218763431,256467290000.0,1.0
GEX,2025-04-11,0.5972330164045321,265474835000.0,1.0
GEX,2025-04-14,0.5952293298948622,263416027400.0,1.0
GEX,2025-04-15,0.6404198326495707,267340491900.0,1.0
GEX,2025-04-16,0.5815275380542863,270700125300.0,1.0
GEX,2025-04-17,0.5757399421240005,275779511900.0,1.0
GEX,2025-04-18,0.5844218772486167,287793770200.0,1.0
GEX,2025-04-21,0.6035185879152654,294740691800.0,1.0
GEX,2025-04-22,0.6462970953998102,309136400800.0,1.0
GEX,2025-04-23,0.6621737382388365,312308283500.0,1.0
GEX,2025-04-24,0.7160837413262261,319496348700.0,1.0
GEX,2025-04-25,0.6216342028212078,318351689400.0,1.0
GEX,2025-04-28,0.5773582137507834,318812405400.0,1.0
GEX,2025-04-29,0.6332793566906365,316578283100.0,1.0
GEX,2025-05-05,0.648008023710973,323723461400.0,1.0
GEX,2025-05-06,0.6610152451467981,325946757600.0,1.0
GEX,2025-05-07,0.6274937624712301,328775856100.0,1.0
GEX,2025-05-08,0.6054056215811684,331410184100.0,1.0
GEX,2025-05-09,0.6262176649885096,329858199500.0,1.0
GEX,2025-05-12,0.6276273389144293,328710911700.0,1.0
GEX,2025-05-13,0.6224717748798569,333939753500.0,1.0
GEX,2025-05-14,0.7199784798010394,331904119800.0,1.0
GEX,2025-05-15,0.5645013947532419,334018103900.0,1.0
GEX,2025-05-16,0.7392567355480323,332222994400.0,1.0
GEX,2025-05-19,0.7981872201744882,327800448700.0,1.0
GEX,2025-05-20,0.7739849362757028,327618869500.0,1.0
GEX,2025-05-21,0.6303413507529824,335913886100.0,0.0
GEX,2025-05-22,0.6475759181219866,356738873300.0,1.0
GEX,2025-05-23,0.6816951597619718,363139438800.0,0.0
GEX,2025-05-26,0.6602629978434227,370691962200.0,0.0
GEX,2025-05-27,0.6371875246753429,376629670200.0,0.0
GEX,2025-05-28,0.6590579099215599,380453838600.0,0.0
GEX,2025-05-30,0.7287700659236103,395926066400.0,0.0
GEX,2025-06-02,0.6895349463107159,399341318000.0,0.0
GEX,2025-06-03,0.7006722951954178,406092868800.0,0.0
GEX,2025-06-04,0.7055072743400119,408144432400.0,0.0
GEX,2025-06-05,0.6977894908501089,411534416400.0,1.0
GEX,2025-06-06,0.6685404509157395,417893218800.0,1.0
GEX,2025-06-09,0.6767750826762372,414940555800.0,1.0
GEX,2025-06-10,0.7360754898338224,417375695900.0,1.0
GEX,2025-06-11,0.8141578585734555,421000461700.0,1.0
GEX,2025-06-12,0.794927077196971,422953485300.0,1.0
GEX,2025-06-13,0.8258145945028397,425652505900.0,1.0
GEX,2025-06-16,0.7619185344798467,415019699500.0,1.0
GEX,2025-06-17,0.7895931405495059,401073781600.0,1.0
GEX,2025-06-18,0.8531687209370292,392015069200.0,1.0
GEX,2025-06-19,0.8440077745457397,388863458800.0,1.0
GEX,2025-06-20,0.830302310998879,391059796900.0,1.0
GEX,2025-06-23,0.6979808101492055,394351241800.0,1.0
GEX,2025-06-24,0.5892431370944602,414307946200.0,1.0
GEX,2025-06-26,0.5916445893993145,420019811600.0,1.0
GEX,2025-06-27,0.6098600075602069,419020070300.0,1.0
GEX,2025-06-30,0.6283763284258606,417199182900.0,1.0
GEX,2025-07-01,0.7706248513991103,415569864300.0,1.0
GEX,2025-07-02,0.5711081640689671,412864041100.0,1.0
GEX,2025-07-10,0.5864849292742429,431963049800.0,1.0
GEX,2025-07-11,0.6006908182693725,440362734800.0,1.0
GEX,2025-07-14,0.6803485649592708,437890427900.0,1.0
GMD,2025-05-27,0.6390377680374011,134149332900.0,0.0
GMD,2025-07-03,0.646883686336273,149212400200.0,0.0
GMD,2025-07-07,0.6463169160849433,148435865000.0,0.0
GMD,2025-07-08,0.6299642721045484,150470130000.0,0.0
GVR,2025-03-17,0.582846224971779,82180853900.0,0.0
GVR,2025-03-19,0.6291853405531862,89623667900.0,0.0
GVR,2025-03-20,0.5990913333422305,90680904900.0,0.0
GVR,2025-03-21,0.5740943380374844,92533226800.0,0.0
GVR,2025-03-25,0.5770043895616689,94177739500.0,0.0
GVR,2025-03-26,0.6005007707903294,94717484800.0,0.0
GVR,2025-03-27,0.55274189816701,96877967600.0,0.0
GVR,2025-03-28,0.6421356811517951,99457001200.0,0.0
GVR,2025-06-25,0.634211910381103,118544094300.0,0.0
GVR,2025-06-30,0.5672750872909499,113919664800.0,0.0
GVR,2025-07-01,0.620080507949938,114861386200.0,0.0
GVR,2025-07-02,0.6293493658251547,116062157700.0,0.0
GVR,2025-07-14,0.6258326870533567,124832172300.0,0.0
HAH,2025-04-14,0.6641187879393651,124760989000.0,1.0
HAH,2025-04-15,0.773543155207906,126423207400.0,1.0
HAH,2025-04-16,0.7188540195146986,128562274400.0,1.0
HAH,2025-04-17,0.7304679064920481,124501454800.0,1.0
HAH,2025-04-18,0.7145731891693271,126161863400.0,1.0
HAH,2025-04-21,0.7016750655256873,125444812400.0,1.0
HAH,2025-04-22,0.7980362948198053,125621185800.0,1.0
HAH,2025-04-23,0.6766113083739712,124430004800.0,1.0
HAH,2025-04-24,0.6188431602004654,124534011200.0,1.0
HAH,2025-04-25,0.6795506105519381,123176765800.0,1.0
HAH,2025-04-28,0.6770364919251155,121631248600.0,1.0
HAH,2025-04-29,0.807512167448903,122687568000.0,1.0
HAH,2025-05-05,0.7567704695578952,121623641600.0,1.0
HAH,2025-05-06,0.7873719261347909,121799059000.0,1.0
HAH,2025-05-07,0.7564919681611514,122174040400.0,1.0
HAH,2025-05-08,0.7547442797885795,122825633600.0,1.0
HAH,2025-05-09,0.7759189585532271,121056872800.0,1.0
HAH,2025-05-12,0.7314405470316291,120972870800.0,0.0
HAH,2025-05-13,0.7802559060059878,119710736200.0,0.0
HAH,2025-05-14,0.68827595839201,120263431000.0,0.0
HAH,2025-05-16,0.5894913328027485,116113800200.0,0.0
HAH,2025-05-20,0.7418263932694893,114422901000.0,0.0
HAH,2025-05-21,0.7148433322887477,115779391200.0,0.0
HAH,2025-05-22,0.7318831132402779,115830120800.0,0.0
HAH,2025-05-23,0.7835442097003675,116148736400.0,0.0
HAH,2025-05-26,0.7821346418726924,115944831600.0,0.0
HAH,2025-05-27,0.841961265081679,117635042800.0,0.0
HAH,2025-05-28,0.7630775636922031,119083124800.0,0.0
HAH,2025-05-29,0.755484799935788,119530623400.0,0.0
HAH,2025-05-30,0.7207890204990516,122804435800.0,0.0
HAH,2025-06-03,0.6867685072529333,127241015400.0,0.0
HAH,2025-07-25,0.7106211721983137,221421420800.0,0.0
HAH,2025-07-28,0.7161958361517946,230042766800.0,0.0
HAP,2025-06-11,0.6306017746793446,2032178240.0,1.0
HAP,2025-06-12,0.6244915589721378,2038599720.0,1.0
HAX,2025-03-11,0.6606114654803226,13985586900.0,0.0
HBC,2025-03-14,0.60246912565106,13371102400.0,0.0
HBC,2025-07-08,0.6465659851627927,10579128200.0,1.0
HBC,2025-07-10,0.5714604395566015,11440856800.0,1.0
HDC,2025-07-15,0.6651656976903428,124988119500.0,1.0
HDC,2025-07-16,0.6755407360437843,126412050900.0,1.0
HDC,2025-07-17,0.7331514548723017,131052009500.0,1.0
HDC,2025-07-18,0.6973662801511428,134557407400.0,1.0
HDC,2025-07-21,0.7293826282419373,138830315900.0,1.0
HDC,2025-07-22,0.7325110868917091,142306819400.0,1.0
HDC,2025-07-23,0.7836138416189957,148046960200.0,1.0
HDC,2025-07-24,0.7339575029441522,150640545200.0,0.0
HDC,2025-07-25,0.7327106155834883,154279751200.0,0.0
HDC,2025-07-29,0.7031087023924982,167522315200.0,1.0
HDC,2025-07-30,0.7633601285631255,171424567000.0,1.0
HDC,2025-07-31,0.6650053249215846,178395814600.0,0.0
HGM,2025-03-03,0.795918283999528,2550769200.0,0.0
HGM,2025-03-04,0.6360481643006473,2565149400.0,1.0
HGM,2025-03-05,0.6523230569790854,2583741400.0,1.0
HGM,2025-03-10,0.6729526690525962,2641384800.0,0.0
HGM,2025-03-20,0.5639366256569949,2658277200.0,0.0
HGM,2025-03-21,0.5980540825191936,2676273200.0,0.0
HGM,2025-03-24,0.6473764285156015,2710483400.0,0.0
HGM,2025-04-01,0.5937483795053247,2936805200.0,0.0
HGM,2025-04-03,0.6444341068098605,3174535000.0,0.0
HGM,2025-04-04,0.6070853163954051,3197174800.0,0.0
HGM,2025-04-08,0.5422604678821557,3253624000.0,0.0
HGM,2025-04-09,0.5817036997920471,3272130400.0,0.0
HGM,2025-04-10,0.6404379655009781,3267960800.0,0.0
HGM,2025-04-11,0.673922497220656,3267065600.0,0.0
HGM,2025-04-16,0.6182611435538353,3332416800.0,0.0
HGM,2025-04-17,0.6188537428945843,3334552600.0,0.0
HGM,2025-04-18,0.6361297864811437,3447326200.0,0.0
HGM,2025-04-21,0.590306204225127,3361921400.0,0.0
HGM,2025-04-22,0.6937297546183687,3414720800.0,0.0
HGM,2025-04-23,0.5948388606828147,3414486800.0,0.0
HHS,2025-03-05,0.6635615587041006,11003219840.0,1.0
HHS,2025-03-07,0.6317947391669322,11548686840.0,1.0
HHS,2025-03-17,0.6334947474425965,13369258000.0,1.0
HHS,2025-03-18,0.6198611153397553,13598331040.0,1.0
HHS,2025-03-19,0.5642567154887187,13819557240.0,1.0
HHS,2025-03-20,0.5866842092674966,14140369120.0,1.0
HHS,2025-03-24,0.5632753514652604,14546985120.0,1.0
HHS,2025-03-25,0.5921605553985866,14669519640.0,1.0
HHS,2025-03-26,0.5532477922505505,15246215200.0,1.0
HHS,2025-03-27,0.5719375035281561,15963980320.0,1.0
HHS,2025-03-28,0.7396791507876247,18615604320.0,0.0
HHS,2025-03-31,0.8168455416455517,19792934280.0,0.0
HHS,2025-04-01,0.815160297554087,20896475080.0,0.0
HHS,2025-04-02,0.7193714717613409,23555589380.0,0.0
HHS,2025-04-03,0.7894929782118318,24817428900.0,0.0
HHS,2025-04-04,0.7402513796799,27764936920.0,0.0
HHS,2025-04-08,0.5651922121968024,28239842460.0,1.0
HHS,2025-04-09,0.5535383393097462,29374602060.0,1.0
HHS,2025-04-10,0.5195797698289847,29289093980.0,1.0
HHS,2025-04-11,0.6876577427665376,31932231700.0,1.0
HHS,2025-04-14,0.6604595362790731,32916007220.0,1.0
HHS,2025-04-15,0.6508066593077313,34055358320.0,1.0
HHS,2025-04-16,0.6227233439774409,35080384160.0,1.0
HHS,2025-04-17,0.6892279753863586,37105639340.0,1.0
HHS,2025-04-18,0.6068085048328078,38207899260.0,1.0
HHS,2025-04-24,0.5547585256750235,44451856300.0,1.0
HHS,2025-05-09,0.6322201349053355,52062715120.0,1.0
HHS,2025-05-12,0.7183492877132733,55433975620.0,1.0
HHS,2025-05-13,0.7646605169104463,57750308440.0,1.0
HHS,2025-05-14,0.6594438200087045,58841845660.0,1.0
HHS,2025-05-15,0.7095248928205321,61449086620.0,1.0
HHS,2025-05-16,0.6576012256158478,63357583420.0,1.0
HHS,2025-05-19,0.6016503140382643,65484990260.0,1.0
HHS,2025-05-23,0.682311619449089,73627865440.0,0.0
HHS,2025-05-26,0.7642764334692336,77955916480.0,0.0
HHS,2025-05-27,0.808222287656372,79885786740.0,0.0
HHS,2025-05-28,0.8071103638804061,81928877340.0,0.0
HHS,2025-05-29,0.8096913650244396,83323092340.0,0.0
HHS,2025-05-30,0.8324459145160603,83758876940.0,0.0
HHS,2025-06-02,0.7879599393010608,85527518600.0,0.0
HHS,2025-06-03,0.8107024918871575,87138877100.0,0.0
HHS,2025-06-04,0.7274324079082808,89056750100.0,0.0
HHS,2025-06-05,0.6190522327831847,91792028500.0,0.0
HHS,2025-06-06,0.6242941620556334,93936005320.0,0.0
HHS,2025-06-09,0.6015099335973245,96176161080.0,0.0
HHS,2025-06-11,0.5874326702082144,97909949880.0,0.0
HHS,2025-06-12,0.6200099061466193,98360105880.0,0.0
HHS,2025-06-13,0.6404753618637036,100844537880.0,0.0
HHS,2025-06-16,0.6028264239984946,101753313980.0,0.0
HHS,2025-06-17,0.6314002651611457,101192048580.0,0.0
HHS,2025-06-18,0.5960010109078273,102222741980.0,1.0
HHS,2025-06-19,0.5485095944358376,100678945180.0,1.0
HHS,2025-07-01,0.6124565687634373,102776262600.0,1.0
HHS,2025-07-03,0.5877417538622214,103210723500.0,1.0
HHS,2025-07-04,0.6674312739288999,104864518500.0,1.0
HHS,2025-07-07,0.6364770316906125,106138603300.0,1.0
HHS,2025-07-09,0.6172725962595993,108590309200.0,0.0
HHS,2025-07-10,0.5803056827859289,109177053300.0,1.0
HHS,2025-07-14,0.6216093549252726,112622423500.0,1.0
HHV,2025-03-13,0.6046387277359876,106004239100.0,0.0
HNG,2025-03-04,0.6772418108623113,43190004200.0,0.0
HNG,2025-03-05,0.600696531164308,43587885000.0,0.0
HNG,2025-03-06,0.6547604124257325,43622499800.0,0.0
HNG,2025-03-07,0.6549695773901619,42900365000.0,0.0
HQC,2025-03-24,0.6892055442298723,9988662940.0,0.0
HQC,2025-03-26,0.6511616701081877,11012832920.0,0.0
HQC,2025-03-31,0.580806869833218,11819642080.0,0.0
HQC,2025-05-12,0.6969278781042787,16957990400.0,0.0
HQC,2025-05-13,0.6812262105349387,17330305760.0,0.0
HQC,2025-07-11,0.6257123700233072,26192669020.0,1.0
HQC,2025-07-17,0.650134296417006,29188655760.0,0.0
HSG,2025-05-16,0.6522178643972154,119034044100.0,0.0
HSG,2025-05-19,0.5817587259828527,118900332000.0,0.0
HSG,2025-05-23,0.5626729335533005,117124825600.0,0.0
HSG,2025-07-23,0.777794856507425,151675738700.0,0.0
HSG,2025-07-28,0.72918239442027,155163915700.0,0.0
HTN,2025-03-12,0.6569293803777597,7718914580.0,0.0
HTN,2025-06-06,0.6702657900047417,4169293280.0,0.0
HTN,2025-07-03,0.5858920633535739,4494191960.0,0.0
HTN,2025-07-09,0.6217731576118353,4817409800.0,0.0
HTN,2025-07-14,0.6271343633446644,5230552340.0,1.0
HTN,2025-07-16,0.6702849319605377,5634301860.0,1.0
HTN,2025-07-17,0.6971711587777526,5991556660.0,1.0
HTN,2025-07-18,0.6823953355839001,6232441920.0,1.0
HUT,2025-07-30,0.7198039739207205,29630573200.0,1.0
HVH,2025-03-25,0.5822253059076732,4481832200.0,1.0
HVH,2025-03-26,0.5652312663471862,4622662540.0,1.0
HVH,2025-03-27,0.6134301735228309,4613805780.0,0.0
HVH,2025-03-28,0.6443137594213847,4755543840.0,0.0
HVH,2025-03-31,0.6154269758375616,4799801660.0,0.0
HVH,2025-04-01,0.670610814386869,4893915860.0,0.0
HVH,2025-04-02,0.6947781789094996,4799131660.0,0.0
HVH,2025-04-03,0.5868196536599292,4758949560.0,0.0
HVH,2025-04-09,0.5476389840317152,4565438580.0,1.0
HVH,2025-04-10,0.6203065501862116,4482105380.0,1.0
HVH,2025-04-11,0.5802325883241658,4481124560.0,1.0
HVH,2025-04-14,0.7642482972685041,4381393640.0,1.0
HVH,2025-04-15,0.7200399506407401,4583667840.0,0.0
HVH,2025-04-16,0.7424361206017673,4603451180.0,0.0
HVH,2025-04-17,0.7435922397237711,4764139180.0,0.0
HVH,2025-04-18,0.7643801592715773,4812700480.0,0.0
HVH,2025-04-21,0.7649346911112966,4908640340.0,0.0
