event_start,event_date,event_close,ma20_event,ma50_event,ma200_event,event_close_vs_ma20,event_close_vs_ma50,event_close_vs_ma200,trend_state,extension_bucket,ret_5d,ret_10d,ret_20d,max_drawdown_20d,max_upside_20d,outcome_A,outcome_B,outcome_C,outcome_A_strict,outcome_B_strict,outcome_C_strict
2021-08-27,2021-09-09,1343.98,1337.4385,1330.1816000000001,1224.14955,0.004891066019110379,0.010373320454891255,0.09788873426453493,above_ma50,not_extended,0.0014062709266506879,0.006532835310049334,0.01637673179660415,-0.02051369812050774,0.021689310852840205,False,True,False,False,False,False
2021-09-14,2021-09-23,1352.76,1337.4275,1325.1517999999999,1241.4442,0.011464172824321217,0.020833990490749965,0.08966637405048106,above_ma50,not_extended,-0.007909754871522012,0.009780005322451935,0.023662733966113736,-0.02687098968035717,0.03686537153671021,False,True,False,False,False,False
2021-10-04,2021-10-13,1391.91,1355.0205,1345.9584,1263.0517,0.027224311366506937,0.03414043108613174,0.10202139785726905,above_ma50,not_extended,0.0013578464124834877,0.02235058301183268,0.05252494773368954,-0.011322571143249194,0.059120201737181244,False,False,False,False,False,False
2021-11-04,2021-11-15,1476.5700000000002,1434.6215,1387.2936000000002,1296.1994499999998,0.02924011664400683,0.06435292428365558,0.13915339186419207,above_ma50,not_extended,-0.019856830356840605,0.005600818112246442,-0.00024380828541836763,-0.05126746446155639,0.023778080280650427,True,True,True,False,False,True
2021-12-13,2021-12-22,1477.67,1471.5144999999998,1451.3406,1341.0575999999999,0.0041831052293404,0.018141434202281648,0.10186915163077281,above_ma50,not_extended,0.0055154398478685085,0.03444612125846769,-0.008371287229219093,-0.03588081235999929,0.039778841013216715,False,True,True,False,True,False
2022-01-25,2022-02-10,1506.79,1483.0625,1481.1104,1382.4233000000002,0.01599898857937543,0.017338072840485053,0.08996282108381704,above_ma50,not_extended,0.0007963949853662111,-0.00792413010439419,-0.018390087537082045,-0.03179606979074712,0.009284638204394735,False,True,True,False,True,True
2022-03-14,2022-03-23,1502.3400000000001,1483.0224999999998,1486.9646,1412.7888,0.013025763263875278,0.010340125111250265,0.06338611970876329,above_ma50,not_extended,-0.007874382629764365,0.01368531757125524,-0.08794946550048599,-0.09978433643516116,0.019043625277899823,True,True,True,True,True,True
2022-03-31,2022-04-12,1455.25,1491.3805,1491.2828,1422.0107500000001,-0.024226211888917715,-0.024162284980420834,0.023374823291596014,below_ma50,not_extended,-0.033533757086411264,-0.07827521044494079,-0.14870984366947249,-0.188730458684075,0.019989692492698996,True,True,True,True,True,True
2022-04-22,2022-05-05,1360.68,1414.8400000000001,1459.4904000000001,1423.1739499999999,-0.03827994684911373,-0.0677019869400991,-0.04391167362218784,below_ma50,not_extended,-0.08954346356233644,-0.0874856689302409,-0.052958814710291846,-0.15002792721286418,-0.00778287326924787,True,True,True,True,True,True
2022-07-18,2022-07-27,1191.04,1181.6485,1219.891,1392.26855,0.007947794966100208,-0.023650473689862506,-0.14453285610739397,below_ma50,not_extended,0.04930145083288551,0.0549603707684041,0.07230655561526045,0.006414562063406848,0.08239857603439016,False,True,False,False,True,False
2022-07-28,2022-08-08,1256.75,1205.889,1216.8892,1386.12795,0.04217718214528876,0.03275631010612967,-0.09333766770953578,above_ma50,moderately_extended,0.013885020887208999,0.002928187785955938,-0.010805649492739322,-0.017624825939924427,0.03053113188780565,False,False,True,False,False,True
2022-10-24,2022-11-02,1023.1899999999999,1033.89,1143.8424,1295.42145,-0.010349263461296832,-0.10547991576461935,-0.2101489441910971,below_ma50,not_extended,-0.0367478180983003,-0.07847027433809939,0.024658176878194604,-0.14602371016135807,0.04211339047488738,True,True,True,True,True,False
2023-01-09,2023-01-18,1098.28,1040.7144999999998,1020.0316,1168.76745,0.05531344091006729,0.07671174108723688,-0.06030921720142024,above_ma50,moderately_extended,-0.020313581236114597,-0.023728011071857735,-0.040062643406053144,-0.06164183996794992,0.023691590486943248,True,True,True,False,True,True
2023-03-20,2023-03-29,1056.33,1044.201,1058.4238,1107.8528999999999,0.01161557975906935,-0.0019782246015255245,-0.046506986622501856,below_ma50,not_extended,0.023221909819848063,0.012420361061410867,-0.014701845067355834,-0.02569272859807059,0.026686736152528256,False,True,True,False,True,True
2023-04-26,2023-05-10,1058.26,1051.1785,1049.9472,1089.77865,0.006736724542977246,0.00791735051057807,-0.028922065962661336,above_ma50,not_extended,0.0020599852588212286,0.003335664203503841,0.048456900950617054,-0.004053824201991962,0.05374860620263466,False,False,True,False,False,True
2023-06-09,2023-06-20,1111.72,1095.867,1071.9714,1066.80405,0.014466171533589423,0.037079907169165205,0.0421032803540633,above_ma50,not_extended,0.020337854855539073,0.018242003382146654,0.05610225596373186,-0.0009624725650343446,0.06011405749649201,False,False,False,False,False,False
2023-07-07,2023-07-18,1174.09,1140.793,1107.5882,1057.89795,0.02918759143858707,0.060041990335397255,0.10983294749744044,above_ma50,not_extended,0.01857608871551575,0.037024418911667745,0.0510693388070762,-0.0063623742643238446,0.061434813344803274,False,False,False,False,False,False
2023-08-04,2023-08-15,1234.05,1213.166,1164.0556,1073.8917,0.017214461994483843,0.06012977386990803,0.14913822315602232,above_ma50,not_extended,-0.04340180705806085,-0.024002268951825223,-0.008297880961063209,-0.06881406750131669,0.01706575908593644,True,True,True,False,False,True
2023-08-28,2023-09-08,1241.48,1214.6235000000001,1193.4017999999999,1091.90295,0.02211096689632619,0.04028668299310434,0.136987495088277,above_ma50,not_extended,-0.011373521925443941,-0.039009891419918175,-0.09097206559912363,-0.10880561909978403,0.00796629828913864,True,True,True,True,True,True
2023-10-04,2023-10-13,1154.73,1159.4724999999999,1195.9024,1110.7617500000001,-0.004090222062187676,-0.03442789311234762,0.03958387115868889,below_ma50,not_extended,-0.04044235448979416,-0.08149957132836261,-0.045941475496436346,-0.11666796567162885,0.0023641890312020575,True,True,True,True,True,True
2023-11-01,2023-11-10,1101.68,1087.0480000000002,1145.5638000000001,1114.4766499999998,0.01346030718054747,-0.03830760015286805,-0.011482205571556658,below_ma50,not_extended,-0.000444775252341878,-0.005509766901459767,0.020659356618981883,-0.02575157940599826,0.02820238181686152,False,True,True,False,True,False
2023-12-18,2023-12-27,1121.99,1112.06,1099.4608,1123.0552500000001,0.008929374314335714,0.020491135291044404,-0.0009485285786252629,above_ma50,not_extended,0.025606288826103718,0.03585593454487124,0.043119813902084525,-0.001327997575735984,0.05790604194333282,False,False,False,False,False,False
2023-12-28,2024-01-09,1158.59,1123.476,1109.5306,1127.18615,0.03125478425885353,0.04421635599775242,0.02786039377790428,above_ma50,moderately_extended,0.003909924995036951,0.016321563279503515,0.025798600022441054,-0.01021931830932421,0.03532742385140564,False,False,False,False,False,False
2024-02-01,2024-02-19,1224.97,1181.552,1149.3491999999999,1141.5488,0.03674658415372334,0.06579445132950035,0.07307720878862112,above_ma50,moderately_extended,-0.0006530772182175015,0.029747667289811153,0.015175881858331186,-0.01179620725405528,0.042890846306440134,False,False,True,False,False,True
2024-03-19,2024-03-28,1290.18,1263.7455000000002,1221.6618,1166.9525,0.020917581902368587,0.05608606244379577,0.10559769999207336,above_ma50,not_extended,-0.016997628237920392,-0.024787238989908422,-0.06251840828411548,-0.09625788649645795,0.001991970112697361,True,True,True,True,True,True
2024-04-24,2024-05-08,1250.46,1226.3785,1247.5151999999998,1179.8974,0.019636270531487643,0.0023605323606479267,0.05980401346761166,above_ma50,not_extended,0.0031428434336164823,0.013155158901524189,0.027102026454264738,-0.01351502647025904,0.034763207139772545,False,True,True,False,True,False
2024-05-30,2024-06-10,1290.67,1273.196,1253.813,1186.31385,0.013724516885067262,0.029395930653135727,0.08796672988349585,above_ma50,not_extended,-0.012319183059961158,-0.028318625210162263,-0.0055087667645487,-0.0392044442033983,0.011745837433271067,False,True,True,False,True,False
2024-07-01,2024-07-10,1285.94,1274.1734999999999,1268.8714,1193.15385,0.009234613653478219,0.013451796612328204,0.077765453298416,above_ma50,not_extended,-0.013437640947478124,-0.036914630542638105,-0.054481546572934914,-0.07886060002799511,0.005738992487985373,True,True,True,True,True,True
2024-08-09,2024-08-20,1272.55,1233.3854999999999,1257.425,1210.64115,0.03175365690613363,0.012028550410561278,0.051137242443807684,above_ma50,moderately_extended,0.006294448155278687,-0.003410475030450555,-0.0010058543868609604,-0.02660799182743301,0.014066244941259853,False,True,True,False,True,True
2024-09-17,2024-09-26,1291.49,1268.9950000000001,1255.0934,1232.1995,0.017726626188440342,0.028999116719122364,0.04811761407142279,above_ma50,not_extended,-0.010367869669916208,-0.003972156191685672,-0.02638812534359536,-0.03077066024514319,0.00830823312607909,False,True,True,False,True,False
2024-11-18,2024-11-27,1241.97,1239.4554999999998,1261.7544,1257.32285,0.0020287134148828656,-0.015680072128141598,-0.012210746030743014,below_ma50,not_extended,-0.0012560689871735642,0.021651086580191103,0.025821879755549615,-0.002802000048310327,0.03310869022601182,False,True,False,False,True,False
2024-12-20,2024-12-31,1266.78,1265.5210000000002,1252.987,1259.8688499999998,0.000994847181516434,0.011008095056054046,0.005485610664951457,above_ma50,not_extended,-0.012440992121757533,-0.024155733434376825,0.002234010641153139,-0.03624149418209954,0.006859912534141754,False,True,True,False,True,True
2025-02-18,2025-02-27,1307.8,1279.5865,1264.8868,1263.3149,0.022048919709609427,0.03392651421455262,0.0352129940048993,above_ma50,not_extended,0.007967579140541359,0.014122954580211067,0.012241933017280937,-0.007279400519957124,0.026846612631900912,False,False,False,False,False,False
2025-02-28,2025-03-11,1332.54,1299.9705,1273.7284,1265.2959999999998,0.025054030072220845,0.046172794765351854,0.05314487677191759,above_ma50,not_extended,-0.0011782010296125245,-0.0004652768397195306,-0.17878637789484741,-0.194313116304201,0.007782130367568696,True,True,True,True,True,True
2025-04-23,2025-05-07,1250.37,1209.8854999999999,1273.5467999999998,1262.2436500000001,0.033461430854407226,-0.01819862450284504,-0.009406781329420966,below_ma50,moderately_extended,0.047473947711477615,0.058126794468837284,0.07627342306677232,0.0023513040140119568,0.08059214472516163,False,True,False,False,True,False
2025-05-08,2025-05-19,1296.29,1251.201,1271.3974,1263.6798,0.0360365760577237,0.019578929451955718,0.025805746044211597,above_ma50,moderately_extended,0.02794127857192441,0.03086500705860562,0.03226129955488344,-0.0057317421256046774,0.043755641098828235,False,False,True,False,False,False
2025-06-16,2025-06-25,1366.75,1339.0965,1295.3234,1275.3361,0.020650864220763676,0.05514190510261763,0.07167828151339872,above_ma50,not_extended,0.013052862630327455,0.04724346076458752,0.10650082312054132,-0.004368026339857334,0.11601975489299421,False,False,False,False,False,False
2025-06-26,2025-07-07,1402.06,1357.1115,1321.6334,1280.2405,0.03312071263120231,0.06085394028328883,0.09515360590451549,above_ma50,moderately_extended,0.04875682923697999,0.059191475400482085,0.08996048671240886,0.0009272071095387524,0.1304651726744932,False,False,False,False,False,False
2025-07-16,2025-07-25,1531.13,1450.6275,1382.1714000000002,1294.2598,0.05549494959939749,0.10777143847716708,0.1830159601650303,above_ma50,moderately_extended,-0.023459797665776327,0.03515050975423373,0.07467687263654943,-0.03179351198134717,0.10616342178652372,False,False,True,False,False,False
2025-08-01,2025-08-12,1608.22,1529.9445,1435.0132,1310.30995,0.05116231340417898,0.120700492511149,0.22735845820296174,above_ma50,moderately_extended,0.028590615711780787,0.03694146323264236,0.030798025145813313,-0.01410254815883405,0.06421385133874713,False,False,True,False,False,False
2025-11-26,2025-12-05,1741.32,1668.012,1676.3824,1477.9881500000001,0.043949324105581944,0.03873674646071201,0.17816912131535,above_ma50,moderately_extended,-0.05422897571956897,-0.021253991225047675,0.04304206004640165,-0.06429030850159656,0.06911423517791104,True,True,False,False,True,False
2025-12-15,2025-12-24,1782.82,1712.8095,1679.0479999999998,1503.9788999999998,0.040874656521930675,0.06180406992533882,0.1854022686089547,above_ma50,moderately_extended,0.0009367182329118595,0.0477221480575718,0.04934317541871858,-0.05366778474551548,0.07608171324082069,True,False,True,False,False,True
