date,symbol,name,exchange,industryCode,stock_p20,p_now,p_hist,adv50_vnd,close,rank
2025-04-08,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,0.6043634079994397,0.8587268159988793,0.35,413985783780.0,11.25,5
2025-04-08,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,0.5687489106102778,0.8374978212205555,0.3,39403401600.0,14.65,6
2025-04-08,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,0.5651922121968024,0.9303844243936047,0.2,28239842460.0,9.77,7
2025-04-08,CRC,CTCP Create Capital Việt Nam,HSX,2350,0.5597772770663003,0.8695545541326005,0.25,2235379420.0,7.54,8
2025-04-08,HGM,CTCP Cơ khí và Khoáng sản Hà Giang,HNX,1770,0.5422604678821557,0.6345209357643113,0.45,3253624000.0,292.7,9
2025-04-08,SJS,CTCP SJ Group,HSX,8630,0.5378882425095093,0.4757764850190187,0.6,2526392400.0,86.4,10
2025-04-08,FIT,CTCP Tập đoàn F.I.T,HSX,8630,0.49919466874004637,0.6983893374800928,0.3,5975109360.0,4.12,11
2025-04-08,SHI,CTCP Quốc tế Sơn Hà,HSX,3720,0.48228327484972494,0.5645665496994499,0.4,6231115700.0,14.55,12
2025-04-08,VHM,CTCP Vinhomes,HSX,8630,0.4816528831587713,0.8633057663175426,0.1,434032615100.0,47.0,13
2025-04-08,GEX,CTCP Tập đoàn GELEX,HSX,2730,0.48073304283408325,0.7614660856681665,0.2,251275386700.0,21.95,14
2025-04-08,STB,Ngân hàng TMCP Sài Gòn Thương Tín,HSX,8350,0.4753285859829032,0.5006571719658063,0.45,450730066000.0,34.8,15
2025-04-08,NRC,CTCP Tập đoàn NRC,HNX,8630,0.47371096023220033,0.3974219204644006,0.55,7181056600.0,5.1,16
2025-04-08,NAG,CTCP Tập đoàn Nagakawa,HNX,2350,0.4624820260235375,0.774964052047075,0.15,8895965000.0,12.9,17
2025-04-08,BSI,CTCP Chứng khoán BIDV,HSX,8780,0.4572013703585605,0.464402740717121,0.45,45769531100.0,49.7,18
2025-04-08,DL1,CTCP Tập đoàn Alpha Seven,HNX,2770,0.45675457449609624,0.7135091489921925,0.2,7184932400.0,5.6,19
2025-04-08,DPG,CTCP Tập đoàn Đạt Phương,HSX,2350,0.45667408489457095,0.4133481697891419,0.5,31540663800.0,45.35,20
2025-04-09,VIC,Tập đoàn Vingroup - CTCP,HSX,8630,0.6584389314434278,0.9668778628868556,0.35,266325054200.0,57.0,1
2025-04-09,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,0.6373147359479018,0.8246294718958035,0.45,425795079780.0,10.95,2
2025-04-09,BKC,CTCP Khoáng sản Bắc Kạn,HNX,1770,0.6234666957643871,0.646933391528774,0.6,3702296600.0,61.6,3
2025-04-09,HGM,CTCP Cơ khí và Khoáng sản Hà Giang,HNX,1770,0.5817036997920471,0.6634073995840942,0.5,3272130400.0,298.8,4
2025-04-09,FIR,CTCP Địa ốc First Real,HSX,8630,0.5754519936825571,0.8509039873651141,0.3,2289841760.0,7.14,5
2025-04-09,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,0.5617814636451485,0.8235629272902969,0.3,39822934200.0,14.65,6
2025-04-09,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,0.5535383393097462,0.9070766786194923,0.2,29374602060.0,9.09,7
2025-04-09,HVH,CTCP Đầu tư và Công nghệ HVC,HSX,2350,0.5476389840317152,0.9452779680634305,0.15,4565438580.0,11.35,8
2025-04-09,VFS,CTCP Chứng khoán Nhất Việt,HNX,8780,0.5439387978456256,0.8378775956912512,0.25,20185456000.0,17.2,9
2025-04-09,NAG,CTCP Tập đoàn Nagakawa,HNX,2350,0.5364065240053368,0.7728130480106736,0.3,8838884000.0,13.0,10
2025-04-09,VHM,CTCP Vinhomes,HSX,8630,0.5228296020040045,0.895659204008009,0.15,445135927100.0,48.5,11
2025-04-09,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,0.5113923666537299,0.6727847333074599,0.35,16949756200.0,208.2,12
2025-04-09,GEE,CTCP Điện lực Gelex,HSX,2730,0.48876380600128044,0.677527612002561,0.3,62072974100.0,61.4,13
2025-04-09,IMP,CTCP Dược phẩm Imexpharm,HSX,4570,0.48690070281360687,0.17380140562721375,0.8,12990621300.0,39.45,14
2025-04-09,GEX,CTCP Tập đoàn GELEX,HSX,2730,0.48291322187634317,0.6158264437526864,0.35,256467290000.0,20.45,15
2025-04-09,VC3,CTCP Tập đoàn Nam Mê Kông,HNX,8630,0.4702638888368287,0.5905277776736574,0.35,14370850000.0,26.5,16
2025-04-09,SJS,CTCP SJ Group,HSX,8630,0.4544721432478077,0.30894428649561545,0.6,2546894000.0,80.4,17
2025-04-09,NAF,CTCP Nafoods Group,HSX,3530,0.4530394142574887,0.5060788285149774,0.4,7780150100.0,17.9,18
2025-04-09,TCL,CTCP Đại lý giao nhận vận tải xếp dỡ Tân Cảng,HSX,2770,0.4523613057622673,0.2547226115245345,0.65,11327128400.0,33.6,19
2025-04-09,BAF,CTCP Nông nghiệp BAF Việt Nam,HSX,3570,0.43761097446007025,0.4252219489201405,0.45,116564775000.0,28.15,20
2025-04-10,NAG,CTCP Tập đoàn Nagakawa,HNX,2350,0.7225986831860618,0.8951973663721234,0.55,8803367200.0,14.0,1
2025-04-10,FIR,CTCP Địa ốc First Real,HSX,8630,0.7044287185693463,0.9088574371386925,0.5,2419429580.0,7.63,2
2025-04-10,BKC,CTCP Khoáng sản Bắc Kạn,HNX,1770,0.7000092555523769,0.9000185111047538,0.5,3891524600.0,67.7,3
2025-04-10,VFS,CTCP Chứng khoán Nhất Việt,HNX,8780,0.699697517308965,0.9493950346179301,0.45,21395723600.0,18.4,4
2025-04-10,BMS,CTCP Chứng khoán Bảo Minh,UPCOM,8780,0.6667730492729459,0.5335460985458917,0.8,4134919000.0,11.1,5
2025-04-10,HGM,CTCP Cơ khí và Khoáng sản Hà Giang,HNX,1770,0.6404379655009781,0.7808759310019562,0.5,3267960800.0,328.6,6
2025-04-10,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,0.6375503612852269,0.8751007225704537,0.4,428773128280.0,11.7,7
2025-04-10,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,0.6295219141990932,0.9090438283981864,0.35,17093040200.0,229.0,8
2025-04-10,MTA,Tổng Công ty Khoáng sản và Thương mại Hà Tĩnh - CTCP,UPCOM,1770,0.6291182731846687,0.45823654636933747,0.8,3746448200.0,20.9,9
2025-04-10,HVH,CTCP Đầu tư và Công nghệ HVC,HSX,2350,0.6203065501862116,0.9406131003724232,0.3,4482105380.0,12.1,10
2025-04-10,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,0.5955513818628051,0.9411027637256103,0.25,42252694600.0,15.65,11
2025-04-10,BMP,CTCP Nhựa Bình Minh,HSX,1350,0.559508827819428,0.719017655638856,0.4,26183016400.0,122.0,12
2025-04-10,VIC,Tập đoàn Vingroup - CTCP,HSX,8630,0.5591595018611067,0.9683190037222135,0.15,270040110200.0,60.9,13
2025-04-10,VAB,Ngân hàng TMCP Việt Á,HSX,8350,0.5517293937292465,0.653458787458493,0.45,11744358800.0,10.1,14
2025-04-10,CRC,CTCP Create Capital Việt Nam,HSX,2350,0.5336470359281064,0.9172940718562127,0.15,2356621240.0,7.51,15
2025-04-10,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,0.5195797698289847,0.8891595396579693,0.15,29289093980.0,9.72,16
2025-04-10,VEA,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,UPCOM,2750,0.503812767771159,0.7576255355423179,0.25,26587602000.0,40.7,17
2025-04-10,VHM,CTCP Vinhomes,HSX,8630,0.49927543275592284,0.8985508655118457,0.1,443039107700.0,51.8,18
2025-04-10,NAF,CTCP Nafoods Group,HSX,3530,0.48838793510604384,0.4267758702120876,0.55,7747882500.0,19.15,19
2025-04-10,TCL,CTCP Đại lý giao nhận vận tải xếp dỡ Tân Cảng,HSX,2770,0.47847728651493715,0.35695457302987427,0.6,11401210200.0,35.95,20
2025-04-11,BKC,CTCP Khoáng sản Bắc Kạn,HNX,1770,0.7246182318162215,0.7492364636324432,0.7,4036146400.0,62.1,1
2025-04-11,DLG,CTCP Tập đoàn Đức Long Gia Lai,HSX,8630,0.6964223246004081,0.6928446492008162,0.7,4384294420.0,2.04,2
2025-04-11,MTA,Tổng Công ty Khoáng sản và Thương mại Hà Tĩnh - CTCP,UPCOM,1770,0.689766797881872,0.579533595763744,0.8,3756396600.0,21.0,3
2025-04-11,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,0.6876577427665376,0.9753154855330752,0.4,31932231700.0,10.4,4
2025-04-11,FIR,CTCP Địa ốc First Real,HSX,8630,0.6743552618334547,0.9487105236669093,0.4,2582436620.0,8.12,5
2025-04-11,HGM,CTCP Cơ khí và Khoáng sản Hà Giang,HNX,1770,0.673922497220656,0.747844994441312,0.6,3267065600.0,326.0,6
2025-04-11,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,0.6734890572168627,0.7969781144337253,0.55,17217530600.0,210.4,7
2025-04-11,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,0.6441131459118231,0.9382262918236463,0.35,451871751480.0,12.15,8
2025-04-11,VFS,CTCP Chứng khoán Nhất Việt,HNX,8780,0.6264573582770666,0.8529147165541332,0.4,21527182200.0,18.2,9
2025-04-11,GEX,CTCP Tập đoàn GELEX,HSX,2730,0.5972330164045321,0.8444660328090642,0.35,265474835000.0,22.85,10
2025-04-11,NAG,CTCP Tập đoàn Nagakawa,HNX,2350,0.5910108103707982,0.8320216207415964,0.35,8697230800.0,13.8,11
2025-04-11,FCM,CTCP Bê tông Phan Vũ Hà Nam,HSX,1770,0.5888586583420115,0.6777173166840229,0.5,2049666860.0,4.0,12
2025-04-11,BSI,CTCP Chứng khoán BIDV,HSX,8780,0.5877517872136797,0.6255035744273594,0.55,49942125100.0,51.2,13
2025-04-11,TDP,CTCP Thuận Đức,HSX,1350,0.5862020041877172,0.8224040083754343,0.35,4269606300.0,34.5,14
2025-04-11,VTD,CTCP Vietourist Holdings,UPCOM,5750,0.5827108060169421,0.9654216120338842,0.2,2310878800.0,10.6,15
2025-04-11,HVH,CTCP Đầu tư và Công nghệ HVC,HSX,2350,0.5802325883241658,0.9604651766483315,0.2,4481124560.0,12.45,16
2025-04-11,BMP,CTCP Nhựa Bình Minh,HSX,1350,0.5703000492484478,0.7906000984968955,0.35,26359562000.0,124.8,17
2025-04-11,BMS,CTCP Chứng khoán Bảo Minh,UPCOM,8780,0.5626926100974963,0.4253852201949925,0.7,4133405000.0,11.0,18
2025-04-11,CRC,CTCP Create Capital Việt Nam,HSX,2350,0.5518792823275201,0.9037585646550403,0.2,2421376540.0,7.8,19
2025-04-11,BAF,CTCP Nông nghiệp BAF Việt Nam,HSX,3570,0.5503103673998264,0.7006207347996528,0.4,117829246400.0,31.3,20
2025-04-14,HVH,CTCP Đầu tư và Công nghệ HVC,HSX,2350,0.7642482972685041,0.9784965945370081,0.55,4381393640.0,13.3,1
2025-04-14,VIX,CTCP Chứng khoán VIX,HSX,8780,0.7629765354563105,0.7759530709126211,0.75,489010585880.0,12.7,2
2025-04-14,TOS,CTCP Dịch vụ biển Tân Cảng,UPCOM,2770,0.752986413500075,0.6559728270001501,0.85,9557422800.0,125.0,3
2025-04-14,FIR,CTCP Địa ốc First Real,HSX,8630,0.7211135219514349,0.9422270439028696,0.5,2712738380.0,8.25,4
2025-04-14,MTA,Tổng Công ty Khoáng sản và Thương mại Hà Tĩnh - CTCP,UPCOM,1770,0.6854665574767695,0.6209331149535392,0.75,3724789600.0,22.0,5
2025-04-14,BKC,CTCP Khoáng sản Bắc Kạn,HNX,1770,0.6707262899773356,0.6914525799546711,0.65,4079937400.0,62.2,6
2025-04-14,VTD,CTCP Vietourist Holdings,UPCOM,5750,0.6673175226507204,0.8846350453014408,0.45,2341708400.0,10.3,7
2025-04-14,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,0.6641187879393651,0.82823757587873,0.5,124760989000.0,54.0,8
2025-04-14,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,0.6619077429705792,0.8738154859411583,0.45,461532541780.0,12.15,9
2025-04-14,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,0.6604595362790731,0.970919072558146,0.35,32916007220.0,10.9,10
2025-04-14,HVN,Tổng Công ty Hàng không Việt Nam - CTCP,HSX,5750,0.6349660223517718,0.9199320447035436,0.35,63741941700.0,31.25,11
2025-04-14,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,0.6330007719794796,0.7660015439589591,0.5,17328548600.0,221.0,12
2025-04-14,GEE,CTCP Điện lực Gelex,HSX,2730,0.6070078369358994,0.9640156738717989,0.25,67432271700.0,75.0,13
2025-04-14,BMP,CTCP Nhựa Bình Minh,HSX,1350,0.6029003746418513,0.7058007492837025,0.5,26130016400.0,124.8,14
2025-04-14,DLG,CTCP Tập đoàn Đức Long Gia Lai,HSX,8630,0.5982846101695511,0.5965692203391023,0.6,4406007260.0,2.06,15
2025-04-14,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,0.5963546715924842,0.8927093431849685,0.3,42424573800.0,15.85,16
2025-04-14,GEX,CTCP Tập đoàn GELEX,HSX,2730,0.5952293298948622,0.8904586597897244,0.3,263416027400.0,24.4,17
2025-04-14,CRC,CTCP Create Capital Việt Nam,HSX,2350,0.571689831303154,0.843379662606308,0.3,2456273940.0,7.7,18
2025-04-14,NAG,CTCP Tập đoàn Nagakawa,HNX,2350,0.5636144922205845,0.827228984441169,0.3,8784926800.0,13.8,19
2025-04-14,BSI,CTCP Chứng khoán BIDV,HSX,8780,0.5504120877050542,0.5508241754101083,0.55,50843776400.0,51.8,20
2025-04-15,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,0.773543155207906,0.947086310415812,0.6,126423207400.0,57.6,1
2025-04-15,VIX,CTCP Chứng khoán VIX,HSX,8780,0.7410487516849871,0.732097503369974,0.75,499806362120.0,12.6,2
2025-04-15,HVH,CTCP Đầu tư và Công nghệ HVC,HSX,2350,0.7200399506407401,0.9900799012814802,0.45,4583667840.0,14.15,3
2025-04-15,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,0.7118000946611042,0.7736001893222083,0.65,17400052600.0,215.0,4
2025-04-15,MTA,Tổng Công ty Khoáng sản và Thương mại Hà Tĩnh - CTCP,UPCOM,1770,0.6867273200464905,0.623454640092981,0.75,3732925200.0,21.5,5
2025-04-15,GEE,CTCP Điện lực Gelex,HSX,2730,0.6669117547303511,0.9838235094607023,0.35,70799208200.0,80.2,6
2025-04-15,DLG,CTCP Tập đoàn Đức Long Gia Lai,HSX,8630,0.6635845640680496,0.6771691281360991,0.65,4400287900.0,2.07,7
2025-04-15,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,0.6622209077519112,0.9244418155038223,0.4,43525473800.0,16.0,8
2025-04-15,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,0.6508066593077313,0.9516133186154626,0.35,34055358320.0,10.5,9
2025-04-15,VTD,CTCP Vietourist Holdings,UPCOM,5750,0.6428416522946295,0.8356833045892591,0.45,2377917000.0,10.0,10
2025-04-15,GEX,CTCP Tập đoàn GELEX,HSX,2730,0.6404198326495707,0.9308396652991415,0.35,267340491900.0,25.15,11
2025-04-15,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,0.6336516200338654,0.8173032400677309,0.45,471642659480.0,11.9,12
2025-04-15,TOS,CTCP Dịch vụ biển Tân Cảng,UPCOM,2770,0.5950301982149443,0.49006039642988863,0.7,9409012800.0,122.0,13
2025-04-15,HVN,Tổng Công ty Hàng không Việt Nam - CTCP,HSX,5750,0.593276344467252,0.9365526889345038,0.25,65886705300.0,31.9,14
2025-04-15,CRC,CTCP Create Capital Việt Nam,HSX,2350,0.5859177421475923,0.8218354842951847,0.35,2467699320.0,7.66,15
2025-04-15,BFC,CTCP Phân bón Bình Điền,HSX,1350,0.5851822703995339,0.7203645407990678,0.45,22348362100.0,40.3,16
2025-04-15,BKC,CTCP Khoáng sản Bắc Kạn,HNX,1770,0.5681159598756917,0.5862319197513833,0.55,4170522800.0,58.5,17
2025-04-15,BMS,CTCP Chứng khoán Bảo Minh,UPCOM,8780,0.5432843343351412,0.38656866867028244,0.7,3933318800.0,10.9,18
2025-04-15,BMP,CTCP Nhựa Bình Minh,HSX,1350,0.542545908926698,0.735091817853396,0.35,26461086400.0,124.0,19
2025-04-15,TSC,CTCP Vật tư Kỹ thuật Nông nghiệp Cần Thơ,HSX,1350,0.542026956183498,0.8340539123669962,0.25,2035305020.0,2.83,20
2025-04-16,BMP,CTCP Nhựa Bình Minh,HSX,1350,0.7459780703134673,0.8919561406269346,0.6,27585436800.0,128.8,1
2025-04-16,HVH,CTCP Đầu tư và Công nghệ HVC,HSX,2350,0.7424361206017673,0.9848722412035346,0.5,4603451180.0,14.95,2
2025-04-16,VIX,CTCP Chứng khoán VIX,HSX,8780,0.7308802855786602,0.6617605711573206,0.8,502520226220.0,12.45,3
2025-04-16,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,0.7188540195146986,0.9377080390293974,0.5,128562274400.0,57.9,4
2025-04-16,TOS,CTCP Dịch vụ biển Tân Cảng,UPCOM,2770,0.6941322685439926,0.5382645370879852,0.85,9224232400.0,124.0,5
2025-04-16,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,0.6898217014165318,0.8796434028330634,0.5,43616656100.0,15.95,6
2025-04-16,MTA,Tổng Công ty Khoáng sản và Thương mại Hà Tĩnh - CTCP,UPCOM,1770,0.6577344707168364,0.5654689414336729,0.75,3730586000.0,20.9,7
2025-04-16,TDP,CTCP Thuận Đức,HSX,1350,0.6414514072038011,0.8329028144076022,0.45,4571527400.0,34.65,8
2025-04-16,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,0.6385883030346791,0.6771766060693583,0.6,17192785800.0,213.2,9
2025-04-16,GEE,CTCP Điện lực Gelex,HSX,2730,0.634120453726789,0.9682409074535782,0.3,71628450400.0,79.6,10
2025-04-16,DLG,CTCP Tập đoàn Đức Long Gia Lai,HSX,8630,0.6317990727470679,0.6135981454941359,0.65,4263972600.0,2.05,11
2025-04-16,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,0.6299108399179301,0.8098216798358601,0.45,479489165580.0,12.0,12
2025-04-16,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,0.6227233439774409,0.9454466879548818,0.3,35080384160.0,10.5,13
2025-04-16,VTD,CTCP Vietourist Holdings,UPCOM,5750,0.6192033749368734,0.8384067498737467,0.4,2428851600.0,9.9,14
2025-04-16,HGM,CTCP Cơ khí và Khoáng sản Hà Giang,HNX,1770,0.6182611435538353,0.7365222871076706,0.5,3332416800.0,325.9,15
2025-04-16,TSC,CTCP Vật tư Kỹ thuật Nông nghiệp Cần Thơ,HSX,1350,0.5980629268314364,0.8961258536628728,0.3,2128697660.0,2.94,16
2025-04-16,VCG,Tổng CTCP Xuất nhập khẩu và Xây dựng Việt Nam,HSX,2350,0.5850446666195438,0.8700893332390875,0.3,207311562000.0,22.4,17
2025-04-16,GEX,CTCP Tập đoàn GELEX,HSX,2730,0.5815275380542863,0.9130550761085725,0.25,270700125300.0,24.9,18
2025-04-16,CRC,CTCP Create Capital Việt Nam,HSX,2350,0.58083226013137,0.8116645202627402,0.35,2451229380.0,7.62,19
2025-04-16,BIC,Tổng CTCP Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam,HSX,8530,0.5425917313351468,0.43518346267029356,0.65,2546329400.0,33.9,20
2025-04-17,HVN,Tổng Công ty Hàng không Việt Nam - CTCP,HSX,5750,0.7725729134024981,0.9451458268049963,0.6,70873710700.0,32.8,1
2025-04-17,GEE,CTCP Điện lực Gelex,HSX,2730,0.7441725718874299,0.9883451437748599,0.5,74142322600.0,85.1,2
2025-04-17,HVH,CTCP Đầu tư và Công nghệ HVC,HSX,2350,0.7435922397237711,0.9871844794475422,0.5,4764139180.0,15.4,3
2025-04-17,VIX,CTCP Chứng khoán VIX,HSX,8780,0.74303286547727,0.6860657309545398,0.8,508071423200.0,12.55,4
2025-04-17,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,0.7304679064920481,0.9109358129840962,0.55,124501454800.0,58.3,5
2025-04-17,TOS,CTCP Dịch vụ biển Tân Cảng,UPCOM,2770,0.6993801045371857,0.6487602090743713,0.75,8452038600.0,127.9,6
2025-04-17,VTD,CTCP Vietourist Holdings,UPCOM,5750,0.6935480285668466,0.8370960571336932,0.55,2525542600.0,10.0,7
2025-04-17,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,0.6892279753863586,0.9784559507727173,0.4,37105639340.0,11.15,8
2025-04-17,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,0.6856090021685619,0.8712180043371238,0.5,43374726300.0,15.95,9
2025-04-17,DLG,CTCP Tập đoàn Đức Long Gia Lai,HSX,8630,0.6738504117026393,0.6477008234052786,0.7,4272968120.0,2.06,10
2025-04-17,VAB,Ngân hàng TMCP Việt Á,HSX,8350,0.659934293241319,0.769868586482638,0.55,12435635800.0,10.6,11
2025-04-17,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,0.6389499680420108,0.8778999360840216,0.4,17304235200.0,227.0,12
2025-04-17,HGM,CTCP Cơ khí và Khoáng sản Hà Giang,HNX,1770,0.6188537428945843,0.6877074857891685,0.55,3334552600.0,327.7,13
2025-04-17,MTA,Tổng Công ty Khoáng sản và Thương mại Hà Tĩnh - CTCP,UPCOM,1770,0.6039634362542476,0.5579268725084953,0.65,3681247200.0,20.5,14
2025-04-17,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,0.6011876052181442,0.8023752104362883,0.4,488166875780.0,12.05,15
2025-04-17,TDP,CTCP Thuận Đức,HSX,1350,0.5932778482088698,0.7365556964177395,0.45,4546380000.0,34.55,16
2025-04-17,GEX,CTCP Tập đoàn GELEX,HSX,2730,0.5757399421240005,0.951479884248001,0.2,275779511900.0,26.3,17
2025-04-17,BKC,CTCP Khoáng sản Bắc Kạn,HNX,1770,0.5664651841899173,0.5329303683798347,0.6,4189027800.0,60.2,18
2025-04-17,BAF,CTCP Nông nghiệp BAF Việt Nam,HSX,3570,0.5550310605616067,0.7100621211232133,0.4,119247685800.0,31.95,19
2025-04-17,VCG,Tổng CTCP Xuất nhập khẩu và Xây dựng Việt Nam,HSX,2350,0.5383930335406598,0.8267860670813196,0.25,208576761600.0,22.4,20
2025-04-18,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,0.7766653110367405,0.9533306220734812,0.6,43384471800.0,16.85,1
2025-04-18,GEE,CTCP Điện lực Gelex,HSX,2730,0.7674279658240182,0.9848559316480363,0.55,76117834600.0,89.0,2
2025-04-18,HVH,CTCP Đầu tư và Công nghệ HVC,HSX,2350,0.7643801592715773,0.9787603185431547,0.55,4812700480.0,15.0,3
2025-04-18,VIX,CTCP Chứng khoán VIX,HSX,8780,0.7190927817771309,0.7881855635542617,0.65,526306792200.0,12.7,4
2025-04-18,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,0.7187377345799069,0.7874754691598138,0.65,17456850800.0,216.1,5
2025-04-18,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,0.7145731891693271,0.9291463783386542,0.5,126161863400.0,59.4,6
2025-04-18,BMP,CTCP Nhựa Bình Minh,HSX,1350,0.6913615250522751,0.8827230501045503,0.5,30868111200.0,129.8,7
2025-04-18,VTD,CTCP Vietourist Holdings,UPCOM,5750,0.6837411629655258,0.8174823259310515,0.55,2606748400.0,10.0,8
2025-04-18,VAB,Ngân hàng TMCP Việt Á,HSX,8350,0.6662577255923003,0.8325154511846008,0.5,12614589800.0,10.8,9
2025-04-18,SMC,CTCP Đầu tư Thương mại SMC,HSX,1750,0.6510170915911115,0.9520341831822231,0.35,6691079040.0,8.15,10
2025-04-18,HGM,CTCP Cơ khí và Khoáng sản Hà Giang,HNX,1770,0.6361297864811437,0.9222595729622876,0.35,3447326200.0,355.0,11
2025-04-18,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,0.6283178239946547,0.9566356479893096,0.3,525907986680.0,12.85,12
2025-04-18,SVN,CTCP Tập đoàn Vexilla Việt Nam,HNX,2350,0.6071182887973374,0.8142365775946749,0.4,2349898600.0,5.7,13
2025-04-18,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,0.6068085048328078,0.9636170096656156,0.25,38207899260.0,11.0,14
2025-04-18,TOS,CTCP Dịch vụ biển Tân Cảng,UPCOM,2770,0.6024468442924755,0.754893688584951,0.45,8359566000.0,134.0,15
2025-04-18,GEX,CTCP Tập đoàn GELEX,HSX,2730,0.5844218772486167,0.9688437544972334,0.2,287793770200.0,27.5,16
2025-04-18,MTA,Tổng Công ty Khoáng sản và Thương mại Hà Tĩnh - CTCP,UPCOM,1770,0.5760190655609007,0.5520381311218013,0.6,3634580400.0,20.3,17
2025-04-18,SBG,CTCP Tập đoàn Cơ khí Công nghệ cao Siba,HSX,1750,0.5751466939542905,0.5751466939542905,,5146791400.0,12.25,18
2025-04-18,BIC,Tổng CTCP Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam,HSX,8530,0.5702795550534123,0.49055911010682457,0.65,2492164100.0,34.25,19
2025-04-18,BAF,CTCP Nông nghiệp BAF Việt Nam,HSX,3570,0.5652467128420484,0.7804934256840969,0.35,121069856900.0,32.65,20
2025-04-21,HVH,CTCP Đầu tư và Công nghệ HVC,HSX,2350,0.7649346911112966,0.9798693822225931,0.55,4908640340.0,15.1,1
2025-04-21,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,0.7609803143901468,0.9219606287802935,0.6,42627209200.0,16.9,2
2025-04-21,AAV,CTCP AAV Group,HNX,8630,0.7344387610345613,0.8688775220691225,0.6,4006279000.0,7.3,3
2025-04-21,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,0.7253262161860582,0.9506524323721164,0.5,544829396080.0,13.2,4
2025-04-21,GEE,CTCP Điện lực Gelex,HSX,2730,0.7149848675266511,0.9799697350533022,0.45,77969833200.0,86.5,5
2025-04-21,NTP,CTCP Nhựa Thiếu Niên Tiền Phong,HNX,2350,0.701699899406841,0.803399798813682,0.6,32354790000.0,68.0,6
2025-04-21,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,0.7016750655256873,0.9033501310513745,0.5,125444812400.0,59.3,7
2025-04-21,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,0.6972251483680967,0.6944502967361933,0.7,17058522600.0,211.3,8
2025-04-21,SVN,CTCP Tập đoàn Vexilla Việt Nam,HNX,2350,0.6904630470661631,0.9309260941323263,0.45,2495111800.0,6.2,9
2025-04-21,VAB,Ngân hàng TMCP Việt Á,HSX,8350,0.6631357223971,0.8262714447941999,0.5,12705074400.0,10.9,10
2025-04-21,VIX,CTCP Chứng khoán VIX,HSX,8780,0.6616919767820739,0.6733839535641479,0.65,534759251600.0,12.5,11
2025-04-21,BIC,Tổng CTCP Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam,HSX,8530,0.6483614467400856,0.5967228934801712,0.7,2424760700.0,34.95,12
