date,symbol,name,exchange,industryCode,close,volume,traded_value_vnd,adv_apr_vnd
2026-04-13,TDP,CTCP Thuận Đức,HSX,1350,29.3,248600.0,7283980000.0,9149152500.0
2026-04-13,AAA,CTCP Nhựa An Phát Xanh,HSX,1350,7.01,987200.0,6920272000.0,6598105950.0
2026-04-13,SCS,CTCP Dịch vụ Hàng hóa Sài Gòn,HSX,2770,53.9,128100.0,6904590000.0,6927218500.0
2026-04-13,HQC,CTCP Tư vấn - Thương mại - Dịch vụ Địa ốc Hoàng Quân,HSX,8630,2.64,2593700.0,6847368000.0,6480416850.0
2026-04-13,DXP,CTCP Cảng Đoạn Xá,HNX,2770,14.1,460500.0,6493050000.0,7307849500.0
2026-04-13,DVM,CTCP Dược liệu Việt Nam,HNX,4570,7.1,912300.0,6477330000.0,3625846000.0
2026-04-13,C4G,CTCP Tập đoàn CIENCO4,UPCOM,2350,7.5,852600.0,6394500000.0,2995619500.0
2026-04-13,BVS,CTCP Chứng khoán Bảo Việt,HNX,8780,27.2,233200.0,6343040000.0,5018899000.0
2026-04-13,TTA,CTCP Đầu tư Xây dựng và Phát triển Trường Thành,HSX,7530,11.5,540300.0,6213450000.0,6296054250.0
2026-04-13,TVN,Tổng Công ty Thép Việt Nam - CTCP,UPCOM,1750,8.3,748500.0,6212550000.0,4292980000.0
2026-04-13,EVG,CTCP Tập đoàn Everland,HSX,8630,6.95,855000.0,5942250000.0,4442221050.0
2026-04-13,TAL,CTCP Đầu tư Bất động sản Taseco,HSX,8630,44.85,132200.0,5929170000.0,11712059500.0
2026-04-13,CMG,CTCP Tập đoàn Công nghệ CMC,HSX,9530,28.9,203600.0,5884040000.0,8415571000.0
2026-04-13,F88,CTCP Đầu tư F88,UPCOM,8770,130.6,43900.0,5733340000.0,13549421500.0
2026-04-13,NRC,CTCP Tập đoàn NRC,HNX,8630,5.8,957400.0,5552920000.0,9432599000.0
2026-04-13,CTF,CTCP City Auto,HSX,3350,18.65,293900.0,5481235000.0,5925572250.0
2026-04-13,AGR,CTCP Chứng khoán Agribank,HSX,8780,14.95,349800.0,5229510000.0,5020422750.0
2026-04-13,DHC,CTCP Đông Hải Bến Tre,HSX,1730,36.45,141600.0,5161320000.0,9514276750.0
2026-04-13,SMC,CTCP Đầu tư Thương mại SMC,HSX,1750,13.5,375900.0,5074650000.0,6639947500.0
2026-04-13,BFC,CTCP Phân bón Bình Điền,HSX,1350,57.9,87100.0,5043090000.0,14150434000.0
2026-04-13,BMI,Tổng CTCP Bảo Minh,HSX,8530,15.7,316700.0,4972190000.0,6872621250.0
2026-04-13,LHG,CTCP Long Hậu,HSX,8630,28.05,166100.0,4659105000.0,2052884000.0
2026-04-13,DLG,CTCP Tập đoàn Đức Long Gia Lai,HSX,8630,3.01,1547600.0,4658276000.0,3085603200.0
2026-04-13,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,156.2,29600.0,4623520000.0,4226229000.0
2026-04-13,TOS,CTCP Dịch vụ biển Tân Cảng,UPCOM,2770,179.7,25200.0,4528440000.0,7608924000.0
2026-04-13,ELC,CTCP Công nghệ - Viễn thông ELCOM,HSX,9530,17.75,253500.0,4499625000.0,5305991000.0
2026-04-13,QTP,CTCP Nhiệt điện Quảng Ninh,UPCOM,7530,13.0,345800.0,4495400000.0,7139067000.0
2026-04-13,FUEVFVND,Quỹ ETF DCVFMVN DIAMOND,HSX,8990,37.14,117900.0,4378806000.0,34090812750.0
2026-04-13,SBS,CTCP Chứng khoán SBS,UPCOM,8780,5.3,799500.0,4237350000.0,3190455000.0
2026-04-13,VAB,Ngân hàng TMCP Việt Á,HSX,8350,10.35,401300.0,4153455000.0,4618270000.0
2026-04-13,GIL,CTCP Sản xuất kinh doanh Xuất nhập khẩu Bình Thạnh,HSX,3760,14.0,290200.0,4062800000.0,2739649000.0
2026-04-13,L40,CTCP Đầu tư và Xây dựng 40,HNX,2350,64.5,62400.0,4024800000.0,5073916500.0
2026-04-13,AGG,CTCP Đầu tư và Phát triển Bất động sản An Gia,HSX,8630,13.0,306900.0,3989700000.0,4346919750.0
2026-04-13,TIN,Công ty Tài chính Cổ phần Tín Việt,UPCOM,8350,163.0,23600.0,3846800000.0,6392887500.0
2026-04-13,TLG,CTCP Tập đoàn Thiên Long,HSX,3720,49.8,76600.0,3814680000.0,12173497500.0
2026-04-13,NTL,CTCP Phát triển đô thị Từ Liêm,HSX,8630,16.2,235300.0,3811860000.0,7986686500.0
2026-04-13,AAV,CTCP AAV Group,HNX,8630,7.4,508700.0,3764380000.0,8279083500.0
2026-04-13,VGS,CTCP Ống thép Việt - Đức VG PIPE,HNX,1750,24.0,154200.0,3700800000.0,9638568500.0
2026-04-13,PPC,CTCP Nhiệt điện Phả Lại,HSX,7530,10.3,359100.0,3698730000.0,4142745250.0
2026-04-13,NHA,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị Nam Hà Nội,HSX,2350,13.8,262700.0,3625260000.0,2430573250.0
2026-04-13,TIG,CTCP Tập đoàn Đầu tư Thăng Long,HNX,8630,6.9,524400.0,3618360000.0,4966233500.0
2026-04-13,DRI,CTCP Đầu tư Cao su Đắk Lắk,UPCOM,1350,12.9,277700.0,3582330000.0,8406146000.0
2026-04-13,HBC,CTCP Tập đoàn Xây dựng Hòa Bình,UPCOM,2350,5.0,696500.0,3482500000.0,6025517500.0
2026-04-13,NVB,Ngân hàng TMCP Quốc Dân,HNX,8350,11.5,297200.0,3417800000.0,2701342500.0
2026-04-13,MSH,CTCP May Sông Hồng,HSX,3760,37.1,91400.0,3390940000.0,8567991250.0
2026-04-13,VIP,CTCP Vận tải Xăng dầu VIPCO,HSX,2770,11.8,287300.0,3390140000.0,2425801000.0
2026-04-13,PPT,CTCP Petro Times,HNX,0580,15.7,210000.0,3297000000.0,3335462000.0
2026-04-13,NNC,CTCP Đá Núi Nhỏ,HSX,2350,47.0,69800.0,3280600000.0,2825013500.0
2026-04-13,TCO,CTCP Janus Group,HSX,2770,13.0,251900.0,3274700000.0,5855818000.0
2026-04-13,NTP,CTCP Nhựa Thiếu Niên Tiền Phong,HNX,2350,57.0,55700.0,3174900000.0,10016196500.0
2026-04-13,HPA,CTCP Phát triển Nông nghiệp Hòa Phát,HSX,3570,37.6,80700.0,3034320000.0,3362614750.0
2026-04-13,QNS,CTCP Đường Quảng Ngãi,UPCOM,3570,47.6,61400.0,2922640000.0,5917604000.0
2026-04-13,SHI,CTCP Quốc tế Sơn Hà,HSX,3720,14.2,204800.0,2908160000.0,4020070250.0
2026-04-13,HNM,CTCP Sữa Hà Nội,UPCOM,3570,8.2,353200.0,2896240000.0,3676815500.0
2026-04-13,DTD,CTCP Đầu tư Phát triển Thành Đạt,HNX,2350,17.1,168400.0,2879640000.0,4893936000.0
2026-04-13,KSF,CTCP Tập đoàn Sunshine,HNX,8630,81.5,34800.0,2836200000.0,3867044500.0
2026-04-13,VBB,Ngân hàng TMCP Việt Nam Thương Tín,UPCOM,8350,13.0,216200.0,2810600000.0,3689132000.0
2026-04-13,PCH,CTCP Picomat Holding,HNX,1350,20.7,134400.0,2782080000.0,2306596500.0
2026-04-13,DRC,CTCP Cao Su Đà Nẵng,HSX,3350,13.4,205600.0,2755040000.0,3378949000.0
2026-04-13,MZG,CTCP MiZa,UPCOM,1730,12.9,213100.0,2748990000.0,4835142500.0
2026-04-13,APG,CTCP Chứng khoán APG,HSX,8780,5.12,528600.0,2706432000.0,3816806350.0
2026-04-13,MIG,Tổng CTCP Bảo hiểm Quân Đội,HSX,8530,18.5,144500.0,2673250000.0,4774602750.0
2026-04-13,HID,CTCP Halcom Việt Nam,HSX,2350,5.02,520200.0,2611404000.0,3336519300.0
2026-04-13,KLB,Ngân hàng TMCP Kiên Long,HSX,8350,14.0,185000.0,2590000000.0,5192896500.0
2026-04-13,SJS,CTCP SJ Group,HSX,8630,53.3,47200.0,2515760000.0,2407114750.0
2026-04-13,PTB,CTCP Phú Tài,HSX,2350,49.65,50200.0,2492430000.0,5908554250.0
2026-04-13,TV1,CTCP Tư vấn Xây dựng Điện 1,UPCOM,2790,33.2,66900.0,2221080000.0,3951239000.0
2026-04-13,PVI,CTCP PVI,HNX,8770,78.0,27400.0,2137200000.0,4413829000.0
2026-04-13,LDG,CTCP Đầu tư LDG,HSX,8630,3.63,549400.0,1994322000.0,2670602250.0
2026-04-13,PVB,CTCP Bọc ống Dầu khí Việt Nam,HNX,0570,29.3,66100.0,1936730000.0,2995279500.0
2026-04-13,LHC,CTCP Đầu tư và Xây dựng Thủy lợi Lâm Đồng,HNX,2350,98.0,19400.0,1901200000.0,2065912000.0
2026-04-13,BMS,CTCP Chứng khoán Bảo Minh,UPCOM,8780,14.7,125700.0,1847790000.0,2730370000.0
2026-04-13,DHA,CTCP Hóa An,HSX,2350,46.5,39000.0,1813500000.0,2320397500.0
2026-04-13,PVP,CTCP Vận tải Dầu khí Thái Bình Dương,HSX,2770,14.7,122600.0,1802220000.0,12837053250.0
2026-04-13,FUEVN100,Quỹ ETF VINACAPITALVN100,HSX,8990,25.35,70200.0,1779570000.0,2412779900.0
2026-04-13,G36,Tổng Công ty 36 - CTCP,UPCOM,2350,11.8,147700.0,1742860000.0,2150777500.0
2026-04-13,HAX,CTCP Dịch Vụ Ô Tô Hàng Xanh,HSX,3350,10.55,157300.0,1659515000.0,3015787500.0
2026-04-13,BIG,CTCP Đầu tư BIG Group Holdings,UPCOM,2350,6.3,262500.0,1653750000.0,3691667000.0
2026-04-13,TCI,CTCP Chứng Khoán Thành Công,HSX,8780,10.35,158600.0,1641510000.0,2347970200.0
2026-04-13,PIV,CTCP PIV,UPCOM,5370,7.0,233600.0,1635200000.0,2549700000.0
2026-04-13,VIW,Tổng công ty Đầu tư Nước và Môi trường Việt Nam - CTCP,UPCOM,2350,35.4,42500.0,1504500000.0,4569757500.0
2026-04-13,VCS,CTCP Vicostone,HNX,2350,40.3,36600.0,1474980000.0,2194354500.0
2026-04-13,BWE,CTCP - Tổng Công Ty Nước - Môi Trường Bình Dương,HSX,7570,43.2,34000.0,1468800000.0,11161299500.0
2026-04-13,SGR,Tổng CTCP Địa ốc Sài Gòn,HSX,8630,15.8,84000.0,1327200000.0,2084190250.0
2026-04-13,PHP,CTCP Cảng Hải Phòng,UPCOM,2770,33.1,39000.0,1290900000.0,3828200500.0
2026-04-13,NDN,CTCP Đầu tư Phát triển Nhà Đà Nẵng,HNX,8630,10.3,115500.0,1189650000.0,2222684500.0
2026-04-13,VTO,CTCP Vận tải Xăng dầu Vitaco,HSX,2770,11.8,95900.0,1131620000.0,2270741500.0
2026-04-13,TRC,CTCP Cao su Tây Ninh,HSX,1350,72.1,15600.0,1124760000.0,2990075500.0
2026-04-13,IDI,CTCP Đầu tư và Phát triển Đa quốc gia I.D.I,HSX,3570,6.68,162900.0,1088172000.0,3076046300.0
2026-04-13,BIC,Tổng CTCP Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam,HSX,8530,23.55,41900.0,986745000.0,2193209000.0
2026-04-13,TNT,CTCP Tập đoàn TNT,HSX,1770,8.59,94700.0,813473000.0,2247585850.0
2026-04-13,HTN,CTCP Hưng Thịnh Incons,HSX,2350,7.28,106700.0,776776000.0,2123598250.0
2026-04-13,DSH,CTCP Đầu tư Hạ tầng Đông Sơn,UPCOM,2350,14.4,52000.0,748800000.0,5307313500.0
2026-04-13,D2D,CTCP Phát triển Đô thị Công nghiệp Số 2,HSX,8630,36.5,19900.0,726350000.0,2139230250.0
2026-04-13,NSH,CTCP Tập đoàn Nhôm Sông Hồng Shalumi,HNX,1750,5.3,126800.0,672040000.0,2295457000.0
2026-04-13,VTD,CTCP Vietourist Holdings,UPCOM,5750,6.0,2400.0,14400000.0,2141675000.0
2026-04-13,POM,CTCP Thép POMINA,UPCOM,1750,4.0,0.0,0.0,2036656500.0
2026-04-14,HPG,CTCP Tập đoàn Hòa Phát,HSX,1750,28.55,61934200.0,1768221410000.0,997797551500.0
2026-04-14,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,15.1,98761800.0,1491303180000.0,1110419437750.0
2026-04-14,VHM,CTCP Vinhomes,HSX,8630,128.9,5575500.0,718681950000.0,847008785500.0
2026-04-14,VIC,Tập đoàn Vingroup - CTCP,HSX,8630,165.5,3658000.0,605399000000.0,779088209000.0
2026-04-14,VIX,CTCP Chứng khoán VIX,HSX,8780,18.15,32339900.0,586969185000.0,645008597000.0
2026-04-14,SSI,CTCP Chứng khoán SSI,HSX,8780,28.7,19862500.0,570053750000.0,670251339250.0
2026-04-14,CII,CTCP Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh,HSX,2350,19.75,28674500.0,566321375000.0,400900220250.0
2026-04-14,FPT,CTCP FPT,HSX,9530,76.2,7092500.0,540448500000.0,626942025000.0
2026-04-14,BSR,CTCP Lọc - Hóa dầu Bình Sơn,HSX,0530,26.3,16976800.0,446489840000.0,324404446000.0
2026-04-14,MBB,Ngân hàng TMCP Quân Đội,HSX,8350,26.7,16255100.0,434011170000.0,406029200250.0
2026-04-14,NVL,CTCP Tập đoàn Đầu tư Địa ốc No Va,HSX,8630,17.1,23862100.0,408041910000.0,527076817750.0
2026-04-14,VPB,Ngân hàng TMCP Việt Nam Thịnh Vượng,HSX,8350,27.35,14453500.0,395303225000.0,384020690750.0
2026-04-14,MWG,CTCP Đầu tư Thế giới Di động,HSX,5370,81.6,4600700.0,375417120000.0,532960338500.0
2026-04-14,ACB,Ngân hàng TMCP Á Châu,HSX,8350,24.0,15449600.0,370790400000.0,233884548500.0
2026-04-14,MSN,CTCP Tập đoàn MaSan,HSX,3570,77.6,4522400.0,350938240000.0,468306873000.0
2026-04-14,GEX,CTCP Tập đoàn GELEX,HSX,2730,41.05,8405100.0,345029355000.0,348710901250.0
2026-04-14,EIB,Ngân hàng TMCP Xuất Nhập Khẩu Việt Nam,HSX,8350,23.0,14493000.0,333339000000.0,283547091000.0
2026-04-14,VCB,Ngân hàng TMCP Ngoại thương Việt Nam,HSX,8350,59.3,5548100.0,329002330000.0,483473008000.0
2026-04-14,TCB,Ngân hàng TMCP Kỹ thương Việt Nam,HSX,8350,32.05,9838400.0,315320719999.99994,457963616750.0
2026-04-14,HCM,CTCP Chứng khoán Thành phố Hồ Chí Minh,HSX,8780,25.95,11570600.0,300257070000.0,433223341000.0
2026-04-14,HDB,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,HSX,8350,26.1,11232700.0,293173470000.0,325652722250.0
2026-04-14,HAG,CTCP Hoàng Anh Gia Lai,HSX,3570,16.9,16365100.0,276570190000.0,78571666250.0
2026-04-14,STB,Ngân hàng TMCP Sài Gòn Thương Tín,HSX,8350,66.1,4179900.0,276291390000.0,414522068500.0
2026-04-14,TCH,CTCP Đầu tư Dịch vụ Tài chính Hoàng Huy,HSX,8630,17.3,15569000.0,269343700000.0,189263535000.0
2026-04-14,CEO,CTCP Tập đoàn C.E.O,HNX,8630,17.2,15505800.0,266699760000.0,204707999000.0
2026-04-14,VNM,CTCP Sữa Việt Nam,HSX,3570,62.0,4247700.0,263357400000.0,236670584500.0
2026-04-14,DGC,CTCP Tập đoàn Hóa chất Đức Giang,HSX,1350,56.3,4533600.0,255241680000.0,178170055000.0
2026-04-14,SHS,CTCP Chứng khoán Sài Gòn - Hà Nội,HNX,8780,18.1,12460300.0,225531430000.0,278022010000.0
2026-04-14,BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,HSX,8350,40.4,5565300.0,224838120000.0,312674509500.0
2026-04-14,DXG,CTCP Tập đoàn Đất Xanh,HSX,8630,15.35,14408100.0,221164335000.0,247937660000.0
2026-04-14,VCK,CTCP Chứng khoán VPS,HSX,8780,36.7,5698800.0,209145960000.0,189499848500.0
2026-04-14,HSG,CTCP Tập đoàn Hoa Sen,HSX,1750,16.4,12506600.0,205108240000.0,67806466000.0
2026-04-14,NKG,CTCP Thép Nam Kim,HSX,1750,15.05,13074700.0,196774235000.0,70306007750.0
2026-04-14,VCG,Tổng CTCP Xuất nhập khẩu và Xây dựng Việt Nam,HSX,2350,22.85,8545000.0,195253250000.0,231058775750.0
2026-04-14,CTG,Ngân hàng TMCP Công Thương Việt Nam,HSX,8350,34.9,5465100.0,190731990000.0,249687312000.0
2026-04-14,VCI,CTCP Chứng Khoán Vietcap,HSX,8780,27.95,6704400.0,187387980000.0,240382301250.0
2026-04-14,VJC,CTCP Hàng không VIETJET,HSX,5750,166.8,1099200.0,183346560000.0,229594823000.0
2026-04-14,VSC,CTCP Container Việt Nam,HSX,2770,24.8,7001200.0,173629760000.0,141052574250.0
2026-04-14,VND,CTCP Chứng khoán VNDIRECT,HSX,8780,16.85,9758300.0,164427355000.0,162877127750.0
2026-04-14,PVS,Tổng CTCP Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,0570,38.6,3967900.0,153160940000.0,162602149000.0
2026-04-14,DCM,CTCP - Tổng Công ty Phân bón Dầu khí Cà Mau,HSX,1350,46.0,3236900.0,148897400000.0,176126111500.0
2026-04-14,GMD,CTCP Gemadept,HSX,2770,74.4,1978000.0,147163200000.0,120860294000.0
2026-04-14,TPB,Ngân Hàng TMCP Tiên Phong,HSX,8350,16.45,8610800.0,141647660000.0,114565700750.0
2026-04-14,KBC,Tổng Công ty Phát triển Đô Thị Kinh Bắc - CTCP,HSX,8630,33.8,4129200.0,139566960000.0,106707670250.0
2026-04-14,PDR,CTCP Phát triển Bất động sản Phát Đạt,HSX,8630,16.45,8329700.0,137023565000.0,161810446250.0
2026-04-14,DBC,CTCP Tập đoàn Dabaco Việt Nam,HSX,3570,24.2,5644000.0,136584800000.0,56524485500.0
2026-04-14,GEL,CTCP Hạ tầng Gelex,HSX,8630,35.25,3803400.0,134069850000.0,147874847250.0
2026-04-14,VGI,Tổng CTCP Đầu tư Quốc tế Viettel,UPCOM,6530,96.9,1371800.0,132927420000.0,64421235000.0
2026-04-14,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,HSX,8350,12.7,10225400.0,129862580000.0,134368222000.0
2026-04-14,PC1,CTCP Tập đoàn PC1,HSX,2350,27.45,4692400.0,128806380000.0,180770509500.0
2026-04-14,DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,HSX,1350,28.7,4443700.0,127534190000.0,125417860000.0
2026-04-14,POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,HSX,7530,13.15,9614400.0,126429360000.0,130840365000.0
2026-04-14,VIB,Ngân hàng TMCP Quốc tế Việt Nam,HSX,8350,17.6,6829000.0,120190400000.0,113512908500.0
2026-04-14,HHV,CTCP Đầu tư Hạ tầng giao thông Đèo Cả,HSX,2350,12.95,9116300.0,118056085000.0,98435743250.0
2026-04-14,PVT,Tổng CTCP Vận tải Dầu khí,HSX,2770,21.85,5143700.0,112389845000.0,155330630500.0
2026-04-14,VRE,CTCP Vincom Retail,HSX,8630,27.9,3851100.0,107445690000.0,244103740000.0
2026-04-14,BAF,CTCP Nông nghiệp BAF Việt Nam,HSX,3570,35.75,2890300.0,103328225000.0,79360390500.0
2026-04-14,DIG,Tổng CTCP Đầu tư Phát triển Xây dựng,HSX,8630,14.75,6880300.0,101484425000.0,146101815250.0
2026-04-14,GAS,Tổng Công ty khí Việt Nam - CTCP,HSX,7570,79.3,1205900.0,95627870000.0,108382505000.0
2026-04-14,IDC,Tổng công ty IDICO - CTCP,HNX,8630,47.7,1985000.0,94684500000.0,92180146000.0
2026-04-14,LPB,Ngân hàng TMCP Lộc Phát Việt Nam,HSX,8350,48.0,1889000.0,90672000000.0,77702082750.0
2026-04-14,GEE,CTCP Điện lực Gelex,HSX,2730,195.0,460400.0,89778000000.0,163146054000.0
2026-04-14,PLX,Tập đoàn Xăng dầu Việt Nam,HSX,0530,40.15,2218200.0,89060730000.0,132841876000.0
2026-04-14,PVD,Tổng CTCP Khoan và Dịch vụ Khoan Dầu khí,HSX,0570,33.25,2677900.0,89040175000.0,117829285500.0
2026-04-14,KDH,CTCP Đầu tư và Kinh doanh Nhà Khang Điền,HSX,8630,26.2,3193000.0,83656600000.0,102785854500.0
2026-04-14,GVR,Tập đoàn Công nghiệp Cao su Việt Nam - CTCP,HSX,1350,32.7,2532000.0,82796400000.00002,101374722000.0
2026-04-14,BMP,CTCP Nhựa Bình Minh,HSX,1350,143.3,559500.0,80176350000.0,32634709000.0
2026-04-14,NLG,CTCP Đầu tư Nam Long,HSX,8630,29.15,2577100.0,75122465000.0,82592236750.0
2026-04-14,HDG,CTCP Tập đoàn Hà Đô,HSX,8630,28.65,2505300.0,71776845000.0,65976562000.0
2026-04-14,DGW,CTCP Thế giới số,HSX,5370,45.6,1508800.0,68801280000.0,70859506250.0
2026-04-14,DCL,CTCP Dược phẩm Cửu Long,HSX,4570,39.9,1713000.0,68348700000.0,41449621500.0
2026-04-14,EVF,Công ty Tài chính Tổng hợp Cổ phần Điện lực,HSX,8350,13.85,4598400.0,63687840000.0,112247012500.0
2026-04-14,PNJ,CTCP Vàng bạc Đá quý Phú Nhuận,HSX,3760,109.5,577200.0,63203400000.0,113712349000.0
2026-04-14,TCX,CTCP Chứng khoán Kỹ thương,HSX,8780,52.5,1189500.0,62448750000.0,73770587000.0
2026-04-14,REE,CTCP Cơ điện lạnh,HSX,7530,65.9,872700.0,57510930000.0,76710272000.0
2026-04-14,CTD,CTCP Xây dựng COTECCONS,HSX,2350,83.8,659300.0,55249340000.0,71193831500.0
2026-04-14,OIL,Tổng Công ty Dầu Việt Nam - CTCP,UPCOM,0530,14.8,3629000.0,53709200000.0,41786704500.0
2026-04-14,VTP,Tổng CTCP Bưu chính Viettel,HSX,2770,72.2,741600.0,53543520000.0,39287927000.0
2026-04-14,MBS,CTCP Chứng khoán MB,HNX,8780,20.7,2564900.0,53093430000.0,80733368000.0
2026-04-14,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,13.95,3751300.0,52330635000.0,50781843500.0
2026-04-14,VPI,CTCP Phát triển Bất động sản Văn Phú,HSX,8630,58.3,833300.0,48581390000.0,168903574500.0
2026-04-14,CDC,CTCP Chương Dương,HSX,2350,24.8,1952900.0,48431920000.0,17352344500.0
2026-04-14,KHG,CTCP Tập đoàn Khải Hoàn Land,HSX,8630,5.62,8605600.0,48363472000.0,37495779150.0
2026-04-14,VGC,Tổng Công ty Viglacera - CTCP,HSX,2350,47.15,985200.0,46452180000.0,37209391000.0
2026-04-14,MSR,CTCP MaSan High - Tech Materials,UPCOM,1770,46.6,985200.0,45910320000.0,79260460000.0
2026-04-14,HDC,CTCP Phát triển Nhà Bà Rịa - Vũng Tàu,HSX,8630,18.9,2370800.0,44808120000.0,49694808000.0
2026-04-14,MCH,CTCP Hàng tiêu dùng MASAN,HSX,3570,140.0,301900.0,42266000000.0,36678559000.0
2026-04-14,VVS,CTCP Đầu tư phát triển máy Việt Nam,HSX,2770,121.2,339700.0,41171640000.0,24858803500.0
2026-04-14,VHC,CTCP Vĩnh Hoàn,HSX,3570,61.0,656200.0,40028200000.0,54672328500.0
2026-04-14,VPX,CTCP Chứng khoán VPBank,HSX,8780,28.8,1388800.0,39997440000.0,36820924250.0
2026-04-14,TCM,CTCP Dệt may - Đầu tư - Thương mại Thành Công,HSX,3760,24.7,1613200.0,39846040000.0,22869501500.0
2026-04-14,HUT,CTCP Tasco,HNX,2350,17.0,2310900.0,39285300000.0,42989321000.0
2026-04-14,PET,Tổng CTCP Dịch vụ Tổng hợp Dầu khí,HSX,5370,48.5,808600.0,39217100000.0,30910886750.0
2026-04-14,IJC,CTCP Phát triển Hạ tầng Kỹ thuật,HSX,8630,10.7,3490600.0,37349420000.0,26524490250.0
2026-04-14,SSB,Ngân hàng TMCP Đông Nam Á,HSX,8350,17.0,2184000.0,37128000000.0,32732698000.0
2026-04-14,VGS,CTCP Ống thép Việt - Đức VG PIPE,HNX,1750,25.4,1432100.0,36375340000.0,9638568500.0
2026-04-14,KSB,CTCP Khoáng sản và Xây dựng Bình Dương,HSX,1770,16.85,2140600.0,36069110000.0,19096425250.0
2026-04-14,NAF,CTCP Nafoods Group,HSX,3530,50.4,695700.0,35063280000.0,30897026250.0
2026-04-14,MST,CTCP Đầu tư MST,HNX,2350,8.4,4158900.0,34934760000.0,20768241500.0
2026-04-14,BCM,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,HSX,8630,55.5,550200.0,30536100000.0,27752453500.0
2026-04-14,DDV,CTCP DAP - VINACHEM,UPCOM,1350,28.4,1052500.0,29891000000.0,25797819500.0
2026-04-14,VC3,CTCP Tập đoàn Nam Mê Kông,HNX,8630,26.4,1131200.0,29863680000.0,39297601500.0
2026-04-14,BVH,Tập đoàn Bảo Việt,HSX,8570,75.2,389400.0,29282880000.0,52577046500.0
2026-04-14,PVC,Tổng Công ty Hóa chất và Dịch vụ dầu khí - CTCP,HNX,0570,16.6,1580200.0,26231320000.0,24199687500.0
2026-04-14,VPL,CTCP Vinpearl,HSX,5750,80.0,326400.0,26112000000.0,82113591500.0
2026-04-14,TNG,CTCP Đầu tư và Thương mại TNG,HNX,3760,23.1,1094300.0,25278330000.0,43550124000.0
2026-04-14,SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,HSX,3530,45.15,554900.0,25053735000.0,34742915250.0
2026-04-14,DPG,CTCP Tập đoàn Đạt Phương,HSX,2350,44.0,553600.0,24358400000.0,30389941500.0
2026-04-14,CTR,Tổng CTCP Công trình Viettel,HSX,2350,87.0,277600.0,24151200000.0,26258533500.0
2026-04-14,NAB,Ngân hàng TMCP Nam Á,HSX,8350,13.5,1779500.0,24023250000.0,22685905500.0
2026-04-14,ACV,Tổng Công ty Cảng hàng không Việt Nam - CTCP,UPCOM,2770,46.4,503500.0,23362400000.0,30047377000.0
2026-04-14,CSV,CTCP Hóa chất Cơ bản miền Nam,HSX,1350,28.3,812500.0,22993750000.0,15578621000.0
2026-04-14,ORS,CTCP Chứng khoán Tiên Phong,HSX,8780,13.8,1600100.0,22081380000.0,31829000750.0
2026-04-14,FTS,CTCP Chứng khoán FPT,HSX,8780,27.95,760000.0,21242000000.0,24516167500.0
2026-04-14,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,55.0,379000.0,20845000000.0,43335880500.0
2026-04-14,OCB,Ngân hàng TMCP Phương Đông,HSX,8350,11.6,1773000.0,20566800000.0,17786259000.0
2026-04-14,PAN,CTCP Tập đoàn PAN,HSX,3570,31.35,642000.0,20126700000.0,23982334750.0
2026-04-14,BSI,CTCP Chứng khoán BIDV,HSX,8780,37.1,525300.0,19488630000.0,14236373000.0
2026-04-14,ANV,CTCP Nam Việt,HSX,3570,24.9,761900.0,18971310000.0,20842920750.0
2026-04-14,SCR,CTCP Địa ốc Sài Gòn Thương Tín,HSX,8630,6.39,2917100.0,18640269000.0,11467740700.0
2026-04-14,VTZ,CTCP Sản xuất và Thương mại Nhựa Việt Thành,HNX,1350,19.9,920100.0,18309990000.0,21282963000.0
2026-04-14,VFS,CTCP Chứng khoán Nhất Việt,HNX,8780,13.4,1359300.0,18214620000.0,16103112000.0
2026-04-14,DXS,CTCP Dịch vụ Bất động sản Đất Xanh,HSX,8630,7.69,2201100.0,16926459000.0,20239535250.0
2026-04-14,NTP,CTCP Nhựa Thiếu Niên Tiền Phong,HNX,2350,59.4,266100.0,15806340000.0,10016196500.0
2026-04-14,LCG,CTCP Lizen,HSX,2350,10.25,1515200.0,15530800000.0,18666061100.0
2026-04-14,SZC,CTCP Sonadezi Châu Đức,HSX,8630,28.9,531800.0,15369020000.0,18207744750.0
2026-04-14,CRC,CTCP Create Capital Việt Nam,HSX,2350,9.2,1639900.0,15087080000.0,34915227200.0
