date,symbol,name,exchange,industryCode_l3,proxy_industryCode_l4,proxy_industryName_l4,stock_p20,industry_p20_l4,p20_gap,adv20_vnd,lead_prob_from_current_action,lead_prob_from_historical_analogs,expected_return_20d_from_analogs,expected_drawdown_20d_from_analogs
2026-04-29,FOX,CTCP Viễn thông FPT,UPCOM,6530,6535,Viễn thông cố định,0.08085426628440852,0.2099459586951627,-0.1290916924107542,14384570000.0,0.16170853256881704,0.0,-0.16646629178709976,-0.2152636829373727
2026-04-29,CDC,CTCP Chương Dương,HSX,2350,2357,"Xây dựng, xây lắp",0.0184925111766486,0.14762252388560104,-0.12913001270895244,10013450000.0,0.0369850223532972,0.0,0.008970223900600599,-0.02954515776208185
2026-04-29,NLG,CTCP Đầu tư Nam Long,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.15756655880724732,0.29291579148367386,-0.13534923267642654,73886032500.0,0.16513311761449465,0.15,-0.16441708097492475,-0.21642699930626005
2026-04-29,CMG,CTCP Tập đoàn Công nghệ CMC,HSX,9530,9537,Công nghệ phần mềm,0.04076512729455799,0.18992988191415694,-0.14916475461959894,7241520000.0,0.08153025458911597,0.0,-0.02246464709246255,-0.043580737435426384
2026-04-29,PVI,CTCP PVI,HNX,8770,8777,Dịch vụ đầu tư,0.11624625674477473,0.26713223303817174,-0.150885976293397,3699430000.0,0.23249251348954947,0.0,-0.02263662728775572,-0.06915027053299816
2026-04-29,LDG,CTCP Đầu tư LDG,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.1360056555776208,0.29291579148367386,-0.15691013590605307,2373480000.0,0.12201131115524157,0.15,-0.08311083303919975,-0.1361552291869877
2026-04-29,HDG,CTCP Tập đoàn Hà Đô,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.1347179171088937,0.29291579148367386,-0.15819787437478017,64809515000.0,0.11943583421778739,0.15,0.016071077902435053,-0.0663920528321865
2026-04-29,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,1775,Khai khoáng chung,0.07319922691927301,0.23598619121016706,-0.16278696429089407,3898880000.0,0.09639845383854602,0.05,-0.017230056054292554,-0.05760269069062609
2026-04-29,GAS,Tổng Công ty khí Việt Nam - CTCP,HSX,7570,7573,Phân phối khí đốt,0.028428142207160015,0.2056553868216282,-0.1772272446144682,95516740000.0,0.05685628441432003,0.0,-0.022936227331546027,-0.049804619774114475
2026-04-29,AGG,CTCP Đầu tư và Phát triển Bất động sản An Gia,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.08579972653627219,0.29291579148367386,-0.20711606494740167,3616340000.0,0.12159945307254437,0.05,-0.015629421696486838,-0.03829887392653271
2026-04-29,TIG,CTCP Tập đoàn Đầu tư Thăng Long,HNX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.07983934803134829,0.29291579148367386,-0.21307644345232557,4276920000.0,0.05967869606269658,0.1,-0.07564088819300598,-0.12608563940937506
2026-04-29,KHG,CTCP Tập đoàn Khải Hoàn Land,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.06370865294729099,0.29291579148367386,-0.22920713853638286,32467490000.0,0.12741730589458197,0.0,0.013442034414315717,-0.031026006001093766
