test_month,score_name,baseline_n,variant_n,coverage_ratio,baseline_hit_rate,variant_hit_rate,hit_rate_uplift,baseline_avg_ret20,variant_avg_ret20,avg_ret20_uplift,baseline_avg_mdd20,variant_avg_mdd20,avg_mdd20_uplift,variant_beats_baseline_flag
2026-01,E2_p20_accel,160,160,1.0,0.2125,0.18125,-0.03125,0.04481865288098147,0.029504547112197604,-0.015314105768783864,-0.09561080340041536,-0.08703149439248938,0.008579309007925986,False
2026-01,E3_p20_extension_penalty,160,160,1.0,0.2125,0.21875,0.0062500000000000056,0.04481865288098147,0.03881185976975136,-0.006006793111230112,-0.09561080340041536,-0.09286558345994626,0.0027452199404690986,True
2026-01,F1_baseline_plus_fixed,160,160,1.0,0.2125,0.19375,-0.01874999999999999,0.04481865288098147,0.025017883297730005,-0.019800769583251464,-0.09561080340041536,-0.09085219688428829,0.00475860651612707,False
2026-02,B0_baseline_p20,100,100,1.0,0.09,0.09,0.0,-0.0784827176491349,-0.0784827176491349,0.0,-0.13913779058493983,-0.13913779058493983,0.0,False
2026-02,B1_p_now_only,100,100,1.0,0.09,0.15,0.06,-0.0784827176491349,-0.05866110290414078,0.019821614744994123,-0.13913779058493983,-0.13004411480526157,0.009093675779678262,True
2026-02,B2_p_hist_only,100,100,1.0,0.09,0.03,-0.06,-0.0784827176491349,-0.10714341693842946,-0.02866069928929456,-0.13913779058493983,-0.16469249072261946,-0.02555470013767963,False
2026-02,E1_p20_persistence,100,100,1.0,0.09,0.08,-0.009999999999999995,-0.0784827176491349,-0.06873263925480233,0.009750078394332576,-0.13913779058493983,-0.13119756206457406,0.007940228520365772,False
2026-02,E2_p20_accel,100,100,1.0,0.09,0.07,-0.01999999999999999,-0.0784827176491349,-0.09293969055248114,-0.01445697290334623,-0.13913779058493983,-0.1566578678724547,-0.017520077287514868,False
2026-02,E3_p20_extension_penalty,100,100,1.0,0.09,0.08,-0.009999999999999995,-0.0784827176491349,-0.07376624592899718,0.004716471720137727,-0.13913779058493983,-0.1360536785407775,0.0030841120441623404,False
2026-02,F1_baseline_plus_fixed,100,100,1.0,0.09,0.06,-0.03,-0.0784827176491349,-0.09005536276471882,-0.01157264511558391,-0.13913779058493983,-0.14903008385712993,-0.0098922932721901,False
2026-03,B0_baseline_p20,160,160,1.0,0.21875,0.21875,0.0,0.016572476710064194,0.016572476710064194,0.0,-0.059418830604658926,-0.059418830604658926,0.0,False
2026-03,B1_p_now_only,160,160,1.0,0.21875,0.125,-0.09375,0.016572476710064194,-0.03741940971459772,-0.05399188642466192,-0.059418830604658926,-0.0937404949438218,-0.03432166433916288,False
2026-03,B2_p_hist_only,160,160,1.0,0.21875,0.3125,0.09375,0.016572476710064194,0.03925734407542453,0.022684867365360333,-0.059418830604658926,-0.03568475053068665,0.023734080073972277,True
2026-03,E1_p20_persistence,160,160,1.0,0.21875,0.19375,-0.024999999999999994,0.016572476710064194,0.013459151964201338,-0.0031133247458628565,-0.059418830604658926,-0.06060569597642732,-0.001186865371768396,False
2026-03,E2_p20_accel,160,160,1.0,0.21875,0.20625,-0.012500000000000011,0.016572476710064194,0.008890627058190463,-0.007681849651873731,-0.059418830604658926,-0.058402725108800915,0.0010161054958580107,False
2026-03,E3_p20_extension_penalty,160,160,1.0,0.21875,0.2375,0.01874999999999999,0.016572476710064194,0.019278585844780545,0.002706109134716351,-0.059418830604658926,-0.056905544918095366,0.00251328568656356,True
2026-03,F1_baseline_plus_fixed,160,160,1.0,0.21875,0.24375,0.024999999999999994,0.016572476710064194,0.01788333363386151,0.0013108569237973156,-0.059418830604658926,-0.05321751461184852,0.006201315992810409,True
