date,market_status,rally_attempt_active,rally_day_count,rally_start_date,attempt_id,downtrend_low_day,day1_triggered_today,day1_low,ftd_detected,ftd_valid,ftd_date,ftd_late,ftd_low,ftd_close,distribution_count_20d,dd_flag_today,ftd_flag_today,ma50_break_flag,ma50,close,close_vs_ma50_pct,close_vs_ftd_close_pct,allow_new_buys,primary_state,ma50_primary,ma200,ma200_slope,ma50_above_ma200,breadth_pct,breadth_pass,market_status_combined
2014-07-15,confirmed_uptrend,True,45,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,3,False,False,False,609.1397999999999,636.09,0.0442430456850793,0.1523578325694305,True,NEUTRAL,609.1397999999999,602.0671,0.015192979829250807,True,,False,correction
2014-07-16,confirmed_uptrend,True,46,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,3,False,False,False,609.6922,637.13,0.0450027079237687,0.1542419246725483,True,NEUTRAL,609.6922,602.5649000000001,0.015441046177537566,True,,False,correction
2014-07-17,confirmed_uptrend,True,47,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,2,False,False,False,610.9119999999999,636.3,0.0415575402021894,0.1527382742440985,True,NEUTRAL,610.9119999999999,603.04515,0.015636430054288743,True,,False,correction
2014-07-18,confirmed_uptrend,True,48,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,False,False,False,612.0642,645.52,0.054660605864548,0.1694414753890467,True,NEUTRAL,612.0642,603.5566,0.015951552660996366,True,,False,correction
2014-07-21,confirmed_uptrend,True,49,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,False,False,False,613.7048,645.33,0.0515316158517906,0.1690972662548235,True,NEUTRAL,613.7048,604.0541000000001,0.0161917503218424,True,,False,correction
2014-07-22,confirmed_uptrend,True,50,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,False,False,False,615.3416000000001,641.95,0.0432416725929141,0.1629739669196905,True,NEUTRAL,615.3416000000001,604.5347,0.01628287589359898,True,,False,correction
2014-07-23,confirmed_uptrend,True,51,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,False,False,False,616.5218,640.84,0.0394441851042413,0.1609630609250167,True,NEUTRAL,616.5218,605.01145,0.016276323158332037,True,,False,correction
2014-07-24,confirmed_uptrend,True,52,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,False,False,False,617.944,646.64,0.0464378649197985,0.1714704976539429,True,NEUTRAL,617.944,605.48685,0.01631792189271873,True,,False,correction
2014-07-25,confirmed_uptrend,True,53,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,2,True,False,False,619.1446,641.96,0.0368498731960191,0.1629920831899129,True,NEUTRAL,619.1446,605.9485,0.016334265527481653,True,,False,correction
2014-07-28,confirmed_uptrend,True,54,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,3,True,False,False,619.9644000000001,630.3,0.0166712798347774,0.1418685121107266,True,NEUTRAL,619.9644000000001,606.33635,0.016222892605691323,True,,False,correction
2014-07-29,confirmed_uptrend,True,55,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,3,False,False,False,620.8306,633.58,0.0205360367224167,0.1478106487436368,True,NEUTRAL,620.8306,606.75635,0.016192334096090773,True,,False,correction
2014-07-30,uptrend_under_pressure,True,56,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,4,True,False,False,621.4756000000001,629.07,0.0122199487799681,0.1396402108733854,True,NEUTRAL,621.4756000000001,607.14135,0.016110471517790784,True,,False,correction
2014-07-31,uptrend_under_pressure,True,57,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,622.3614000000001,637.04,0.0235853316095757,0.1540788782405477,True,NEUTRAL,622.3614000000001,607.53885,0.015900119408705286,True,,False,correction
2014-08-01,uptrend_under_pressure,True,58,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,True,False,False,623.1745999999999,635.01,0.0189921091135614,0.1504012753854235,True,NEUTRAL,623.1745999999999,607.92115,0.015683145951965103,True,,False,correction
2014-08-04,uptrend_under_pressure,True,59,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,624.0294,638.98,0.0239581660735856,0.1575934346636713,True,NEUTRAL,624.0294,608.33245,0.015480960163403088,True,,False,correction
2014-08-05,uptrend_under_pressure,True,60,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,624.7832,643.56,0.0300533048904003,0.1658906864254785,True,NEUTRAL,624.7832,608.79095,0.015356155892509608,True,,False,correction
2014-08-06,uptrend_under_pressure,True,61,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,625.3656000000001,644.0,0.0297976095902938,0.1666878023152593,True,NEUTRAL,625.3656000000001,609.25015,0.015229437630517434,True,,False,correction
2014-08-07,uptrend_under_pressure,True,62,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,625.9492,644.19,0.0291410229456321,0.1670320114494827,True,NEUTRAL,625.9492,609.7136999999999,0.01518319965334331,True,,False,correction
2014-08-08,uptrend_under_pressure,True,63,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,True,False,False,626.4277999999999,641.93,0.0247469860054103,0.1629377343792459,True,NEUTRAL,626.4277999999999,610.15385,0.015144465634170219,True,,False,correction
2014-08-11,uptrend_under_pressure,True,64,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,626.9724000000001,638.22,0.0179395456642108,0.1562165981267778,True,NEUTRAL,626.9724000000001,610.5592,0.014966857604897263,True,,False,correction
2014-08-12,uptrend_under_pressure,True,65,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,627.5218,639.96,0.0198211440622462,0.1593688291454555,True,NEUTRAL,627.5218,610.97005,0.014787305268798167,True,,False,correction
2014-08-13,uptrend_under_pressure,True,66,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,628.3486,645.17,0.0267708084334077,0.1688074059312667,True,NEUTRAL,628.3486,611.3989999999999,0.014660827406308941,True,,False,correction
2014-08-14,uptrend_under_pressure,True,67,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,629.3136,649.85,0.0326330147640223,0.1772858203952969,True,NEUTRAL,629.3136,611.84175,0.014586967493230005,True,,False,correction
2014-08-15,uptrend_under_pressure,True,68,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,630.0466,645.13,0.0239401339519964,0.1687349408503777,True,NEUTRAL,630.0466,612.2656000000001,0.014429466929862187,True,,False,correction
2014-08-18,uptrend_under_pressure,True,69,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,630.7682000000001,647.0,0.0257333835155291,0.1721226833819453,True,NEUTRAL,630.7682000000001,612.6742,0.014270410547664487,True,,False,correction
2014-08-19,uptrend_under_pressure,True,70,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,631.5056000000001,645.46,0.0220970328687504,0.1693327777677131,True,NEUTRAL,631.5056000000001,613.0914,0.014154191645243817,True,,False,correction
2014-08-20,uptrend_under_pressure,True,71,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,632.104,645.44,0.0210977940338932,0.1692965452272687,True,NEUTRAL,632.104,613.51575,0.014056428188260004,True,,False,correction
2014-08-21,uptrend_under_pressure,True,72,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,632.7806,649.94,0.0271174558764917,0.1774488668272977,True,NEUTRAL,632.7806,613.9857,0.014036390715999774,True,,False,correction
2014-08-22,uptrend_under_pressure,True,73,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,633.5252,654.96,0.0338341710795402,0.1865432344788855,True,NEUTRAL,633.5252,614.47975,0.014079166793877699,True,,False,correction
2014-08-25,uptrend_under_pressure,True,74,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,3,False,False,False,634.3879999999999,661.76,0.0431470960989175,0.1988622982300403,True,NEUTRAL,634.3879999999999,615.0024000000001,0.014292479743297662,True,,False,correction
2014-08-26,uptrend_under_pressure,True,75,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,3,False,False,False,635.3408000000001,668.25,0.0517977123458779,0.2106197576043045,True,NEUTRAL,635.3408000000001,615.56585,0.01451900750606064,True,,False,correction
2014-08-27,uptrend_under_pressure,True,76,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,2,False,False,False,636.3266,667.9,0.049618230638166,0.2099856881465243,True,NEUTRAL,636.3266,616.1317,0.014807672051985975,True,,False,correction
2014-08-28,uptrend_under_pressure,True,77,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,2,False,False,False,637.4294,668.96,0.0494652427390391,0.2119060127900869,True,NEUTRAL,637.4294,616.70165,0.015081833861324173,True,,False,correction
2014-08-29,uptrend_under_pressure,True,78,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,False,False,False,638.8212,676.82,0.0594826846698264,0.226145401184804,True,NEUTRAL,638.8212,617.29715,0.015423052808740042,True,,False,correction
2014-09-03,uptrend_under_pressure,True,79,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,False,False,False,640.1994,678.9,0.0604508532810246,0.2299135853910396,True,NEUTRAL,640.1994,617.8820000000001,0.015697913205189148,True,,False,correction
2014-09-04,uptrend_under_pressure,True,80,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,False,False,False,641.5204,678.59,0.0577839769397825,0.2293519810141489,True,NEUTRAL,641.5204,618.47935,0.015914165609722027,True,,False,correction
2014-09-05,uptrend_under_pressure,True,81,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,False,False,False,642.7108000000001,677.62,0.0543155646365363,0.2275947028025871,True,NEUTRAL,642.7108000000001,619.08355,0.016140168369265046,True,,False,correction
2014-09-08,uptrend_under_pressure,True,82,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,False,False,False,643.8892000000001,678.83,0.0542652369382805,0.2297867714994836,True,NEUTRAL,643.8892000000001,619.6811,0.016347672686377414,True,,False,correction
2014-09-09,uptrend_under_pressure,True,83,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,True,False,False,644.8452,664.65,0.030712487276016,0.2040979003242811,True,NEUTRAL,644.8452,620.2288000000001,0.01651214689541016,True,,False,correction
2014-09-10,uptrend_under_pressure,True,84,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,False,False,False,645.8724000000001,666.42,0.0318137142878374,0.2073044801536259,True,NEUTRAL,645.8724000000001,620.7954500000001,0.016765368534287978,True,,False,correction
2014-09-11,uptrend_under_pressure,True,85,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,False,False,False,646.815,665.09,0.0282538283744191,0.2048950162140619,True,NEUTRAL,646.815,621.34225,0.01697660957357897,True,,False,correction
2014-09-12,uptrend_under_pressure,True,86,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,1,False,False,False,647.8066,669.78,0.0339196914634707,0.2133915469483143,True,NEUTRAL,647.8066,621.8924,0.01716293288016511,True,,False,correction
2014-09-15,uptrend_under_pressure,True,87,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,2,True,False,False,648.6315999999999,668.42,0.0305079185164582,0.2109277341980833,True,NEUTRAL,648.6315999999999,622.4077,0.017269089597105672,True,,False,correction
2014-09-16,uptrend_under_pressure,True,88,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,2,False,False,False,649.3444,666.66,0.0266662806362849,0.2077392706389607,True,NEUTRAL,649.3444,622.91655,0.01739596345115578,True,,False,correction
2014-09-17,uptrend_under_pressure,True,89,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,2,False,False,False,649.9226,665.66,0.0242142679759096,0.2059276436167321,True,NEUTRAL,649.9226,623.41265,0.01752717839269214,True,,False,correction
2014-09-18,uptrend_under_pressure,True,90,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,2,False,False,False,650.391,659.63,0.0142053011188654,0.1950035326726933,True,NEUTRAL,650.391,623.89355,0.01761915107600593,True,,False,correction
2014-09-19,uptrend_under_pressure,True,91,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,3,True,False,False,650.749,654.54,0.0058255948145904,0.1857823511295493,True,NEUTRAL,650.749,624.33485,0.017634592102973613,True,,False,correction
2014-09-22,uptrend_under_pressure,True,92,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,3,False,False,False,651.2372,653.19,0.0029986002028139,0.1833366546495407,True,NEUTRAL,651.2372,624.7637,0.017554154762887835,True,,False,correction
2014-09-23,uptrend_under_pressure,True,93,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,3,False,False,False,651.8614,658.31,0.0098925937323486,0.1926121850033513,True,NEUTRAL,651.8614,625.211,0.01746396036647269,True,,False,correction
2014-09-24,uptrend_under_pressure,True,94,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,4,True,False,False,652.3134,655.14,0.0043331932166348,0.1868693273428865,True,NEUTRAL,652.3134,625.6450500000001,0.01730505441929983,True,,False,correction
2014-09-25,uptrend_under_pressure,True,95,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,652.6594,653.39,0.0011194200221431,0.1836989800539865,True,NEUTRAL,652.6594,626.0592,0.017046673398142666,True,,False,correction
2014-09-26,uptrend_under_pressure,True,96,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,652.9094,649.63,-0.0050227489449531,0.1768872624504067,True,NEUTRAL,652.9094,626.46205,0.01676646405305871,True,,False,correction
2014-09-29,uptrend_under_pressure,True,97,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,True,False,False,653.043,642.98,-0.0154093987685344,0.1648399427525861,True,NEUTRAL,653.043,626.8326000000001,0.016427635632238213,True,,False,correction
2014-09-30,uptrend_under_pressure,True,98,2014-05-14,26,True,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,653.0176,644.25,-0.0134262843757962,0.1671407090708165,True,NEUTRAL,653.0176,627.1953,0.0160346601308624,True,,False,correction
2014-10-01,uptrend_under_pressure,True,99,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,653.2122,655.06,0.0028287897868408,0.1867243971811083,True,NEUTRAL,653.2122,627.6160500000001,0.015753897993468047,True,,False,correction
2014-10-02,uptrend_under_pressure,True,100,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,653.566,659.64,0.0092936291055532,0.1950216489429155,True,NEUTRAL,653.566,628.06835,0.01550415547422894,True,,False,correction
2014-10-03,uptrend_under_pressure,True,101,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,653.9342,659.25,0.0081289524236536,0.1943151144042465,True,NEUTRAL,653.9342,628.51405,0.015233000456885104,True,,False,correction
2014-10-06,uptrend_under_pressure,True,102,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,654.25,662.43,0.0125028658769583,0.2000760883349335,True,NEUTRAL,654.25,628.96015,0.014973911581295579,True,,False,correction
2014-10-07,uptrend_under_pressure,True,103,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,True,False,False,654.594,659.16,0.0069753159973966,0.1941520679722457,True,NEUTRAL,654.594,629.3953,0.014779223409167595,True,,False,correction
2014-10-08,uptrend_under_pressure,True,104,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,655.1676,658.98,0.005818969069899,0.1938259751082447,True,NEUTRAL,655.1676,629.8617499999999,0.01460432739962872,True,,False,correction
2014-10-09,confirmed_uptrend,True,105,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,6,True,False,False,655.6381999999999,657.11,0.0022448356425848,0.1904382325766771,True,NEUTRAL,655.6381999999999,630.3103,0.014433349735994853,True,,False,correction
2014-10-10,confirmed_uptrend,True,106,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,6,False,False,False,656.0912,651.72,-0.0066624883857608,0.1806735629268645,True,NEUTRAL,656.0912,630.73655,0.014221350831751625,True,,False,correction
2014-10-13,uptrend_under_pressure,True,107,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,656.3717999999999,651.07,-0.0080774341615527,0.1794960053624161,True,NEUTRAL,656.3717999999999,631.18725,0.014105786287669597,True,,False,correction
2014-10-14,uptrend_under_pressure,True,108,2014-05-14,26,False,False,556.84,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,656.4942,641.13,-0.0234034055441768,0.1614884327614629,True,NEUTRAL,656.4942,631.5632,0.013880912298766219,True,,False,correction
2014-10-15,uptrend_under_pressure,False,0,,26,True,False,,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,656.5472,641.63,-0.022720681772765,0.1623942462725773,True,NEUTRAL,656.5472,631.94,0.013678500107432965,True,,False,correction
2014-10-16,confirmed_uptrend,False,0,,26,True,False,,True,True,2013-05-06,False,542.29,551.99,6,True,False,False,656.1511999999999,623.76,-0.0493654511338239,0.1300204713853512,True,NEUTRAL,656.1511999999999,632.2312000000001,0.013363898376574103,True,,False,correction
2014-10-17,uptrend_under_pressure,False,0,,26,True,False,,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,655.7666,624.77,-0.047267732147383,0.131850214677802,True,NEUTRAL,655.7666,632.55165,0.013160886341680327,True,,False,correction
2014-10-20,uptrend_under_pressure,True,1,2014-10-20,27,False,True,622.21,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,655.4446,628.09,-0.0417344196595715,0.1378648163916014,True,NEUTRAL,655.4446,632.8622,0.012962500862326122,True,,False,correction
2014-10-21,uptrend_under_pressure,True,2,2014-10-20,27,False,False,622.21,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,655.2822,633.81,-0.0327678670349965,0.1482273229587491,True,NEUTRAL,655.2822,633.2170000000001,0.012805276938505698,True,,False,correction
2014-10-22,uptrend_under_pressure,True,3,2014-10-20,27,False,False,622.21,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,655.2747999999999,637.85,-0.0265915918024008,0.1555462961285529,True,NEUTRAL,655.2747999999999,633.6003499999999,0.012715356734621094,True,,False,correction
2014-10-23,uptrend_under_pressure,True,4,2014-10-20,27,False,False,622.21,True,True,2013-05-06,False,542.29,551.99,5,True,False,False,655.0924,630.84,-0.0370213423327762,0.1428467907027302,True,NEUTRAL,655.0924,633.9423,0.012591620728518984,True,,False,correction
2014-10-24,uptrend_under_pressure,True,5,2014-10-20,27,False,False,622.21,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,654.7794,629.52,-0.0385769619508494,0.1404554430333882,True,NEUTRAL,654.7794,634.2785,0.012477132493500655,True,,False,correction
2014-10-27,uptrend_under_pressure,True,6,2014-10-20,27,False,False,622.21,True,True,2013-05-06,False,542.29,551.99,5,True,False,False,654.0854,615.15,-0.0595264777351705,0.1144223627239622,True,NEUTRAL,654.0854,634.5724,0.012347475227038199,True,,False,correction
2014-10-28,uptrend_under_pressure,False,0,,27,True,False,,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,653.5626,618.99,-0.0528986817789144,0.1213790104893204,True,NEUTRAL,653.5626,634.8563499999999,0.012214775844142857,True,,False,correction
2014-10-29,uptrend_under_pressure,True,1,2014-10-29,28,False,True,620.18,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,653.1846,628.1,-0.0384035386014918,0.1378829326618236,True,NEUTRAL,653.1846,635.1868499999999,0.01206278902523262,True,,False,correction
2014-10-30,uptrend_under_pressure,True,2,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,652.8196,627.21,-0.0392292143189327,0.1362705846120402,True,NEUTRAL,652.8196,635.5089,0.011846720185788744,True,,False,correction
2014-10-31,uptrend_under_pressure,True,3,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,652.6864,638.78,-0.0213064038104671,0.1572311092592255,True,NEUTRAL,652.6864,635.8713,0.011705784460983842,True,,False,correction
2014-11-03,uptrend_under_pressure,True,4,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,652.5803999999999,644.64,-0.0121676961183633,0.1678472436094855,True,NEUTRAL,652.5803999999999,636.25375,0.01159628316674748,True,,False,correction
2014-11-04,uptrend_under_pressure,True,5,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,652.2793999999999,639.91,-0.0189633460753166,0.1592782477943439,True,NEUTRAL,652.2793999999999,636.5877499999999,0.011427555941393103,True,,False,correction
2014-11-05,uptrend_under_pressure,True,6,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,5,True,False,False,651.7977999999999,637.68,-0.0216597846755542,0.1552383195347739,True,NEUTRAL,651.7977999999999,636.8902,0.011158718560065181,True,,False,correction
2014-11-06,uptrend_under_pressure,True,7,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,651.184,637.56,-0.0209218899727265,0.1550209242921065,True,NEUTRAL,651.184,637.1972000000001,0.010926205711694831,True,,False,correction
2014-11-07,uptrend_under_pressure,True,8,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,650.6813999999999,642.77,-0.0121586386209902,0.1644595010779179,True,NEUTRAL,650.6813999999999,637.528,0.010767490801032625,True,,False,correction
2014-11-10,uptrend_under_pressure,True,9,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,650.1601999999999,642.9,-0.0111667862782125,0.1646950125908077,True,NEUTRAL,650.1601999999999,637.83955,0.010539344703176565,True,,False,correction
2014-11-11,uptrend_under_pressure,True,10,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,649.4642,642.02,-0.0114620636518533,0.1631007808112465,True,NEUTRAL,649.4642,638.1343,0.0104045010855604,True,,False,correction
2014-11-12,uptrend_under_pressure,True,11,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,648.7239999999999,641.89,-0.0105345262392018,0.1628652692983567,True,NEUTRAL,648.7239999999999,638.3964500000001,0.010216871854922963,True,,False,correction
2014-11-13,uptrend_under_pressure,True,12,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,4,True,False,False,647.9295999999999,638.87,-0.0139823832712688,0.1573941556912264,True,NEUTRAL,647.9295999999999,638.5633,0.010015481678221461,True,,False,correction
2014-11-14,uptrend_under_pressure,True,13,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,647.1351999999999,637.9,-0.0142708973333547,0.1556368774796643,True,NEUTRAL,647.1351999999999,638.64935,0.009639845220544492,True,,False,correction
2014-11-17,uptrend_under_pressure,True,14,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,646.3027999999999,637.21,-0.0140689472488745,0.1543868548343268,True,NEUTRAL,646.3027999999999,638.665,0.00916913666197781,True,,False,correction
2014-11-18,uptrend_under_pressure,True,15,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,5,True,False,False,645.5666,627.84,-0.027458979445343,0.1374119096360442,True,NEUTRAL,645.5666,638.674,0.008617898761403878,True,,False,correction
2014-11-19,confirmed_uptrend,True,16,2014-10-29,28,True,False,620.18,True,True,2013-05-06,False,542.29,551.99,6,True,False,False,644.7114,623.66,-0.0326524395256545,0.1298393086831282,True,NEUTRAL,644.7114,638.6591999999999,0.007984291675343941,True,,False,correction
2014-11-20,uptrend_under_pressure,True,17,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,643.9856,628.8,-0.0235806514928283,0.1391510715773836,True,NEUTRAL,643.9856,638.66365,0.007447602092493143,True,,False,correction
2014-11-21,uptrend_under_pressure,True,18,2014-10-29,28,False,False,620.18,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,643.0648,623.74,-0.030051092829214,0.1299842388449066,True,NEUTRAL,643.0648,638.65885,0.006906035755586893,True,,False,correction
2014-11-24,uptrend_under_pressure,False,0,,28,True,False,,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,642.0242,616.39,-0.0399271553938308,0.1166687802315258,True,NEUTRAL,642.0242,638.60925,0.006361527857183764,True,,False,correction
2014-11-25,uptrend_under_pressure,True,1,2014-11-25,29,False,True,618.48,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,641.1556,623.23,-0.0279582678526086,0.12906030906357,True,NEUTRAL,641.1556,638.6113,0.005914645100423304,True,,False,correction
2014-11-26,uptrend_under_pressure,False,0,,29,True,False,,True,True,2013-05-06,False,542.29,551.99,5,True,False,False,640.172,616.48,-0.0370088038839562,0.1168318266635264,True,NEUTRAL,640.172,638.5365999999999,0.0052736450699506325,True,,False,correction
2014-11-27,uptrend_under_pressure,False,0,,29,True,False,,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,639.2908,615.57,-0.0371048668305564,0.1151832460732984,True,NEUTRAL,639.2908,638.47745,0.004671138358565767,True,,False,correction
2014-11-28,uptrend_under_pressure,False,0,,29,False,False,,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,638.423,611.15,-0.0427193255882072,0.1071758546350476,True,NEUTRAL,638.423,638.34425,0.0038890731504943985,True,,False,correction
2014-12-01,uptrend_under_pressure,True,1,2014-12-01,30,False,True,612.68,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,637.648,614.44,-0.0363962562416881,0.11313610753818,True,DOWN,637.648,638.2078,0.003071180327031553,False,,False,downtrend
2014-12-02,uptrend_under_pressure,True,2,2014-12-01,30,False,False,612.68,True,True,2013-05-06,False,542.29,551.99,5,False,False,False,636.7532,613.57,-0.0364084546414528,0.1115599920288412,True,DOWN,636.7532,638.0686,0.0023262307513772177,False,,False,downtrend
2014-12-03,uptrend_under_pressure,True,3,2014-12-01,30,False,False,612.68,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,636.0362,619.29,-0.026329004544081,0.121922498595989,True,DOWN,636.0362,637.97105,0.0016970743151644367,False,,False,downtrend
2014-12-04,uptrend_under_pressure,True,4,2014-12-01,30,False,False,612.68,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,635.4546,624.31,-0.0175379956333624,0.1310168662475768,True,DOWN,635.4546,637.8646,0.0010473994549880783,False,,False,downtrend
2014-12-05,uptrend_under_pressure,True,5,2014-12-01,30,False,False,612.68,True,True,2013-05-06,False,542.29,551.99,4,False,False,False,634.9554,624.67,-0.0161986180446691,0.1316690519755792,True,DOWN,634.9554,637.75995,0.0003638271573954139,False,,False,downtrend
2014-12-08,uptrend_under_pressure,True,6,2014-12-01,30,False,False,612.68,True,True,2013-05-06,False,542.29,551.99,5,True,False,False,634.4932,619.87,-0.0230470555082387,0.1229732422688816,True,DOWN,634.4932,637.6658,-0.00027240392979714244,False,,False,downtrend
