date,market_status,rally_attempt_active,rally_day_count,rally_start_date,attempt_id,downtrend_low_day,day1_triggered_today,day1_low,ftd_detected,ftd_valid,ftd_date,ftd_late,ftd_low,ftd_close,distribution_count_20d,dd_flag_today,ftd_flag_today,ma50_break_flag,ma50,close,close_vs_ma50_pct,close_vs_ftd_close_pct,allow_new_buys
2020-06-01,uptrend_under_pressure,True,38,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,725.5809999999999,821.47,0.13215478354587584,0.20335457408628144,True
2020-06-02,uptrend_under_pressure,True,39,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,728.364,818.7,0.12402589913834294,0.1992968578334433,True
2020-06-03,uptrend_under_pressure,True,40,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,731.3758,824.29,0.1270402985715413,0.20748553431480254,True
2020-06-04,uptrend_under_pressure,True,41,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,735.194,823.77,0.12047976452473774,0.20672379696769938,True
2020-06-05,uptrend_under_pressure,True,42,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,739.2148,826.47,0.11803767998151571,0.21067897165458138,True
2020-06-08,uptrend_under_pressure,True,43,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,742.939,838.52,0.12865255424738775,0.22833076979418454,True
2020-06-09,uptrend_under_pressure,True,44,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,746.7454000000001,837.02,0.12089073464664102,0.2261334505236945,True
2020-06-10,uptrend_under_pressure,True,45,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,750.683,839.11,0.1177953943275658,0.22919504870724383,True
2020-06-11,uptrend_under_pressure,True,46,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,2,True,False,False,754.56,806.87,0.06932516963528412,0.18196733318684544,True
2020-06-12,uptrend_under_pressure,True,47,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,758.5,807.76,0.06494396835860239,0.18327107595400283,True
2020-06-15,uptrend_under_pressure,True,48,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,3,True,False,False,761.4984,778.71,0.022602279925998614,0.14071632608217977,True
2020-06-16,uptrend_under_pressure,True,49,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,764.4917999999999,798.82,0.044903293926763066,0.1701750531018824,True
2020-06-17,uptrend_under_pressure,True,50,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,766.7674000000001,796.43,0.03868526491867019,0.16667399106423497,True
2020-06-18,uptrend_under_pressure,True,51,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,768.8368,797.08,0.03673497418437832,0.16762616274811415,True
2020-06-19,uptrend_under_pressure,True,52,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,771.179,808.28,0.04810945318791093,0.184032813301106,True
2020-06-22,uptrend_under_pressure,True,53,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,773.4214,809.97,0.047255739238661,0.1865084596791915,True
2020-06-23,uptrend_under_pressure,True,54,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,4,True,False,False,775.6588,807.61,0.04119233869325023,0.1830513440269539,True
2020-06-24,uptrend_under_pressure,True,55,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,777.5637999999999,801.62,0.030937911461413226,0.17427671574013037,True
2020-06-25,uptrend_under_pressure,True,56,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,4,True,False,False,779.2178,796.51,0.022191741513091667,0.16679118142532778,True
2020-06-26,uptrend_under_pressure,True,57,2020-04-07,11,False,False,677.03,True,True,2020-04-06,False,649.81,682.65,4,False,False,False,780.6723999999999,795.53,0.019031798741700134,0.1653555995019409,True
2020-06-29,uptrend_under_pressure,True,58,2020-04-07,11,True,False,677.03,True,True,2020-04-06,False,649.81,682.65,5,True,False,True,781.6372,774.81,-0.008734487048467021,0.1350032959789056,True
2020-06-30,uptrend_under_pressure,False,0,,11,True,False,,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,782.3482,770.53,-0.01510606146981619,0.12873361166044095,True
2020-07-01,uptrend_under_pressure,True,1,2020-07-01,12,False,True,770.02,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,783.3584,786.82,0.004418922424269667,0.15259649893796245,True
2020-07-02,uptrend_under_pressure,True,2,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,784.9372,785.59,0.0008316588893990673,0.15079469713616067,True
2020-07-03,uptrend_under_pressure,True,3,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,786.4462,789.87,0.004353508224720359,0.1570643814546253,True
2020-07-06,uptrend_under_pressure,True,4,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,788.1655999999999,803.46,0.019405059038354544,0.17697209404526482,True
2020-07-07,uptrend_under_pressure,True,5,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,789.7782,805.68,0.020134513715369673,0.18022412656558995,True
2020-07-08,uptrend_under_pressure,True,6,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,791.4861999999999,805.06,0.01714976205523233,0.17931590126712083,True
2020-07-09,uptrend_under_pressure,True,7,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,4,False,False,False,793.513,817.08,0.029699576440461506,0.19692375302131415,True
2020-07-10,uptrend_under_pressure,True,8,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,4,False,False,False,795.3868000000001,809.02,0.01714033976927931,0.18511682414121444,True
2020-07-13,uptrend_under_pressure,True,9,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,797.3232,806.17,0.011095625964476996,0.18094191752728328,True
2020-07-14,uptrend_under_pressure,True,10,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,799.2103999999999,805.37,0.007707106914524697,0.1797700139163554,True
2020-07-15,uptrend_under_pressure,True,11,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,800.8947999999999,810.16,0.011568560565008212,0.18678678678678673,True
2020-07-16,uptrend_under_pressure,True,12,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,802.4918000000001,819.83,0.021605454410873692,0.20095217168387913,True
2020-07-17,uptrend_under_pressure,True,13,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,4,True,False,False,803.572,814.16,0.01317616840805802,0.19264630484142686,True
2020-07-20,uptrend_under_pressure,True,14,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,5,True,False,True,804.0966000000001,803.36,-0.000916059090412813,0.17682560609389886,True
2020-07-21,uptrend_under_pressure,True,15,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,4,False,False,False,804.5416,804.7,0.00019688229918757294,0.17878854464220328,True
2020-07-22,uptrend_under_pressure,True,16,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,5,True,False,True,804.8248,797.85,-0.008666233943089185,0.1687541199736322,True
2020-07-23,uptrend_under_pressure,True,17,2020-07-01,12,False,False,770.02,True,True,2020-04-06,False,649.81,682.65,4,False,False,False,805.216,800.29,-0.006117613162182622,0.17232842598696263,True
2020-07-24,uptrend_under_pressure,False,0,,12,True,False,,True,True,2020-04-06,False,649.81,682.65,5,True,False,False,805.1828000000002,772.29,-0.04085134456424078,0.13131179960448258,True
2020-07-27,uptrend_under_pressure,False,0,,12,True,False,,True,True,2020-04-06,False,649.81,682.65,4,False,False,False,804.036,729.93,-0.09216751488739305,0.06925950340584475,True
2020-07-28,uptrend_under_pressure,True,1,2020-07-28,13,False,True,730.55,True,True,2020-04-06,False,649.81,682.65,4,False,False,False,803.1732000000001,756.17,-0.05852187299078215,0.10769794184428338,True
2020-07-29,uptrend_under_pressure,False,0,,13,True,False,,True,True,2020-04-06,False,649.81,682.65,4,False,False,False,801.81,735.16,-0.08312443097491917,0.07692082326228666,True
2020-07-30,uptrend_under_pressure,True,1,2020-07-30,14,False,True,735.3,True,True,2020-04-06,False,649.81,682.65,4,False,False,False,800.4194,746.02,-0.06796362007217716,0.09282941478063433,True
2020-07-31,uptrend_under_pressure,True,2,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,5,True,False,False,799.1712,740.73,-0.0731272598411955,0.08508020215337297,True
2020-08-03,uptrend_under_pressure,True,3,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,798.1834,757.86,-0.05051896594191263,0.11017358822236867,True
2020-08-04,uptrend_under_pressure,True,4,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,797.2475999999999,768.22,-0.03640976780613692,0.12534973998388632,True
2020-08-05,uptrend_under_pressure,True,5,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,796.8345999999999,780.71,-0.020235818073160772,0.14364608510949983,True
2020-08-06,uptrend_under_pressure,True,6,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,796.3853999999999,781.6,-0.018565634176618384,0.14494982787665722,True
2020-08-07,uptrend_under_pressure,True,7,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,795.9038,782.15,-0.017280731666314497,0.14575551160917022,True
2020-08-10,uptrend_under_pressure,True,8,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,795.1604000000001,784.3,-0.013658124826135931,0.14890500256353922,True
2020-08-11,uptrend_under_pressure,True,9,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,794.4778,784.57,-0.012470833042786067,0.1493005200322275,True
2020-08-12,uptrend_under_pressure,True,10,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,793.7603999999999,788.42,-0.006727974839762618,0.15494030615981824,True
2020-08-13,uptrend_under_pressure,True,11,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,5,False,False,False,793.1868,795.09,0.002399434786358068,0.16471105251593054,True
2020-08-14,uptrend_under_pressure,True,12,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,5,True,False,True,792.497,791.98,-0.000652368400132719,0.16015527722844802,True
2020-08-17,uptrend_under_pressure,True,13,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,4,False,False,False,791.5574,791.54,-2.198198134473195e-05,0.15951073024243745,True
2020-08-18,uptrend_under_pressure,True,14,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,4,False,False,False,790.5559999999999,786.95,-0.004561346697766977,0.15278693327473825,True
2020-08-19,uptrend_under_pressure,True,15,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,789.562,789.41,-0.000192511797680317,0.1563905368783418,True
2020-08-20,uptrend_under_pressure,True,16,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,4,True,False,False,789.1468000000001,786.11,-0.003848206696143386,0.15155643448326384,True
2020-08-21,uptrend_under_pressure,True,17,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,788.8636,793.6,0.006004079792754968,0.16252838204057718,True
2020-08-24,uptrend_under_pressure,True,18,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,789.4832000000001,809.69,0.025594971495276786,0.18609829341536677,True
2020-08-25,uptrend_under_pressure,True,19,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,789.8104000000001,815.18,0.032121126791949006,0.19414048194536004,True
2020-08-26,uptrend_under_pressure,True,20,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,790.1290000000001,812.36,0.028135911983992345,0.19000952171683894,True
2020-08-27,uptrend_under_pressure,True,21,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,790.4784,814.55,0.0304519389777127,0.19321760785175424,True
2020-08-28,uptrend_under_pressure,True,22,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,790.7514,821.93,0.03942907973352927,0.20402841866256494,True
2020-08-31,uptrend_under_pressure,True,23,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,791.0305999999999,823.93,0.04159055288126656,0.206958177689885,True
2020-09-01,uptrend_under_pressure,True,24,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,791.5189999999999,832.03,0.05118133613975173,0.218823701750531,True
2020-09-03,uptrend_under_pressure,True,25,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,792.3594,843.64,0.0647188636873619,0.2358309529041236,True
2020-09-04,uptrend_under_pressure,True,26,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,793.24,840.54,0.059628863899954476,0.23128982641177753,True
2020-09-07,uptrend_under_pressure,True,27,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,True,False,False,793.8166,824.36,0.038476645613105154,0.2075880758807589,True
2020-09-08,uptrend_under_pressure,True,28,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,794.8717999999999,827.57,0.041136444895894186,0.2122903391196076,True
2020-09-09,uptrend_under_pressure,True,29,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,795.9495999999999,824.42,0.035769098947973754,0.20767596865157834,True
2020-09-10,uptrend_under_pressure,True,30,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,796.7302000000001,825.85,0.03654913545388383,0.20977074635611226,True
2020-09-11,uptrend_under_pressure,True,31,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,797.5296000000001,825.56,0.035146532492336124,0.20934593129715084,True
2020-09-14,uptrend_under_pressure,True,32,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,798.377,832.24,0.04241479902351908,0.2191313264483996,True
2020-09-15,uptrend_under_pressure,True,33,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,798.9744000000001,833.33,0.04299962551991654,0.22072804511828914,True
2020-09-16,uptrend_under_pressure,True,34,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,799.5508,834.5,0.04371104375106616,0.22244195414927126,True
2020-09-17,uptrend_under_pressure,True,35,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,True,False,False,800.0864,831.84,0.039687713726917595,0.21854537464293577,True
2020-09-18,uptrend_under_pressure,True,36,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,800.57,841.26,0.050826286271031806,0.23234453966161284,True
2020-09-21,uptrend_under_pressure,True,37,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,801.4204,851.54,0.06253846295901622,0.24740350106203768,True
2020-09-22,uptrend_under_pressure,True,38,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,802.3514,852.72,0.06277623495141915,0.24913205888815648,True
2020-09-23,uptrend_under_pressure,True,39,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,803.41,858.3,0.06832128054169107,0.25730608657437926,True
2020-09-24,uptrend_under_pressure,True,40,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,804.2710000000001,853.21,0.06084889297264229,0.24984984984985004,True
2020-09-25,uptrend_under_pressure,True,41,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,804.9686,854.71,0.06179296931582168,0.25204716912033986,True
2020-09-28,uptrend_under_pressure,True,42,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,805.9516,863.31,0.07116854163451003,0.2646451329378159,True
2020-09-29,uptrend_under_pressure,True,43,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,807.0083999999999,856.2,0.060955499347962405,0.25422983959569345,True
2020-09-30,uptrend_under_pressure,True,44,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,808.0851999999999,858.54,0.06243747565232005,0.2576576576576577,True
2020-10-01,uptrend_under_pressure,True,45,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,809.4798,867.58,0.07177473730660111,0.27090016846114406,True
2020-10-02,uptrend_under_pressure,True,46,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,True,False,False,810.7042,861.51,0.06266872676865365,0.26200834981322796,True
2020-10-05,uptrend_under_pressure,True,47,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,812.6123999999999,867.7,0.06779074500955207,0.2710759540027834,True
2020-10-06,uptrend_under_pressure,True,48,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,815.4412000000001,871.37,0.06858716483788152,0.2764520618179156,True
2020-10-07,uptrend_under_pressure,True,49,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,817.7348,870.85,0.06495406579247942,0.27569032447081243,True
2020-10-08,uptrend_under_pressure,True,50,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,820.428,869.82,0.06020272345653743,0.27418149857174257,True
2020-10-09,uptrend_under_pressure,True,51,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,822.9981999999999,874.53,0.06261471774786398,0.2810810810810811,True
2020-10-12,uptrend_under_pressure,True,52,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,825.6816,874.9,0.059609418448951734,0.2816230865011353,True
2020-10-13,uptrend_under_pressure,True,53,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,828.0914,878.35,0.06069209268445497,0.28667692082326246,True
2020-10-14,uptrend_under_pressure,True,54,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,830.57,892.15,0.07414185438915433,0.30689225811177034,True
2020-10-15,uptrend_under_pressure,True,55,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,832.9398,899.2,0.07954980660066924,0.31721965868307334,True
2020-10-16,uptrend_under_pressure,True,56,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,835.3396,901.59,0.07930954069458696,0.3207207207207208,True
2020-10-19,uptrend_under_pressure,True,57,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,837.7668000000001,903.51,0.07847434393437402,0.32353328938694803,True
2020-10-20,uptrend_under_pressure,True,58,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,840.2706,909.49,0.08237751029251772,0.33229326887863486,True
2020-10-21,uptrend_under_pressure,True,59,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,842.7012,906.1,0.07523283460377184,0.3273273273273274,True
2020-10-22,uptrend_under_pressure,True,60,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,845.2988,918.3,0.08636141444894974,0.34519885739397926,True
2020-10-23,uptrend_under_pressure,True,61,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,848.003,930.3,0.09704800572639471,0.36277741155789944,True
2020-10-26,uptrend_under_pressure,True,62,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,850.5546,919.56,0.08112988866323212,0.3470446055811909,True
2020-10-27,uptrend_under_pressure,True,63,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,True,False,False,853.033,915.46,0.07318239739845933,0.341038599575185,True
2020-10-28,uptrend_under_pressure,True,64,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,855.0716,888.88,0.03953867722890103,0.3021021021021022,True
2020-10-29,uptrend_under_pressure,True,65,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,857.0169999999999,886.68,0.03461191551626164,0.29887936717205,True
2020-10-30,uptrend_under_pressure,True,66,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,859.1458,892.55,0.038880711516019684,0.3074782099172342,True
2020-11-02,uptrend_under_pressure,True,67,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,861.2592,899.27,0.04413398428719262,0.31732220024902946,True
2020-11-03,uptrend_under_pressure,True,68,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,863.1081999999999,902.14,0.045222371888020696,0.32152640445323377,True
2020-11-04,uptrend_under_pressure,True,69,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,864.9141999999999,905.48,0.04690153081080184,0.32641910202885827,True
2020-11-05,uptrend_under_pressure,True,70,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,866.7398,903.64,0.042573561292558626,0.3237237237237238,True
2020-11-06,uptrend_under_pressure,True,71,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,868.507,902.91,0.03961165540404399,0.32265436167875183,True
2020-11-09,uptrend_under_pressure,True,72,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,870.4168000000001,917.42,0.05400079594051932,0.34390976342195856,True
2020-11-10,uptrend_under_pressure,True,73,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,872.2682000000001,916.5,0.050708944794731536,0.34256207426939134,True
2020-11-11,uptrend_under_pressure,True,74,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,873.9612,916.68,0.048879515475057644,0.3428257525818501,True
2020-11-12,uptrend_under_pressure,True,75,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,875.5484,923.0,0.054196432772877,0.35208379110818133,True
2020-11-13,uptrend_under_pressure,True,76,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,877.3616000000001,931.2,0.06136398037023727,0.3640958031201935,True
2020-11-16,uptrend_under_pressure,True,77,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,True,False,False,879.1938,915.97,0.04182945785104497,0.3417856881271517,True
2020-11-17,uptrend_under_pressure,True,78,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,881.3354,934.65,0.06049297463825898,0.36914963744232043,True
2020-11-18,uptrend_under_pressure,True,79,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,883.6004,937.67,0.061192367047366636,0.37357357357357346,True
2020-11-19,uptrend_under_pressure,True,80,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,885.9817999999999,944.92,0.06652303692920114,0.3841939500476086,True
2020-11-20,uptrend_under_pressure,True,81,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,888.4884,950.89,0.07023344367804918,0.39293928074415874,True
2020-11-23,uptrend_under_pressure,True,82,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,891.0441999999999,960.03,0.07742129963923228,0.4063282794990113,True
2020-11-24,uptrend_under_pressure,True,83,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,893.5698,959.61,0.07390603397742401,0.4057130301032741,True
2020-11-25,uptrend_under_pressure,True,84,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,896.0924,960.63,0.07202114424807093,0.40720720720720727,True
2020-11-26,uptrend_under_pressure,True,85,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,898.7388000000001,964.16,0.07279222839828425,0.412378231890427,True
2020-11-27,uptrend_under_pressure,True,86,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,1,False,False,False,901.3358000000001,971.11,0.07741199228966611,0.422559144510364,True
2020-11-30,uptrend_under_pressure,True,87,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,True,False,False,903.6228,965.89,0.06890839850433172,0.4149124734490588,True
2020-12-01,uptrend_under_pressure,True,88,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,906.0953999999999,976.35,0.07753554427050413,0.4302351131619424,True
2020-12-02,uptrend_under_pressure,True,89,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,908.5284000000001,979.95,0.07861240220999144,0.4355086794111185,True
2020-12-03,uptrend_under_pressure,True,90,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,911.1729999999999,985.44,0.08150702446187519,0.443550867941112,True
2020-12-04,uptrend_under_pressure,True,91,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,913.7656,984.34,0.07723468688250046,0.441939500476086,True
2020-12-07,uptrend_under_pressure,True,92,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,916.3396,992.01,0.08257899145687908,0.4531751263458581,True
2020-12-08,uptrend_under_pressure,True,93,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,919.0878,993.61,0.08108278664998059,0.4555189335677141,True
2020-12-09,uptrend_under_pressure,True,94,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,921.9976000000001,1004.03,0.08897246587192842,0.4707829781000512,True
2020-12-10,uptrend_under_pressure,True,95,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,True,False,False,924.5316,994.28,0.07544187781142364,0.4565004028418662,True
2020-12-11,uptrend_under_pressure,True,96,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,927.4744000000001,1008.65,0.08752327827053752,0.47755072145316046,True
2020-12-14,uptrend_under_pressure,True,97,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,930.6060000000001,1024.28,0.10065914038809098,0.5004467882516663,True
2020-12-15,uptrend_under_pressure,True,98,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,933.439,1013.02,0.08525570497911494,0.4839522449278546,True
