symbol,report_date,revenue,net_profit,equity,gross_profit,gross_margin,total_debt,shares_outstanding
NT2,2022-03-31,2006519243557.0,159584379945.0,4371158112435.0,185087555994.0,0.0922431003780912,2679832095860.0,287876029.0
NT2,2022-06-30,2687969254277.0,365004191233.0,4442132274668.0,409026264114.0,0.15216924950431338,3357936695540.0,287876029.0
NT2,2022-09-30,2168333434606.0,198978507621.0,4453991363439.0,422527772363.0,0.1948629143560552,2885923354075.0,287876029.0
NT2,2022-12-31,1924869556238.0,159850337366.0,4613841700805.0,64884245287.0,0.03370838562889994,2830940225213.0,287876029.0
NT2,2023-03-31,2182877997875.0,233821127603.0,4559786799408.0,251643326211.0,0.11528052710960994,3868020573437.0,287876029.0
NT2,2023-06-30,2182760155553.0,144245272297.0,4672653071705.0,162247267207.0,0.07433123918550494,4493387752084.0,287876029.0
NT2,2023-09-30,816425616407.0,-123766904938.0,4118415165771.0,-132132973521.0,-0.16184324801382738,3718395682666.0,287876029.0
NT2,2023-12-31,1200535361750.0,240145053590.0,4358560219361.0,226845315097.0,0.1889534638665965,4112483524164.0,287876029.0
NT2,2024-03-31,261906934605.0,-158158882688.0,3976177267343.0,-225390341208.0,-0.8605741636735461,4234149060144.0,287876029.0
NT2,2024-06-30,2186073466321.0,122185199956.0,4070212467299.0,129514277594.0,0.05924516242903902,5794522512879.0,287876029.0
NT2,2024-09-30,1711759896154.0,44304743912.0,4114517211211.0,59578684435.00001,0.03480551482066031,6285057140116.0,287876029.0
NT2,2024-12-31,1791821325487.0,64016654536.0,4178533865747.0,72872372866.0,0.04066944166221148,5836201188636.0,287876029.0
NT2,2025-03-31,1426705638833.0,36964143180.0,3995743430400.0,44636101098.0,0.03128613210957161,3389701507907.0,287876029.0
NT2,2025-06-30,2081257647143.0,326247607392.0,4293841037793.0,366546459842.0,0.1761177720332552,4420768373144.0,287876029.0
NT2,2025-09-30,1928237075948.0,214233138044.0,4508074175837.0,204587926446.0,0.10610102305258093,3815606038188.0,287876029.0
NT2,2025-12-31,2367322911909.0,422236343612.0,4728797299149.0,477636350251.0,0.20176223017494302,4395219110082.0,287876029.0
NTL,2014-03-31,40911478485.0,9005481378.0,840873627064.0,6843054016.0,0.16726489164914862,447333351399.0,63600000.0
NTL,2014-06-30,59140179267.0,265471668.0,841140925002.0,12214393056.0,0.2065329055033079,572303762259.0,63600000.0
NTL,2014-09-30,58663926332.0,12513396797.0,853111797692.0,12090944375.0,0.2061052699843691,521807124072.0,63600000.0
NTL,2014-12-31,65257184273.0,15164531816.0,862478990146.0,21464035005.0,0.32891451330793464,503129325536.0,63600000.0
NTL,2015-03-31,22042040261.0,1863866853.0,863346048220.0,5004627559.0,0.22704919779385935,478165143045.0,63600000.0
NTL,2015-06-30,99128814763.0,20068404973.0,881353147361.0,32057153597.0,0.32338885190590805,506125720619.0,63600000.0
NTL,2015-09-30,109896195153.0,23771043491.0,904816086364.0,34865515474.0,0.3172586223340984,443131346393.0,63600000.0
NTL,2015-12-31,255012300960.0,48757443056.0,893033476803.0,71156444468.0,0.2790314200535811,387937897364.0,63600000.0
NTL,2016-03-31,36429844177.0,2045065456.0,894617421790.0,6746893854.000001,0.1852023802577683,382908695018.0,63600000.0
NTL,2016-06-30,111646991528.0,5900243540.0,893944915372.0,12856037263.0,0.11514898061338114,418700969403.0,63600000.0
NTL,2016-09-30,44523431927.0,20554425887.0,914454773902.0,16398136024.0,0.36830350479015533,432141729847.0,63600000.0
NTL,2016-12-31,145640113371.0,50769331731.0,960240268338.0,11022725082.0,0.07568467798374329,400794043831.0,63600000.0
NTL,2017-03-31,28729653543.0,2196400523.0,963339283118.0,10082578198.0,0.3509467381118707,539916897722.0,63600000.0
NTL,2017-06-30,19861785603.0,5342308522.0,959205264131.0,11416455724.0,0.5747950336487176,601460447478.0,63600000.0
NTL,2017-09-30,196723253159.0,54650895718.0,938912077783.0,70862958205.0,0.36021648212438606,620875485229.0,63600000.0
NTL,2017-12-31,60786419217.0,31605749068.0,970021154259.0,-21849587180.0,-0.3594484995406569,626194939281.0,63600000.0
NTL,2018-03-31,38049778067.0,9623973558.0,978370514240.0,16363895278.0,0.43006545923042216,704094628878.0,63600000.0
NTL,2018-06-30,50740283667.0,8591304510.0,919540057184.0,12983973275.999998,0.2558908294879005,901069618052.0,63600000.0
NTL,2018-09-30,217589593191.0,21287399215.0,940432129695.0,30634359523.0,0.1407896355415729,809566958696.0,63600000.0
NTL,2018-12-31,440646799081.0,64933312465.0,1015966489204.0,90615455398.0,0.20564192361543288,743779526098.0,63600000.0
NTL,2019-03-31,135749149799.0,36073740944.0,1030057532997.0,57720177720.0,0.42519734234405643,581523103118.0,63600000.0
NTL,2019-06-30,317571717542.0,84062818857.0,1015512108854.0,115848642006.0,0.3647952119372173,458424350477.0,63600000.0
NTL,2019-09-30,144710160787.0,22909583738.0,1038901168380.0,45008083165.0,0.3110222732130589,482786604024.0,63600000.0
NTL,2019-12-31,236609114083.0,91584406155.0,1069495624535.0,138113560540.0,0.5837203738971408,553628867047.0,63600000.0
NTL,2020-03-31,41564446445.0,12069825308.0,1080264600890.0,20889470269.0,0.502580259228086,576748217973.0,63600000.0
NTL,2020-06-30,101475816840.0,42356771184.0,1014770263074.0,64633738100.0,0.6369373522945864,633708648138.0,60989950.0
NTL,2020-09-30,173707893077.0,83572119501.0,1098342382575.0,117959840717.0,0.6790701252977123,717824243307.0,60989950.0
NTL,2020-12-31,336104667707.0,158794675728.0,1257137058303.0,217893211518.00003,0.648289751536414,555059616396.0,60989950.0
NTL,2021-03-31,50005348029.0,13321250512.0,1177584566347.0,21441430511.0,0.42878274736864747,580156470606.0,60989950.0
NTL,2021-06-30,109483659128.0,51259105690.0,1147175631037.0,69865232998.0,0.6381338873257685,669268969674.0,60989950.0
NTL,2021-09-30,157107237749.0,74076214755.0,1221251845792.0,95608288715.0,0.6085543230525581,571735104310.0,60989950.0
NTL,2021-12-31,260127643442.0,99885835601.0,1321137681393.0,142270179970.0,0.5469244947883504,555559124101.0,60989950.0
NTL,2022-03-31,87830153036.0,36060885902.0,1265127591022.0,52821533315.0,0.601405456886195,530251328682.0,60989950.0
NTL,2022-06-30,119961073412.0,55924982188.0,1243405496210.0,77196185299.0,0.643510291324868,579541100932.0,60989950.0
NTL,2022-09-30,115148409165.0,13175130860.0,1256580627070.0,24060506524.0,0.20895214009880847,446957618578.0,60989950.0
NTL,2022-12-31,116218551480.0,4039985574.0,1260620612644.0,12383010133.0,0.10654934152342267,375759970112.0,60989950.0
NTL,2023-03-31,71172444516.0,2387550233.0,1260307587836.0,7796460783.0,0.10954324859879315,312580260852.0,60989950.0
NTL,2023-06-30,48842549546.0,373829144.0,1100751541980.0,7469541499.0,0.15293103182431483,522760363229.0,60989950.0
NTL,2023-09-30,47404215482.0,1027826074.0,1101779368054.0,10158439566.0,0.21429401294189315,543204152991.0,60989950.0
NTL,2023-12-31,746604431669.0,363019034032.0,1464798402086.0,487998003959.0,0.6536232350886303,572690547035.0,60989950.0
NTL,2024-03-31,36783450619.0,5277167535.0,1467457618860.0,21385898498.0,0.5814000083764137,221937089216.0,60989950.0
NTL,2024-06-30,1379518255419.0,646662371275.0,1936151115135.0,845531447184.0,0.6129179109175235,527575452952.0,60989950.0
NTL,2024-09-30,3761941443.0,3575596695.0,1939726711830.0,1049113545.0,0.27887556489007265,419477624639.0,121979900.0
NTL,2024-12-31,21250708304.0,-47958831885.0,1745391999945.0,12596535424.000002,0.5927583798055789,432732954081.0,121979900.0
NTL,2025-03-31,3480756379.0,6352544488.0,1764283647480.0,813917577.0,0.23383353742034468,206800724450.0,121979900.0
NTL,2025-06-30,6141339620.0,1450606769.0,1722334254253.0,729477692.0,0.11878152604105617,235454672413.0,121979900.0
NTL,2025-09-30,3860475363.0,12701748203.0,1735036002456.0,-628790235.0,-0.16287896589796214,242622017949.0,121979900.0
NTL,2025-12-31,4034683537.0,354654890.0,1613410757346.0,622580520.0,0.1543071505585594,272057104925.0,121979900.0
NTP,2014-03-31,563489679052.0,67252512861.0,1292401202555.0,190579693337.0,0.33821328131089495,609523701827.0,43337996.0
NTP,2014-06-30,833402739485.0,96140951138.0,1303907893351.0,250595922590.99997,0.3006900634210242,785765537146.0,56339394.8
NTP,2014-09-30,723851765876.0,66881622575.0,1370789515927.0,226068334762.0,0.3123130251515154,987315213000.0,56339394.8
NTP,2014-12-31,876790887215.0,90300696159.0,1465909945327.0,258687230568.0,0.2950386852099738,1114438371928.0,56339290.0
NTP,2015-03-31,645909960891.0,70700385578.0,1478521040906.0,208867986281.0,0.32337012730516995,1073165806104.0,56339290.0
NTP,2015-06-30,990501928968.0,104789100034.0,1531695617087.0,353929790949.0,0.3573236766108654,1191097241856.0,61973095.0
NTP,2015-09-30,908977703409.0,85807253351.0,1615811170404.0,332294553037.0,0.36556953134358905,1436499165046.0,61973095.0
NTP,2015-12-31,1013853754739.0,105250692858.0,1719603563262.0,366947272055.0,0.36193313911380104,1533329982005.0,61973095.0
NTP,2016-03-31,809452215413.0,83250052411.0,1633522539658.0,295704780108.0,0.3653146837792334,1458454144220.0,61973095.0
NTP,2016-06-30,1184651483834.0,113444855713.0,1746967395371.0,438166747927.0,0.36986974980094517,1316808598356.0,74367307.0
NTP,2016-09-30,1108539077297.0,87751675507.0,1833027370878.0,362015287620.0,0.3265697123665843,1358945914362.0,74367307.0
NTP,2016-12-31,1250541529603.0,113126992475.0,1832795102757.0,475998349045.0,0.38063377966832623,1596059686566.0,74367307.0
NTP,2017-03-31,1028365174794.0,93617884190.0,1925216486947.0,356285874490.0,0.34645851806618255,1730763503319.0,74367307.0
NTP,2017-06-30,1024543229789.0,108494635673.0,1932209051592.0,347892003312.0,0.3395581496191691,1823780394638.0,89240302.0
NTP,2017-09-30,1276229183849.0,160907824171.0,2091116875859.0,421153276509.0,0.32999815537741983,2041731107911.0,89240768.0
NTP,2017-12-31,1100993961186.0,129514943775.0,2085365716634.0,347277738481.0,0.3154220193060001,2175715167767.0,89240302.0
NTP,2018-03-31,837747738151.0,40330331646.0,2125696048280.0,313797922773.0,0.3745732855878382,1993453190765.0,89240302.0
NTP,2018-06-30,1233243680457.0,109366786483.0,2071813637962.0,328856911687.0,0.26666012313571014,2380646323609.0,89240302.0
NTP,2018-09-30,1137880579351.0,72214385551.0,2144028023514.0,322831907149.0,0.28371334655621766,2338659000695.0,89240302.0
NTP,2018-12-31,1310773456178.0,109605539714.0,2252505563228.0,365461839572.0,0.2788138849238118,2563456734075.0,89240302.0
NTP,2019-03-31,1001554619177.0,71620726550.0,2324126289778.0,310851132736.0,0.31036862771541446,2195737963002.0,89240302.0
NTP,2019-06-30,1487645601263.0,147209881705.0,2380988869482.0,463835235847.99994,0.311791488143552,2062028346835.0,89240302.0
NTP,2019-09-30,898922803210.0,82307423351.0,2461531292834.0,253080091360.0,0.2815370690967745,2004479184694.0,89240302.0
NTP,2019-12-31,1371738649199.0,107887960736.0,2567419253570.0,406713538767.0,0.2964949183319231,1979446848180.0,98163853.0
NTP,2020-03-31,959801317320.0,75641512902.0,2544896913471.0,310176669329.0,0.3231675803436998,1677724981145.0,98163853.0
NTP,2020-06-30,1196045989272.0,128483642547.0,2544918944581.0,386876617960.99994,0.32346299509476306,1865379888284.0,98163853.0
NTP,2020-09-30,1237773751392.0,137880466774.0,2682799411355.0,424277303922.00006,0.34277452033932526,1463480113566.0,117796183.0
NTP,2020-12-31,1236074496898.0,105183400099.0,2589288536954.0,410420320078.0,0.33203526252501236,1306130324381.0,117796183.0
NTP,2021-03-31,1061087935786.0,130041278181.0,2718329815135.0,349336380395.0,0.32922472173451806,1609139861219.0,117796183.0
NTP,2021-06-30,1231944464575.0,139900244723.0,2716853853392.0,246709104357.0,0.2002599236014348,2017431311605.0,117796183.0
NTP,2021-09-30,1016314614749.0,77718433179.0,2794572286571.0,222615112656.0,0.21904153440810198,2312493273920.0,117796183.0
NTP,2021-12-31,1463071788847.0,117644942987.0,2705522955058.0,271148960293.00003,0.18532854119665845,2192675106879.0,117796183.0
NTP,2022-03-31,1084988541093.0,149462905689.0,2857440610589.0,275564090361.0,0.25397880247048615,2161856045779.0,117796183.0
NTP,2022-06-30,1717075083619.0,177006365285.0,2902109893168.0,504195582921.00006,0.293636304976443,2514076127605.0,117796183.0
NTP,2022-09-30,1321374486249.0,83834115535.0,2955944008703.0,258072715482.0,0.19530626492917522,2766096583872.0,129575334.0
NTP,2022-12-31,1561674305806.0,69236337123.0,2830817344826.0,352745739061.0,0.22587663621637383,2233019745258.0,129575334.0
NTP,2023-03-31,1299798717982.0,118382618312.0,2949199963138.0,376834313301.0,0.28991743728294594,2360195000035.0,129575334.0
NTP,2023-06-30,1216550505756.0,128187257189.0,2997017443222.0,331045478015.0,0.27211815411582824,1968680342135.0,129575334.0
NTP,2023-09-30,1301195681593.0,148183178657.0,3145200621879.0,391362320107.0,0.3007713026128947,2031768614847.0,129575334.0
NTP,2023-12-31,1350553653545.0,164661666359.0,3115499287238.0,449211315742.0,0.3326127137288385,2338199851626.0,129575334.0
NTP,2024-03-31,948714139485.0,109003028781.0,3224502316019.0,274431482601.0,0.2892667782415179,1964350536158.0,129575334.0
NTP,2024-06-30,1680360335246.0,238229247230.0,3277946974479.0,553169954508.0,0.3291972221107073,2318425087447.0,129575334.0
NTP,2024-09-30,1201374923042.0,171889380799.0,3449836355278.0,342499446756.0,0.2850895587938173,2147981093213.0,142532284.0
NTP,2024-12-31,1826114416722.0,216537854727.0,3666374210005.0,599848381042.0,0.32848345949689656,2748497317518.0,142532284.0
NTP,2025-03-31,1269050392918.0,211919256587.0,3664495040592.0,358411367049.0,0.2824248501471122,2360691891784.0,142532284.0
NTP,2025-06-30,1990752215914.0,320514347203.0,3771368574209.0,637772537874.0,0.32036761419913024,2920982365390.0,142532284.0
NTP,2025-09-30,1609582598857.0,257588336159.0,4028956910368.0,498983096864.0,0.3100077605326616,2891315827891.0,171038220.0
NTP,2025-12-31,1881439438499.0,202844104260.0,4231801014628.0,597452849342.0,0.31755093314013016,2815860457474.0,171038220.0
NVL,2014-12-31,,,3362345288951.0,,,12731365085373.0,230000000.0
NVL,2015-09-30,812236321439.0,-112446290326.0,,21257477937.0,0.026171543153031065,,
NVL,2015-12-31,,,6095209415418.0,,,20475199219625.0,368295761.0
NVL,2016-03-31,2194332587193.0,157331225699.0,,453660385024.0,0.20674185293138467,,
NVL,2016-06-30,2771820889685.0,1384076242156.0,9336232827260.0,800110267038.0,0.2886587189004581,22558478652519.0,469999718.0
NVL,2016-09-30,2209976414860.0,11720072216.0,7618083685424.0,171869675820.0,0.07776991404267443,24862361813597.0,521999234.0
NVL,2016-12-31,183051029077.0,96361096108.0,10042788128908.0,178363546898.0,0.974392483873837,26349803078956.0,596199234.0
NVL,2017-03-31,1909886437549.0,403351147948.0,10713052439922.0,458533918728.0,0.24008438916213617,26949081556326.0,596199234.0
NVL,2017-06-30,1423384445249.0,430955767494.0,12286522367316.0,351074518612.0,0.2466477133312952,29669498308921.0,629658788.0
NVL,2017-09-30,2403438264079.0,488003508161.0,12463284181555.0,850918708591.0,0.3540422574228562,35416291167573.0,629658788.0
NVL,2017-12-31,5895626882296.0,711171386719.0,13256390503420.0,1596303808341.0002,0.2707606570447236,35968071488821.0,649658788.0
NVL,2018-03-31,1907046959321.0,125869663324.0,13471350329748.0,550713421171.0,0.288778112400064,37147829575711.0,861785928.0
NVL,2018-06-30,2382687207489.0,596922458913.0,17466571420981.0,859110296804.0,0.36056360822509104,41289592997732.0,914285928.0
NVL,2018-09-30,2443413438347.0,657259561851.0,18373435460101.0,661078194418.0001,0.27055519301114583,44021809101577.0,914285928.0
NVL,2018-12-31,8557013832221.0,1859532892548.0,20472602435627.0,3085013119508.0,0.36052449838184675,49415450816838.0,937276674.0
NVL,2019-03-31,4909869627007.0,290131258182.0,20749330642168.0,1281214041314.0,0.2609466520794389,48911228870843.0,937276674.0
NVL,2019-06-30,3134727792950.0,516180930396.0,22193277340432.0,881799145797.0,0.28130006942872854,52604001069764.0,937276674.0
NVL,2019-09-30,1506142042370.0,300610545832.0,22489985659704.0,521811580387.0,0.34645575630164327,52088736460447.0,937276674.0
NVL,2019-12-31,1380459549736.0,2308315872954.0,24455876302750.0,467582349566.0,0.3387149950575667,65516622861558.0,969540797.0
NVL,2020-03-31,954217613598.0,321910478960.0,24696111191411.0,365596252847.0,0.383137187615383,67573678945993.0,969540797.0
NVL,2020-06-30,709626510759.0,890813961956.0,24567144148640.0,217126696882.0,0.3059732036360456,74212578643838.0,969540797.0
NVL,2020-09-30,2139545339319.0,2131427408827.0,31199689301541.0,796580168529.0,0.37231282454736153,98188831139278.0,985564152.0
NVL,2020-12-31,1222968945762.0,552092588585.0,31909479493219.0,428430464175.0,0.35031998617761806,112609909290945.0,986285297.0
NVL,2021-03-31,4506616787483.0,536826506237.0,37758920568046.0,1717152584989.0,0.38102919905645016,115907333665946.0,1072812035.0
NVL,2021-06-30,2543645943416.0,1320536576524.0,39915473726061.0,858196198030.0,0.33738822820501574,131607515507702.0,1473605619.0
NVL,2021-09-30,3261894688761.0,555634319964.0,40484796431336.0,1501365863925.0,0.46027416798525755,143577289616015.0,1473605619.0
NVL,2021-12-31,4590602466053.0,817210383792.0,41178678555952.0,2057851467095.0,0.44827481410394066,160341077332232.0,1930421319.0
NVL,2022-03-31,1956430028074.0,1079019984336.0,43451511660117.0,719547108615.0,0.3677857619693945,180681385934495.0,1930518389.0
NVL,2022-06-30,2658159125473.0,749009084165.0,44464127809430.0,1127657763483.0,0.4242250784299234,194813243059387.0,1949833809.0
NVL,2022-09-30,3279317843493.0,196849574876.0,44667583828083.0,1410356402195.0,0.43007615287841205,214922588804997.0,1949833809.0
NVL,2022-12-31,3241308547534.0,239063803347.0,44929694265875.0,1090357998399.0,0.3363943859119949,212435663936292.0,1950104538.0
NVL,2023-03-31,604102333272.0,-377221180946.0,44407462146697.0,148997008680.0,0.2466420016505935,211786752376697.0,1950104538.0
NVL,2023-06-30,1053972732815.0,-634774114774.0,43723403570072.0,327904699085.0,0.3111130761506673,213096525906259.0,1950104538.0
NVL,2023-09-30,1073084029961.0,170505519957.0,43859435287432.0,341731872651.0,0.31845770052455247,205462075638229.0,1950104538.0
NVL,2023-12-31,2027742676733.0,1646480003153.0,45501776855929.0,554442613872.0,0.27342848786182816,195874494506295.0,1950104538.0
NVL,2024-03-31,697220828651.0,-567038929692.0,44701967729381.0,189696022891.0,0.27207452086310807,191778245064512.0,1950104538.0
NVL,2024-06-30,1587324581370.0,-6657250193992.0,37975357228829.0,-2592991182513.0,-1.6335607807919297,200816681097387.0,1950104538.0
NVL,2024-09-30,2010247822426.0,3119843436728.0,40623397201825.0,545399118663.0,0.27130939408495586,191405661721355.0,1950104538.0
NVL,2024-12-31,4778582241514.0,-2307165101787.0,47707687693839.0,1967180033428.0,0.4116660410985702,190473272518473.0,1950104538.0
NVL,2025-03-31,1778180986917.0,-476430444349.0,48855015598000.0,645714704505.0,0.36313216104314355,185951485093539.0,1950104538.0
NVL,2025-06-30,1936598230585.0,-127487223772.0,51967661499965.0,673486720964.0,0.3477679109314046,186651367093163.0,1950104538.0
NVL,2025-09-30,1683130424875.0,-878216892727.0,50814196861281.0,586052605709.0,0.34819203375313235,188760603850358.0,1950104538.0
NVL,2025-12-31,1567437773688.0,3638208883701.0,58850253963990.0,2582615101197.0,1.6476667492326698,190942057522363.0,2232018549.0
OCB,2018-03-31,,494966738930.0,,,,,
OCB,2018-06-30,,546011306846.0,,,,,
OCB,2018-09-30,,435571041517.0,,,,,
OCB,2018-12-31,,284540322852.0,,,,,
OCB,2019-03-31,,428545824842.0,,,,,
OCB,2019-06-30,,465453941750.0,,,,,
OCB,2019-09-30,,659730504475.0,,,,,
OCB,2019-12-31,,1028942622872.0,,,,,
OCB,2020-03-31,,885522268857.0,,,,,
OCB,2020-06-30,,605696071240.0,,,,,
OCB,2020-09-30,,517342466215.0,,,,,
OCB,2020-12-31,,1526588178371.0,,,,,
OCB,2021-03-31,,1011751779244.0,,,,,
OCB,2021-06-30,,1107921561933.0,,,,,
OCB,2021-09-30,,885158417965.0,,,,,
OCB,2021-12-31,,1400127208660.0,,,,,
OCB,2022-03-31,,668258665539.0,,,,,
OCB,2022-06-30,,722469050279.0,,,,,
OCB,2022-09-30,,727299080235.0,,,,,
OCB,2022-12-31,,1391719656546.0,,,,,
OCB,2023-03-31,,786410836126.0,,,,,
OCB,2023-06-30,,1260936594778.0,,,,,
OCB,2023-09-30,,1083200763536.0,,,,,
OCB,2023-12-31,,1047956118417.0,,,,,
OCB,2024-03-31,,953593023311.0,,,,,
OCB,2024-06-30,,716959780736.0,,,,,
OCB,2024-09-30,,347196837368.0,,,,,
OCB,2024-12-31,,1156322419960.0,,,,,
OCB,2025-03-31,,712455690082.0,,,,,
OCB,2025-06-30,,792929830729.0,,,,,
OCB,2025-09-30,,1227940580732.0,,,,,
OCB,2025-12-31,,1295528459285.0,,,,,
OIL,2014-12-31,,,9200960422960.0,,,14324737973932.0,1088425100.0
OIL,2015-12-31,,,9911566381439.0,,,10533591747999.0,1088425100.0
OIL,2016-12-31,,,10411345257766.0,,,10892771379280.0,1088425100.0
OIL,2017-06-30,,,10517773399315.0,,,10305726028990.0,1088425100.0
OIL,2018-09-30,,,10653944836952.0,,,13664593089940.0,1034229500.0
OIL,2018-12-31,14259245663645.0,17385509430.0,10663472705727.0,610546866740.0,0.042817613297499627,14086992762638.0,1034229500.0
OIL,2019-03-31,16946333299116.0,31624380194.0,10683140827080.0,599457957876.0,0.03537390344537072,16913801268966.0,1034229500.0
OIL,2019-06-30,21658740904675.0,162497894574.0,10862144746637.0,952775348011.0,0.043990338690710555,14051908677970.0,1034229500.0
OIL,2019-09-30,20821493516803.0,8413602762.0,10863002357680.0,594349277242.0,0.02854498774366779,16620420242399.0,1034229500.0
OIL,2019-12-31,20493826583567.0,14150762095.0,10856098855790.0,625398032252.0,0.03051641086655218,15695577041722.0,1034229500.0
OIL,2020-03-31,17684604668068.0,-422970167339.0,10328741911484.0,64123807558.0,0.0036259678269079097,11223270543563.0,1034229500.0
OIL,2020-06-30,11655175243791.0,181556612859.0,10447790375231.0,763010581408.0,0.06546538901802224,11274395003079.0,1034229500.0
OIL,2020-09-30,11578961583157.0,-24048678225.0,10358091484094.0,488707946907.00006,0.04220654360041101,10071086623214.0,1034229500.0
OIL,2020-12-31,9090868711305.0,141534477082.0,10565817393968.0,620879490709.0,0.06829704733684053,11483720221409.0,1034229500.0
OIL,2021-03-31,11767816782794.0,141583354492.0,10737409962233.0,778902032196.0,0.06618917056346857,12933431122759.0,1034229500.0
OIL,2021-06-30,13420734841163.0,219730625323.0,11013858416294.0,827437875697.0,0.061653693742547463,13550462934604.0,1034229500.0
OIL,2021-09-30,12612186655645.0,43037054146.0,11064033261349.0,573048949484.0,0.04543612976323285,14843347312626.0,1034229500.0
OIL,2021-12-31,20035301811023.0,201713921205.0,11185873151070.0,1006845972059.0,0.05025359645468653,15720458747314.0,1034229500.0
OIL,2022-03-31,23288160829683.0,218627782259.0,11462686884055.0,1043303626961.9999,0.0447997432941209,24502088788209.0,1034229500.0
OIL,2022-06-30,30367185020694.0,414605371304.0,11922777158816.0,1436786624059.0,0.047313790299624035,21754682322686.0,1034229500.0
OIL,2022-09-30,25961753244952.0,-319269911760.0,11172985294441.0,320966346310.0,0.01236304587296733,16192421235233.0,1034229500.0
OIL,2022-12-31,24662302395508.0,234008710097.0,11317516250379.0,1268215130886.0,0.05142322523451797,17650404587484.0,1034229500.0
OIL,2023-03-31,20537786985138.0,254450708950.0,11514931502920.0,978828430334.0,0.04765987840083847,16835709370869.0,1034229500.0
OIL,2023-06-30,22324847331779.0,154603908538.0,11629584430031.0,1082821854404.0,0.04850299033680842,18683973531048.0,1034229500.0
OIL,2023-09-30,24012374323059.0,219276197383.0,11651452960641.0,1147549660872.0,0.047789928868883745,21935546723791.0,1034229500.0
OIL,2023-12-31,35793893799440.0,-51602289500.0,11397133564365.0,637490083890.0,0.01781002333699648,27413995927882.0,1034229500.0
OIL,2024-03-31,29624337469365.0,233377447820.0,11671611731177.0,1177456190300.0,0.039746245515790056,24988499365411.0,1034229500.0
OIL,2024-06-30,34708041418454.0,85327571043.0,11741493234337.0,1077721615378.0,0.031051063999393055,25871743624047.0,1034229500.0
OIL,2024-09-30,31077201610918.0,27798252893.0,11494826310106.0,832288811794.0,0.026781330642769375,23411107609819.0,1034229500.0
OIL,2024-12-31,29075496373801.0,62377560985.0,11490575148349.0,1061402339126.0,0.036505046224503866,26977868301571.0,1034229500.0
OIL,2025-03-31,32788640606086.0,27946089796.0,11501747239824.0,831284515992.0,0.025352820386146255,28806526120897.0,1034229500.0
OIL,2025-06-30,39907618961796.0,178940058716.0,11645676721866.0,1164294339476.0,0.02917473830224228,32990029421588.0,1034229500.0
OIL,2025-09-30,32776106425738.0,125232804106.0,11605976654448.0,999977842014.0,0.03050935425413283,25712928692660.0,1034229500.0
OIL,2025-12-31,48482286035792.0,93614248947.0,11531523363941.0,1403345044711.0,0.02894552133278084,33992935819514.0,1034229500.0
ORS,2014-12-31,,,81287166836.0,,,491276879165.0,29000000.0
ORS,2015-12-31,,,85091368434.0,,,484634561614.0,29000000.0
ORS,2016-03-31,,,93172687471.0,,,480153882443.0,29000000.0
ORS,2016-06-30,,,80202433302.0,,,468598132931.0,29000000.0
ORS,2016-09-30,,,76276196444.0,,,459722139917.0,29000000.0
ORS,2016-12-31,,,71611391963.0,,,455162395670.0,29000000.0
ORS,2017-03-31,,,69441937674.0,,,454414281577.0,29000000.0
ORS,2017-06-30,,,68523007476.0,,,452277066486.0,29000000.0
ORS,2017-09-30,,,67615116302.0,,,451577938209.0,29000000.0
ORS,2017-12-31,,,68594300825.0,,,453567870733.0,29000000.0
ORS,2018-03-31,,,68773861580.0,,,453196280532.0,29000000.0
ORS,2018-06-30,,,58407052203.0,,,442340826674.0,29000000.0
ORS,2018-09-30,,,58962182970.0,,,445627005923.0,29000000.0
ORS,2018-12-31,,,56839166162.0,,,71589059656.0,29000000.0
ORS,2019-03-31,,,216282742440.0,,,220125343924.0,40000000.0
ORS,2019-06-30,,,221773906420.0,,,232806258943.0,40000000.0
ORS,2019-09-30,,,242793160123.0,,,252374360716.0,40000000.0
ORS,2019-12-31,,,263652830646.0,,,324210362056.0,40000000.0
ORS,2020-03-31,,,337958037022.0,,,367328003293.0,43960000.0
ORS,2020-06-30,,,348879153712.0,,,525625791259.0,43960000.0
ORS,2020-09-30,,,371670530922.0,,,1427551730064.0,43960000.0
ORS,2020-12-31,,,953125809907.0,,,2151877089371.0,100000000.0
ORS,2021-03-31,,,1057385458533.0,,,2548747585291.0,100000000.0
ORS,2021-06-30,,,1111128698430.0,,,3532043607417.0,100000000.0
ORS,2021-09-30,,,2141698598770.0,,,6127827827082.0,200087728.2
ORS,2021-12-31,,,2175838331711.0,,,4766857473053.0,200087728.2
ORS,2022-03-31,,,2393477181871.0,,,5376652120947.0,200087728.2
ORS,2022-06-30,,,2264530358383.0,,,6058936737548.0,200087728.2
ORS,2022-09-30,,,2335105119555.0,,,6552625514576.0,200087728.2
ORS,2022-12-31,,,2321941130423.0,,,6723735571709.0,200087728.2
ORS,2023-03-31,,,2368778389216.0,,,6833941313791.0,200087728.2
ORS,2023-06-30,,,2417954501561.0,,,9370391258390.0,200087728.2
ORS,2023-09-30,,,2477274725070.0,,,7054178704366.0,200087728.2
ORS,2023-12-31,,,2536272053575.0,,,6931757094757.0,200087728.2
ORS,2024-03-31,,,3616470683668.0,,,10339907560346.0,300595798.8
ORS,2024-06-30,,,3717021017823.0,,,9832163252814.0,336591431.8
ORS,2024-09-30,,,3849461280039.0,,,11400399532657.0,336591431.8
